from,to,layer
node35,node9,4
node42,node50,1
node75,node29,3
node23,node30,5
node4,node26,1
node73,node45,4
node18,node21,2
node41,node40,4
node40,node1,5
node36,node40,4
node40,node24,2
node11,node13,3
node67,node33,4
node23,node63,4
node60,node6,4
node72,node1,4
node75,node67,5
node5,node16,3
node46,node8,1
node59,node44,3
node68,node53,3
node74,node18,2
node12,node40,2
node18,node46,5
node1,node47,5
node72,node73,4
node71,node39,3
node27,node15,5
node28,node20,5
node72,node9,3
node73,node26,1
node44,node48,5
node55,node41,3
node53,node51,5
node6,node65,1
node40,node33,3
node46,node37,4
node70,node4,5
node69,node25,5
node8,node57,5
node15,node7,3
node12,node10,1
node62,node6,3
node40,node45,2
node28,node30,2
node68,node75,5
node25,node40,2
node31,node68,1
node10,node74,5
node29,node75,2
node33,node12,5
node34,node3,2
node42,node41,2
node14,node66,4
node21,node15,3
node36,node12,3
node67,node15,3
node50,node27,5
node11,node62,3
node52,node6,4
node71,node65,3
node8,node65,3
node22,node5,2
node7,node60,4
node16,node2,5
node26,node2,1
node58,node7,5
node51,node49,2
node25,node42,5
node75,node55,4
node56,node39,1
node5,node23,5
node62,node38,3
node63,node26,2
node28,node23,3
node45,node53,4
node26,node41,1
node44,node10,1
node29,node34,3
node69,node6,2
node37,node15,3
node7,node57,5
node55,node34,2
node73,node5,3
node45,node57,1
node26,node24,3
node3,node33,2
node67,node1,4
node70,node21,5
node8,node61,4
node53,node49,2
node44,node49,5
node33,node5,3
node48,node63,2
node63,node19,2
node33,node47,2
node36,node3,4
node14,node68,1
node67,node28,2
node54,node14,4
node10,node1,2
node32,node5,1
node24,node32,5
node20,node50,4
node54,node27,5
node49,node45,2
node15,node55,2
node20,node72,2
node6,node16,4
node6,node42,4
node12,node61,2
node9,node18,2
node50,node72,5
node29,node7,3
node39,node54,2
node44,node69,3
node11,node54,3
node60,node73,4
node42,node58,2
node27,node24,2
node29,node17,1
node17,node46,2
node10,node47,3
node6,node51,3
node72,node16,2
node57,node52,4
node6,node55,1
node2,node74,5
node48,node21,2
node51,node75,2
node22,node13,1
node54,node21,1
node26,node39,3
node33,node29,1
node56,node43,2
node28,node36,5
node63,node8,4
node47,node57,4
node11,node37,5
node55,node52,2
node3,node20,4
node7,node31,4
node4,node49,3
node34,node54,4
node48,node6,3
node73,node41,5
node29,node50,3
node30,node50,5
node57,node71,4
node4,node2,1
node38,node10,4
node23,node15,4
node49,node14,5
node28,node30,3
node61,node7,1
node40,node9,2
node34,node56,5
node5,node59,5
node69,node45,3
node73,node62,5
node40,node19,5
node63,node71,1
node61,node13,5
node4,node14,2
node67,node56,2
node23,node20,3
node62,node25,4
node71,node45,5
node10,node11,4
node24,node40,3
node62,node1,2
node27,node30,5
node65,node63,2
node55,node53,2
node9,node63,3
node54,node70,4
node4,node25,4
node59,node47,2
node43,node38,5
node48,node37,1
node56,node49,1
node61,node12,5
node63,node62,5
node26,node55,5
node63,node41,1
node40,node41,2
node35,node69,5
node49,node3,1
node71,node54,2
node68,node32,5
node23,node6,4
node3,node20,3
node71,node44,5
node17,node37,4
node28,node65,5
node31,node50,3
node53,node6,3
node8,node32,3
node27,node55,3
node22,node1,2
node49,node2,3
node42,node40,4
node55,node73,5
node60,node16,5
node64,node74,3
node15,node68,1
node46,node66,1
node29,node54,2
node62,node41,1
node49,node61,1
node11,node8,2
node65,node45,5
node9,node66,5
node7,node22,4
node26,node41,3
node1,node18,1
node19,node32,5
node48,node35,5
node50,node8,1
node9,node18,1
node17,node16,4
node34,node23,3
node43,node73,4
node22,node28,5
node12,node63,3
node23,node52,2
node71,node26,3
node61,node31,2
node52,node71,1
node50,node23,2
node69,node31,3
node26,node6,3
node73,node39,4
node33,node45,5
node38,node36,4
node19,node17,1
node25,node26,3
node1,node34,2
node49,node45,4
node9,node71,1
node28,node18,5
node50,node20,5
node45,node12,5
node66,node38,2
node64,node6,2
node59,node19,2
node3,node25,2
node11,node36,2
node53,node55,3
