from,to,layer
node36,node40,1
node17,node34,1
node22,node38,1
node48,node33,2
node1,node32,2
node26,node34,1
node34,node8,2
node25,node9,1
node47,node43,1
node30,node36,2
node29,node23,1
node27,node35,1
node46,node12,1
node13,node25,2
node20,node10,2
node1,node5,2
node16,node20,2
node21,node42,1
node30,node19,1
node7,node43,2
node43,node30,1
node26,node22,1
node28,node14,1
node23,node5,2
node32,node27,1
node26,node28,1
node47,node38,2
node20,node34,1
node19,node43,2
node29,node24,2
node4,node18,2
node8,node31,1
node15,node44,1
node19,node4,1
node6,node22,1
node7,node43,1
node36,node34,1
node13,node12,2
node33,node24,2
node40,node39,1
node12,node26,2
node3,node40,2
node33,node7,1
node32,node46,1
node42,node40,2
node36,node42,1
node4,node44,2
node33,node49,2
node29,node50,2
node43,node30,2
node44,node29,1
node20,node26,1
node30,node13,2
node14,node28,2
node29,node46,1
node46,node38,2
node3,node22,1
node13,node40,1
node26,node37,1
node22,node10,1
node25,node46,1
node30,node39,2
node45,node2,1
node50,node28,2
node34,node23,1
node2,node23,2
node30,node33,1
node50,node33,1
node30,node47,1
node15,node33,2
node38,node36,1
node26,node13,1
node44,node2,1
node47,node39,2
node44,node39,1
node48,node35,2
node42,node41,1
node2,node26,2
node25,node15,2
node22,node34,1
node20,node34,2
node18,node35,2
node41,node39,2
node30,node47,2
node25,node45,1
node19,node28,1
node5,node16,2
node40,node48,1
node17,node24,2
node33,node6,1
node18,node38,2
node32,node31,1
node14,node26,2
node6,node20,2
node13,node30,2
node17,node16,2
node47,node14,2
node7,node42,2
node29,node21,2
node41,node32,1
node8,node14,1
node19,node15,2
node6,node10,2
node26,node16,2
node35,node41,1
node29,node41,1
node45,node28,2
node14,node22,2
node39,node37,2
node4,node23,1
node28,node6,1
node18,node41,2
node16,node47,1
node27,node45,1
node11,node43,1
node35,node24,2
node12,node4,2
node20,node33,1
node23,node7,1
node11,node27,2
node13,node6,2
node1,node48,1
node18,node6,1
node4,node48,1
node12,node8,1
node26,node18,1
node13,node43,2
node43,node28,1
node27,node34,2
node40,node39,2
node18,node26,1
node19,node22,1
node40,node43,1
node28,node45,2
node31,node50,2
node26,node4,2
node6,node14,2
node41,node25,2
node16,node32,1
node15,node49,1
node28,node14,2
node28,node11,1
node40,node28,1
node26,node36,2
node17,node9,2
node10,node35,2
node43,node37,2
node10,node50,1
node36,node49,2
node49,node19,1
node50,node18,1
node4,node16,2
node49,node4,1
node25,node12,2
node36,node45,1
node32,node13,1
node41,node4,1
node6,node20,1
node9,node35,1
node10,node42,1
node43,node41,2
node37,node20,1
node35,node41,2
node34,node45,1
node49,node23,1
node37,node35,2
node13,node5,2
node44,node40,1
node46,node14,2
node11,node19,2
node44,node1,2
node49,node40,2
node47,node46,2
node23,node7,2
node2,node49,1
node29,node2,2
node34,node37,2
node50,node28,1
node19,node42,2
node19,node11,2
node38,node15,2
node30,node33,2
node31,node49,1
node50,node34,1
node46,node11,2
node36,node24,1
node2,node13,2
node10,node36,2
node1,node15,1
node2,node22,2
node1,node12,2
node27,node20,1
node27,node16,1
node16,node21,2
node16,node31,2
node37,node40,1
node47,node45,2
node25,node24,1
node1,node26,2
node23,node18,1
node35,node11,2
node31,node2,1
node40,node6,1
node18,node28,1
node28,node45,1
node31,node44,1
node25,node43,2
node43,node6,2
node46,node19,1
node37,node30,1
node9,node48,1
node26,node35,2
node15,node19,2
node22,node18,2
node35,node11,1
node23,node6,1
node49,node2,2
node24,node31,2
node41,node7,2
node43,node44,2
node6,node10,1
node20,node22,1
node16,node4,1
node35,node29,2
node32,node47,1
node10,node1,1
node26,node30,1
node22,node27,1
node24,node35,2
node42,node3,2
node3,node46,1
node41,node15,2
node11,node43,2
node4,node2,2
node20,node39,1
node20,node9,2
node1,node17,2
node1,node42,1
node24,node33,2
node27,node24,1
node39,node21,2
node30,node21,2
node35,node38,1
node18,node6,2
node26,node6,1
node37,node3,1
node39,node30,1
node16,node4,2
node3,node12,2
