from,to,layer
node2,node20,3
node39,node1,3
node14,node20,2
node29,node46,3
node14,node23,4
node30,node41,5
node19,node4,5
node47,node40,1
node48,node23,1
node16,node9,2
node45,node43,5
node25,node42,3
node44,node47,4
node38,node35,1
node17,node32,5
node50,node23,4
node43,node27,2
node45,node26,2
node31,node19,4
node38,node31,4
node38,node32,1
node46,node34,5
node35,node39,2
node50,node4,3
node35,node31,4
node31,node41,3
node38,node45,1
node8,node4,4
node46,node43,1
node19,node29,4
node11,node12,3
node6,node2,1
node8,node11,5
node29,node22,2
node29,node15,3
node13,node14,4
node43,node18,2
node33,node48,1
node14,node13,5
node29,node5,2
node20,node6,3
node29,node23,3
node15,node27,1
node26,node34,5
node20,node6,5
node32,node9,5
node30,node49,2
node48,node30,5
node18,node32,5
node30,node38,4
node13,node29,5
node41,node44,5
node18,node4,1
node5,node6,4
node43,node28,4
node45,node18,5
node23,node30,4
node23,node42,3
node33,node29,2
node17,node3,2
node1,node12,3
node11,node32,3
node35,node14,4
node21,node42,4
node49,node29,4
node24,node42,2
node11,node38,5
node35,node22,3
node37,node47,1
node27,node11,5
node17,node41,1
node19,node11,2
node24,node34,2
node2,node5,2
node40,node39,2
node4,node37,2
node20,node10,2
node15,node8,4
node43,node39,3
node17,node31,4
node39,node29,3
node19,node31,3
node12,node5,2
node47,node9,1
node19,node29,2
node17,node38,5
node42,node21,3
node45,node23,1
node30,node33,4
node13,node11,4
node18,node28,5
node21,node36,1
node34,node45,5
node9,node20,4
node5,node39,4
node23,node21,4
node12,node33,3
node4,node41,3
node14,node2,1
node13,node2,5
node45,node50,3
node42,node11,1
node26,node8,2
node14,node22,4
node10,node12,5
node3,node7,1
node17,node41,2
node13,node6,4
node37,node17,4
node36,node6,4
node45,node46,1
node6,node7,3
node30,node37,4
node44,node27,5
node41,node5,4
node5,node1,1
node47,node16,3
node13,node17,1
node12,node40,2
node13,node38,3
node34,node36,3
node50,node2,2
node5,node46,5
node2,node43,4
node2,node22,5
node45,node27,3
node12,node17,2
node35,node16,4
node1,node9,4
node6,node40,1
node6,node25,1
node19,node32,4
node11,node3,2
node48,node3,2
node25,node9,5
node12,node11,1
node2,node18,3
node39,node3,5
node48,node43,5
node5,node3,5
node2,node43,5
node11,node12,5
node3,node42,3
node1,node29,3
node14,node19,5
node13,node34,5
node46,node11,4
node3,node33,2
node13,node32,4
node12,node9,2
node44,node22,5
node3,node27,1
node41,node18,2
node44,node37,5
node24,node22,1
node4,node17,5
node11,node4,5
node3,node30,1
node40,node20,2
node13,node20,4
node45,node17,5
node46,node27,3
node11,node1,3
node42,node14,1
node39,node35,4
node2,node27,3
node9,node18,2
node23,node10,3
node4,node37,3
node2,node3,1
node10,node1,1
node7,node3,1
node50,node5,2
node28,node17,5
node41,node46,1
node25,node46,2
node17,node24,4
node1,node4,5
node22,node37,3
node12,node16,4
node5,node17,3
node11,node12,4
node8,node42,5
node27,node36,1
node17,node50,3
node41,node15,2
node16,node35,4
node3,node36,4
node27,node10,1
node32,node7,4
node25,node33,1
node47,node23,4
node36,node33,3
node25,node20,5
node12,node48,2
node45,node50,5
node37,node35,4
node34,node10,5
node10,node38,1
node15,node33,5
node46,node40,5
node43,node11,4
node42,node1,2
node12,node48,1
node27,node46,4
node20,node43,5
node4,node46,3
node16,node25,2
node38,node25,3
node44,node9,2
node5,node30,1
node42,node14,3
node4,node15,5
node2,node46,2
node15,node14,2
node48,node19,2
node33,node34,3
node17,node32,1
node5,node18,4
node3,node7,4
node24,node21,2
node22,node26,2
node45,node29,4
node46,node38,3
node38,node22,5
node19,node13,2
node22,node41,4
node2,node16,2
node1,node12,4
node31,node9,4
node5,node47,2
node4,node42,5
node7,node11,3
node4,node13,4
node27,node5,5
node50,node32,2
node33,node50,3
node36,node43,1
node25,node36,4
node23,node37,5
node28,node19,3
node20,node10,5
node7,node44,3
node17,node10,3
node18,node41,3
node33,node9,5
node5,node17,1
node42,node44,5
node30,node21,5
