from,to,layer
node54,node102,3
node108,node79,3
node67,node87,2
node13,node44,1
node5,node31,3
node102,node113,3
node37,node74,5
node124,node8,2
node50,node64,4
node125,node3,2
node84,node82,5
node108,node15,2
node114,node115,5
node49,node65,3
node66,node7,2
node6,node109,2
node27,node9,4
node49,node73,1
node110,node6,5
node106,node15,4
node124,node77,5
node34,node31,3
node1,node62,1
node100,node15,4
node75,node31,2
node93,node108,1
node110,node89,1
node41,node36,5
node87,node93,1
node8,node53,4
node53,node83,1
node43,node52,4
node58,node115,2
node107,node65,5
node25,node8,3
node10,node91,5
node101,node73,4
node82,node14,1
node68,node62,2
node24,node30,3
node94,node122,1
node85,node96,2
node118,node1,3
node69,node109,2
node44,node11,2
node115,node72,1
node85,node41,1
node16,node52,4
node55,node43,1
node97,node108,2
node42,node125,3
node71,node67,2
node1,node48,5
node116,node28,3
node99,node92,2
node32,node2,2
node94,node111,2
node80,node89,2
node2,node66,1
node123,node17,3
node21,node13,3
node53,node30,3
node10,node24,2
node119,node67,5
node51,node42,4
node90,node79,4
node30,node115,4
node100,node73,1
node2,node60,1
node23,node114,4
node69,node99,1
node92,node27,1
node35,node25,4
node71,node72,5
node34,node45,1
node108,node9,4
node24,node92,1
node115,node32,5
node80,node104,1
node104,node123,2
node123,node14,4
node83,node72,5
node43,node7,2
node105,node34,4
node103,node112,4
node79,node34,3
node46,node89,1
node62,node66,4
node67,node58,4
node72,node39,4
node122,node86,5
node1,node22,4
node87,node52,1
node114,node25,5
node114,node49,5
node67,node72,4
node15,node48,5
node21,node38,1
node26,node116,4
node79,node84,1
node54,node85,4
node41,node48,2
node41,node122,4
node81,node39,1
node40,node91,3
node107,node12,1
node124,node62,1
node60,node33,3
node70,node28,3
node78,node38,2
node91,node36,1
node122,node65,5
node26,node115,5
node86,node43,1
node105,node116,4
node76,node42,4
node114,node50,3
node67,node64,3
node118,node32,4
node74,node6,2
node81,node15,4
node1,node4,1
node84,node105,3
node39,node50,5
node28,node39,4
node95,node113,3
node55,node54,3
node114,node73,4
node65,node122,4
node69,node42,3
node6,node109,1
node35,node93,4
node31,node26,1
node37,node81,1
node104,node84,2
node88,node8,4
node85,node12,3
node33,node119,2
node6,node77,2
node58,node45,5
node21,node23,3
node26,node64,1
node47,node40,1
node14,node71,2
node68,node104,3
node123,node107,5
node103,node45,5
node26,node40,4
node101,node90,3
node94,node19,1
node47,node58,2
node13,node59,3
node92,node29,4
node43,node65,3
node95,node28,4
node8,node112,3
node30,node11,5
node67,node105,4
node1,node94,1
node47,node62,5
node12,node56,2
node35,node112,1
node108,node101,3
node88,node98,1
node83,node121,4
node94,node116,4
node10,node26,5
node116,node104,3
node84,node56,5
node7,node87,1
node61,node65,4
node102,node28,5
node14,node80,3
node99,node109,3
node5,node11,3
node23,node99,2
node88,node69,1
node9,node21,4
node8,node93,2
node55,node46,3
node10,node19,2
node30,node116,3
node80,node28,3
node19,node87,4
node42,node120,4
node34,node113,3
node85,node33,4
node25,node61,3
node27,node11,2
node55,node105,4
node15,node119,3
node122,node79,3
node71,node112,3
node40,node39,2
node86,node82,1
node71,node102,4
node5,node33,1
node107,node92,4
node105,node79,4
node52,node79,1
node68,node59,3
node17,node64,5
node94,node73,1
node28,node2,4
node77,node45,3
node5,node50,3
node83,node105,5
node97,node108,1
node124,node67,3
node3,node32,1
node14,node20,3
node61,node70,5
node7,node111,3
node53,node30,2
node113,node40,1
node115,node96,1
node83,node87,4
node108,node19,4
node24,node78,2
node70,node124,3
node46,node93,2
node78,node121,4
node48,node68,4
node41,node87,5
node76,node111,2
node32,node60,1
node34,node69,4
node108,node44,5
node47,node58,1
node82,node103,1
node125,node5,5
node33,node76,2
node6,node72,5
node42,node45,5
node56,node110,1
node83,node25,4
node18,node14,2
node102,node42,3
node85,node51,4
node24,node70,4
node106,node26,3
node12,node105,2
node124,node77,1
node31,node35,2
node46,node19,3
node98,node123,2
node71,node59,5
node56,node83,5
node44,node82,1
