from,to,layer
node23,node3,1
node6,node12,1
node14,node15,2
node11,node15,1
node30,node16,1
node30,node29,1
node22,node7,2
node19,node12,1
node26,node28,2
node3,node17,1
node23,node8,2
node9,node25,2
node27,node23,2
node10,node28,1
node12,node27,2
node4,node3,2
node5,node2,2
node20,node10,2
node18,node5,1
node23,node9,1
node3,node9,2
node14,node23,1
node1,node15,2
node26,node27,1
node6,node21,1
node5,node13,2
node14,node7,2
node21,node15,1
node10,node9,1
node15,node4,1
node2,node10,2
node18,node13,1
node24,node25,2
node4,node27,1
node2,node24,1
node20,node5,1
node8,node23,2
node25,node4,1
node23,node25,1
node18,node30,1
node23,node14,2
node15,node17,2
node24,node27,2
node5,node9,1
node27,node19,1
node19,node7,2
node21,node1,2
node19,node20,1
node15,node24,1
node28,node16,2
node14,node26,2
node19,node8,2
node12,node16,2
node18,node8,2
node29,node6,2
node10,node3,1
node29,node10,2
node23,node29,2
node12,node25,2
node18,node22,1
node26,node13,2
node16,node25,1
node30,node15,2
node30,node23,1
node28,node23,2
node4,node28,2
node20,node18,1
node25,node14,1
node13,node26,1
node23,node7,2
node4,node28,1
node3,node22,1
node22,node20,2
node24,node6,2
node23,node30,2
node18,node10,1
node13,node8,1
node23,node3,2
node14,node16,2
node29,node6,1
node6,node13,2
node7,node17,2
node18,node17,1
node12,node25,1
node10,node30,2
node1,node19,1
node7,node24,1
node9,node7,1
node6,node9,1
node9,node14,2
node3,node13,1
node27,node20,1
node13,node27,1
node19,node30,1
node8,node25,2
node8,node19,1
node18,node5,2
node9,node5,1
node23,node17,2
