from,to,layer
node51,node68,1
node34,node73,3
node66,node12,3
node51,node70,3
node66,node70,4
node3,node38,1
node33,node68,1
node63,node17,5
node6,node70,4
node54,node58,3
node48,node8,3
node44,node4,2
node32,node49,2
node13,node5,4
node48,node70,1
node14,node29,3
node45,node75,3
node67,node63,1
node2,node59,2
node26,node52,5
node50,node72,2
node30,node43,2
node75,node62,3
node62,node68,4
node20,node6,4
node71,node11,4
node47,node37,3
node8,node10,4
node37,node38,3
node39,node69,5
node8,node63,1
node35,node52,2
node10,node71,4
node60,node30,1
node63,node27,2
node8,node74,3
node42,node5,3
node30,node60,3
node23,node44,3
node60,node11,5
node34,node53,2
node57,node2,5
node38,node75,1
node13,node73,3
node43,node48,5
node20,node35,5
node30,node41,3
node53,node54,2
node59,node71,1
node26,node64,5
node70,node57,2
node37,node29,4
node66,node41,2
node60,node1,4
node46,node52,3
node9,node61,3
node58,node14,1
node59,node18,2
node31,node15,3
node13,node33,4
node5,node48,5
node46,node19,1
node4,node22,4
node7,node70,3
node27,node35,5
node31,node29,4
node2,node25,4
node17,node70,4
node75,node14,5
node7,node64,4
node46,node5,2
node1,node41,1
node10,node16,4
node30,node71,4
node19,node28,4
node47,node3,3
node70,node52,3
node29,node25,5
node65,node17,4
node26,node8,2
node49,node12,2
node8,node62,4
node18,node74,3
node51,node61,4
node4,node25,2
node6,node45,1
node33,node56,3
node44,node72,2
node9,node48,2
node47,node18,1
node57,node10,4
node27,node16,1
node67,node34,4
node6,node25,5
node54,node5,3
node3,node71,3
node8,node55,2
node61,node67,5
node42,node20,4
node62,node63,1
node47,node12,5
node65,node68,5
node50,node57,1
node43,node63,2
node30,node72,1
node4,node51,2
node57,node65,5
node63,node52,3
node14,node31,5
node38,node7,4
node67,node59,2
node8,node23,4
node61,node40,5
node18,node60,5
node71,node21,1
node3,node53,2
node49,node62,1
node5,node55,4
node58,node51,4
node25,node9,5
node42,node63,5
node8,node33,5
node2,node48,2
node37,node49,1
node7,node32,4
node35,node50,4
node70,node32,3
node64,node46,4
node74,node64,5
node33,node26,5
node46,node69,1
node54,node49,1
node5,node20,4
node43,node51,3
node40,node73,5
node74,node69,2
node22,node71,5
node45,node26,4
node23,node24,3
node50,node48,2
node7,node50,2
node70,node15,5
node44,node12,4
node20,node26,3
node3,node58,3
node38,node18,4
node3,node48,3
node34,node20,1
node35,node38,4
node57,node27,2
node73,node74,2
node1,node72,1
node59,node51,3
node74,node58,2
node19,node31,3
node57,node60,4
node5,node31,2
node20,node69,5
node7,node4,3
node24,node20,4
node53,node57,2
node28,node67,1
node55,node16,2
node7,node4,1
node35,node37,1
node32,node63,3
node13,node9,2
node69,node46,4
node44,node62,3
node75,node25,2
node61,node71,2
node49,node36,2
node67,node71,1
node57,node63,3
node2,node55,4
node62,node57,2
node20,node41,4
node51,node61,2
node54,node4,4
node55,node63,5
node65,node68,4
node70,node27,2
node68,node25,5
node42,node60,2
node57,node36,2
node6,node45,4
node16,node21,3
node27,node62,3
node51,node68,2
node55,node56,2
node25,node11,1
node54,node26,4
node48,node49,1
node4,node66,3
node43,node38,5
node62,node65,2
node67,node16,3
node8,node1,4
node64,node41,1
node22,node17,5
node35,node5,2
node58,node41,5
node67,node35,5
node20,node34,2
node39,node72,2
node47,node70,1
node9,node27,5
node57,node67,2
node5,node37,4
node29,node8,4
node35,node70,5
node14,node73,4
node29,node65,5
node65,node14,2
node17,node40,2
node6,node71,4
node21,node33,2
node9,node33,2
node60,node49,1
node35,node30,2
node70,node59,3
node43,node24,2
node27,node1,1
node74,node27,2
node62,node59,5
node28,node71,1
node34,node30,4
node33,node44,2
node30,node65,3
node19,node73,1
node27,node45,4
node32,node72,3
node4,node32,1
node60,node45,3
node19,node67,3
node74,node39,5
node40,node39,3
node52,node38,4
node31,node46,2
node39,node44,1
node12,node66,1
node15,node42,3
node56,node71,5
node3,node9,2
node39,node70,2
node7,node56,4
node20,node59,5
node71,node31,2
node12,node75,3
