from,to,layer
node124,node91,2
node93,node45,1
node56,node75,1
node12,node18,2
node93,node28,2
node102,node28,1
node89,node35,2
node20,node34,2
node22,node85,2
node67,node73,1
node4,node61,2
node34,node31,1
node118,node103,2
node95,node60,1
node113,node104,2
node27,node14,1
node3,node69,1
node2,node3,2
node25,node23,1
node10,node109,1
node18,node2,2
node69,node67,1
node5,node120,2
node6,node36,2
node91,node113,2
node84,node37,1
node73,node88,1
node32,node39,2
node112,node93,1
node114,node48,2
node65,node27,2
node68,node54,1
node80,node66,2
node13,node18,1
node35,node84,2
node17,node34,2
node21,node68,2
node105,node109,1
node21,node69,1
node41,node109,2
node38,node15,1
node24,node113,1
node39,node94,1
node62,node64,1
node5,node27,2
node89,node115,1
node120,node80,1
node94,node56,2
node4,node18,2
node115,node44,1
node26,node124,2
node98,node38,2
node97,node55,1
node34,node86,1
node10,node66,1
node124,node76,2
node50,node76,1
node110,node39,2
node61,node25,2
node82,node63,2
node79,node68,1
node43,node32,2
node107,node76,1
node92,node6,2
node4,node88,2
node102,node29,2
node86,node84,1
node103,node99,2
node100,node71,1
node10,node15,1
node82,node48,1
node94,node119,2
node91,node14,2
node76,node39,2
node77,node6,1
node43,node26,2
node77,node47,2
node71,node54,1
node61,node87,1
node60,node87,2
node103,node50,1
node116,node63,1
node41,node25,1
node88,node16,2
node45,node29,1
node56,node16,1
node114,node29,1
node28,node117,1
node50,node5,2
node44,node76,2
node37,node82,1
node3,node1,2
node74,node22,2
node82,node40,1
node85,node55,2
node81,node123,2
node110,node59,2
node64,node105,2
node94,node21,2
node30,node71,1
node105,node12,1
node82,node16,2
node17,node1,1
node103,node124,2
node122,node86,1
node10,node24,2
node58,node113,2
node29,node33,1
node70,node59,2
node70,node4,1
node124,node97,1
node118,node64,2
node34,node121,2
node98,node113,2
node58,node20,1
node88,node42,1
node14,node4,1
node60,node67,2
node59,node47,2
node14,node22,2
node1,node93,2
node7,node34,1
node19,node91,2
node32,node101,2
node69,node105,2
node119,node92,1
node8,node9,1
node95,node33,2
node81,node44,2
node79,node83,1
node35,node118,1
node79,node5,2
node35,node42,1
node61,node120,2
node55,node89,2
node65,node122,1
node47,node109,2
node44,node21,1
node27,node74,2
node19,node62,1
node117,node123,1
node97,node72,1
node80,node57,1
node93,node1,2
node72,node69,1
node72,node76,2
node9,node36,2
node93,node43,2
node63,node48,1
node10,node46,1
node24,node91,2
node3,node112,2
node34,node35,1
node3,node118,1
node22,node2,1
node59,node33,1
node86,node108,2
node35,node106,2
node73,node92,2
node9,node114,2
node108,node72,2
node32,node78,1
node67,node23,2
node10,node46,2
node103,node120,2
node115,node108,2
node78,node27,1
node31,node88,2
node47,node104,2
node59,node40,1
node8,node29,1
node110,node111,1
node6,node35,1
node18,node80,2
node15,node24,2
node32,node85,1
node116,node110,1
node17,node31,1
node55,node14,2
node123,node27,1
node17,node40,1
node124,node104,2
node30,node58,2
node42,node8,1
node122,node46,2
node30,node49,2
node94,node65,2
node18,node74,2
node11,node67,1
node85,node68,1
node51,node94,2
node37,node76,2
node82,node107,2
node11,node115,1
node99,node123,1
node117,node74,2
node25,node11,1
node62,node50,2
node120,node29,2
node59,node98,1
node87,node42,1
node40,node36,2
node25,node79,1
node23,node118,1
node28,node24,2
node44,node36,1
node13,node44,1
node8,node90,1
node23,node52,1
node106,node16,2
node111,node36,2
node107,node51,1
node22,node39,2
node7,node1,1
node105,node78,1
node76,node3,2
node103,node5,2
node28,node3,1
node80,node8,2
node25,node62,2
node46,node68,1
node84,node80,2
node105,node77,1
node74,node99,1
node24,node39,1
node56,node34,1
node37,node46,1
node23,node55,2
node107,node4,1
node74,node63,2
node18,node84,2
node121,node21,2
node123,node115,2
node117,node112,2
node87,node95,2
node39,node43,1
node58,node15,1
node13,node120,2
node99,node43,2
node92,node48,1
node94,node27,2
node84,node81,1
node122,node105,1
node45,node59,1
node66,node13,1
node101,node41,1
node5,node88,2
node3,node63,2
node109,node84,1
