from,to,layer
node19,node30,2
node47,node12,1
node50,node32,1
node34,node23,3
node44,node24,1
node6,node26,2
node13,node19,3
node8,node45,3
node50,node12,1
node10,node50,3
node33,node39,3
node50,node24,1
node33,node50,3
node45,node41,2
node3,node43,3
node6,node46,1
node8,node12,3
node21,node8,3
node23,node25,3
node50,node41,1
node27,node4,3
node38,node34,3
node36,node27,2
node23,node48,3
node8,node7,1
node9,node17,1
node38,node45,2
node29,node17,2
node22,node2,3
node41,node44,3
node8,node23,3
node39,node21,2
node18,node8,3
node30,node13,2
node29,node26,1
node37,node12,3
node4,node2,1
node25,node23,3
node2,node50,2
node24,node30,2
node25,node1,3
node6,node16,2
node37,node47,1
node31,node19,3
node26,node25,1
node4,node17,2
node11,node13,3
node40,node39,1
node20,node26,3
node34,node28,3
node45,node38,1
node28,node3,2
node25,node17,3
node43,node49,2
node23,node8,2
node20,node42,1
node5,node47,2
node21,node43,1
node10,node46,1
node9,node17,3
node3,node8,1
node15,node37,1
node41,node16,3
node46,node35,3
node22,node39,2
node28,node35,2
node32,node34,1
node3,node13,3
node45,node31,3
node34,node11,3
node39,node12,3
node32,node38,1
node16,node25,2
node7,node4,2
node43,node34,2
node14,node39,2
node40,node21,3
node3,node50,3
node40,node31,1
node13,node22,1
node26,node14,1
node15,node6,2
node21,node8,1
node12,node42,2
node24,node6,1
node28,node31,1
node9,node37,2
node45,node49,3
node2,node12,1
node40,node22,2
node6,node2,2
node24,node44,3
node5,node40,3
node12,node33,1
node5,node40,2
node13,node17,3
node30,node22,3
node6,node25,3
node13,node30,3
node42,node23,1
node46,node31,2
node43,node15,1
node23,node2,3
node10,node7,3
node8,node48,1
node23,node46,2
node28,node11,2
node33,node12,2
node33,node43,1
node36,node42,2
node15,node45,2
node47,node19,1
node25,node28,3
node4,node23,1
node21,node11,3
node21,node37,3
node24,node2,2
node45,node3,2
node22,node23,1
node44,node7,3
node23,node27,3
node28,node22,2
node12,node23,2
node25,node30,2
node41,node10,1
node38,node16,1
node26,node38,2
node43,node45,2
node44,node24,3
node36,node37,2
node9,node28,3
node34,node27,3
node24,node44,1
node30,node45,3
node4,node32,3
node19,node44,2
node23,node34,2
node32,node46,1
node22,node9,1
node46,node22,1
node38,node34,1
node37,node49,2
node29,node39,1
node24,node9,1
node34,node30,3
node17,node27,1
node23,node19,3
node20,node38,1
node35,node2,2
node36,node23,3
node32,node3,1
node19,node46,3
node46,node47,2
node5,node35,1
node40,node25,3
node21,node50,1
node33,node47,1
node37,node5,3
node3,node43,1
node39,node13,2
node7,node47,3
node18,node17,3
node49,node22,2
node40,node10,3
node38,node17,2
node47,node35,3
node17,node21,3
node5,node43,2
node37,node22,2
node32,node19,3
node25,node29,1
node22,node40,2
node17,node18,3
node18,node40,1
node43,node29,2
node3,node11,1
node49,node4,1
node39,node28,1
node21,node2,1
node34,node17,2
node8,node31,1
node4,node23,2
node35,node21,2
node2,node6,3
node49,node41,3
node34,node45,3
node34,node46,3
node40,node24,1
node30,node36,2
node5,node16,2
node8,node1,2
node35,node19,2
node43,node49,3
node6,node30,2
node30,node10,2
node24,node14,3
node29,node12,1
node16,node50,2
node49,node12,3
node15,node49,2
node31,node36,1
node21,node20,3
node16,node46,3
node35,node13,1
node23,node16,2
node19,node4,1
node38,node50,1
node31,node21,1
node11,node6,1
node2,node23,3
node43,node48,3
node22,node46,2
node21,node8,2
node16,node9,2
node38,node27,2
node7,node34,1
node11,node40,2
node5,node37,1
node41,node48,1
node29,node44,1
node14,node31,1
node40,node38,3
node24,node35,1
node28,node32,3
node6,node29,1
node41,node11,3
node50,node32,2
node41,node35,3
node33,node27,2
node2,node49,2
node8,node10,3
node4,node45,1
node30,node36,1
node1,node35,2
node33,node38,1
node40,node33,3
node33,node17,2
node41,node36,2
node39,node15,3
node30,node4,1
node45,node5,3
node1,node46,1
node8,node15,2
node13,node44,2
node22,node23,3
node11,node18,2
node49,node36,2
node16,node25,3
node14,node33,3
