from,to,layer
node106,node72,3
node9,node94,3
node17,node110,1
node93,node105,1
node72,node61,3
node53,node6,2
node124,node102,3
node123,node73,3
node115,node117,3
node62,node36,1
node82,node106,2
node43,node5,2
node74,node61,1
node118,node34,2
node23,node125,3
node66,node65,2
node77,node15,1
node44,node86,2
node35,node24,3
node14,node21,1
node90,node99,1
node28,node9,2
node111,node3,3
node44,node109,1
node27,node112,2
node63,node68,2
node30,node96,2
node49,node68,1
node6,node92,1
node53,node39,3
node67,node107,1
node96,node54,1
node107,node112,1
node57,node69,1
node68,node35,2
node16,node83,3
node80,node118,3
node95,node125,3
node96,node9,3
node28,node106,2
node87,node36,3
node98,node36,3
node73,node59,2
node92,node19,1
node86,node107,3
node14,node80,3
node107,node29,2
node10,node14,2
node65,node48,3
node115,node120,3
node39,node10,1
node51,node39,1
node26,node83,2
node100,node56,2
node47,node4,3
node35,node15,2
node118,node91,2
node51,node69,3
node68,node48,3
node107,node46,2
node85,node79,3
node58,node28,1
node33,node15,1
node19,node51,1
node88,node31,3
node59,node60,1
node1,node6,2
node37,node123,1
node66,node50,1
node120,node87,3
node87,node77,3
node77,node94,2
node110,node20,1
node47,node111,3
node70,node20,2
node69,node108,1
node60,node83,3
node123,node33,3
node9,node33,3
node106,node46,3
node32,node125,1
node22,node72,3
node90,node32,3
node55,node75,1
node10,node123,1
node79,node88,2
node12,node42,1
node50,node4,3
node56,node125,3
node111,node66,3
node108,node28,3
node69,node124,3
node10,node19,1
node14,node28,2
node123,node11,1
node7,node22,2
node72,node109,2
node83,node45,3
node97,node53,1
node94,node46,3
node108,node20,2
node59,node79,3
node101,node107,1
node86,node74,3
node53,node2,2
node51,node90,3
node57,node106,2
node16,node27,2
node46,node112,1
node27,node75,1
node106,node81,1
node54,node63,1
node35,node97,3
node45,node31,2
node59,node53,3
node30,node111,3
node95,node113,3
node68,node57,2
node15,node25,2
node85,node22,3
node90,node15,2
node3,node64,2
node31,node125,2
node6,node106,1
node14,node58,3
node44,node37,2
node32,node23,3
node30,node124,2
node32,node48,1
node78,node111,3
node84,node69,1
node15,node40,3
node96,node80,3
node26,node48,2
node51,node28,1
node42,node52,2
node8,node84,1
node12,node44,1
node25,node86,3
node24,node55,3
node81,node18,3
node25,node19,2
node33,node85,2
node32,node90,1
node95,node86,3
node38,node88,1
node69,node43,3
node31,node105,2
node76,node114,2
node87,node34,3
node20,node75,3
node124,node98,1
node65,node81,1
node61,node41,2
node16,node49,2
node55,node13,3
node8,node90,1
node9,node10,3
node68,node46,2
node101,node122,1
node51,node72,3
node107,node116,3
node91,node113,2
node98,node121,2
node24,node55,2
node80,node28,2
node74,node106,2
node113,node58,1
node107,node62,1
node113,node80,1
node57,node10,2
node69,node56,1
node74,node86,2
node119,node58,1
node80,node72,3
node45,node70,3
node38,node122,1
node118,node90,3
node2,node19,1
node71,node23,1
node84,node33,1
node57,node63,2
node89,node34,3
node15,node78,2
node121,node57,3
node69,node47,3
node75,node46,3
node114,node30,1
node94,node9,3
node111,node37,3
node33,node72,1
node110,node91,1
node65,node54,1
node34,node43,2
node16,node119,2
node81,node40,3
node95,node88,2
node83,node51,3
node17,node116,2
node30,node32,2
node85,node120,1
node42,node123,3
node104,node22,3
node118,node67,3
node88,node96,1
node10,node75,1
node66,node99,2
node96,node33,3
node15,node46,2
node84,node78,2
node96,node113,2
node23,node100,2
node84,node44,1
node89,node63,3
node54,node53,1
node30,node14,1
node115,node58,3
node15,node104,3
node119,node2,3
node33,node108,1
node102,node88,2
node36,node118,2
node22,node71,1
node68,node42,3
node2,node17,2
node77,node45,3
node60,node12,3
node16,node63,3
node121,node24,1
node81,node6,3
node36,node5,2
node119,node68,2
node102,node11,1
node38,node13,1
node61,node26,3
node74,node100,3
node105,node41,1
node117,node1,3
node79,node31,1
node124,node29,1
node55,node49,2
node40,node87,3
node102,node86,2
node3,node9,1
node34,node65,2
node54,node17,2
node102,node32,3
node28,node22,1
node95,node88,1
