from,to,layer
node23,node39,2
node30,node2,1
node52,node36,2
node55,node109,1
node123,node109,2
node52,node15,1
node94,node12,2
node16,node80,1
node77,node11,1
node12,node55,1
node76,node70,1
node101,node73,2
node102,node115,1
node89,node93,2
node23,node46,2
node106,node21,1
node29,node45,2
node58,node110,1
node96,node87,2
node101,node14,1
node20,node60,1
node25,node57,1
node43,node62,1
node76,node18,1
node123,node88,1
node76,node36,2
node117,node14,2
node112,node27,2
node56,node52,2
node2,node46,1
node63,node78,1
node52,node27,1
node17,node104,2
node27,node84,2
node37,node41,1
node13,node105,1
node112,node49,2
node78,node55,1
node64,node114,2
node16,node122,1
node8,node100,1
node48,node98,2
node23,node86,2
node85,node62,1
node88,node41,2
node82,node32,2
node3,node94,2
node14,node40,2
node65,node67,2
node24,node40,1
node18,node44,1
node19,node1,1
node116,node106,2
node57,node2,1
node105,node116,2
node42,node102,1
node50,node98,2
node50,node51,1
node23,node102,2
node108,node12,1
node57,node121,2
node78,node12,2
node34,node125,1
node125,node83,2
node82,node70,2
node35,node68,1
node41,node76,1
node25,node74,2
node110,node25,2
node125,node52,2
node80,node13,2
node64,node30,1
node62,node121,2
node123,node89,2
node51,node34,2
node84,node92,1
node18,node64,1
node116,node69,1
node51,node111,1
node59,node111,2
node33,node52,1
node15,node47,2
node7,node38,1
node6,node24,2
node31,node35,2
node55,node49,2
node24,node104,1
node76,node3,2
node91,node76,1
node3,node104,2
node38,node4,2
node87,node7,2
node19,node81,2
node62,node70,1
node106,node61,2
node23,node61,1
node47,node16,1
node21,node36,1
node44,node22,1
node53,node23,2
node118,node81,2
node87,node67,2
node96,node114,1
node40,node56,2
node121,node37,2
node27,node109,2
node123,node91,2
node30,node81,2
node75,node13,1
node29,node42,2
node123,node97,1
node29,node25,1
node93,node35,2
node104,node53,2
node26,node35,2
node95,node120,1
node51,node90,1
node13,node55,1
node45,node115,2
node13,node14,1
node55,node23,1
node11,node33,2
node109,node84,2
node62,node101,2
node38,node113,2
node28,node108,1
node76,node121,2
node59,node102,2
node38,node90,1
node78,node67,1
node61,node41,2
node107,node45,1
node52,node111,1
node1,node17,2
node2,node112,2
node107,node13,2
node9,node88,1
node61,node116,1
node103,node69,1
node118,node34,2
node43,node97,1
node71,node69,1
node56,node78,2
node18,node101,2
node10,node113,1
node110,node65,2
node18,node76,2
node117,node108,2
node47,node60,1
node23,node111,1
node102,node62,2
node44,node19,1
node104,node86,2
node39,node55,1
node39,node29,2
node69,node60,1
node97,node111,2
node101,node25,1
node67,node25,1
node7,node75,2
node35,node83,2
node47,node85,2
node84,node118,1
node87,node54,1
node86,node14,2
node110,node27,1
node24,node64,2
node68,node89,1
node39,node72,1
node100,node74,2
node86,node52,2
node16,node103,1
node46,node112,1
node43,node85,1
node119,node40,1
node33,node61,1
node50,node37,2
node116,node3,1
node79,node65,2
node97,node12,1
node1,node83,2
node112,node50,1
node93,node37,2
node120,node70,2
node55,node48,2
node86,node106,1
node71,node93,1
node20,node89,2
node69,node1,2
node51,node37,1
node119,node24,2
node77,node109,2
node124,node26,2
node39,node35,2
node105,node66,2
node84,node66,1
node15,node52,1
node94,node60,1
node78,node67,2
node24,node10,2
node108,node15,2
node101,node40,2
node7,node42,2
node110,node116,2
node103,node92,1
node1,node61,2
node108,node105,1
node68,node108,2
node10,node14,2
node100,node121,1
node11,node51,1
node31,node10,2
node77,node60,2
node1,node51,2
node113,node71,1
node83,node51,2
node15,node56,2
node69,node119,1
node57,node91,2
node16,node73,1
node44,node14,2
node65,node73,2
node89,node15,1
node85,node88,2
node1,node38,2
node58,node11,2
node40,node9,2
node104,node26,1
node30,node37,2
node102,node99,2
node60,node31,1
node67,node77,1
node65,node70,1
node69,node53,1
node108,node122,1
node102,node63,1
node3,node107,2
node41,node98,1
node108,node46,2
node69,node92,2
node45,node64,1
node40,node112,2
node120,node92,1
node2,node111,2
node17,node93,1
node2,node39,2
node32,node15,1
node116,node68,2
node45,node104,2
