from,to,layer
node4,node37,1
node37,node17,2
node12,node23,2
node41,node9,3
node8,node42,2
node27,node44,2
node44,node1,1
node33,node42,3
node31,node32,1
node2,node9,3
node12,node33,1
node6,node29,1
node17,node40,3
node44,node28,3
node25,node12,2
node10,node24,1
node29,node9,3
node35,node43,2
node19,node49,3
node8,node20,1
node43,node4,3
node38,node23,3
node37,node43,3
node20,node2,3
node11,node26,1
node7,node19,3
node18,node12,2
node45,node7,3
node25,node2,3
node32,node28,1
node17,node26,2
node12,node36,1
node20,node21,2
node39,node2,1
node10,node43,1
node50,node17,3
node21,node40,2
node41,node11,3
node50,node5,2
node44,node21,1
node46,node23,1
node39,node23,3
node49,node37,3
node16,node27,2
node46,node7,3
node31,node32,3
node8,node16,2
node12,node41,3
node12,node37,2
node11,node4,3
node12,node2,3
node1,node20,1
node46,node29,2
node25,node26,3
node35,node5,2
node42,node6,1
node9,node5,1
node28,node32,2
node39,node16,2
node2,node6,3
node21,node40,3
node13,node48,2
node48,node12,2
node48,node34,2
node10,node7,1
node36,node47,3
node26,node9,1
node8,node49,3
node40,node26,2
node21,node38,3
node25,node12,1
node39,node31,1
node42,node17,2
node23,node17,3
node1,node5,1
node15,node47,3
node28,node32,3
node15,node2,3
node31,node44,3
node39,node10,2
node31,node48,1
node28,node26,1
node34,node31,1
node21,node16,1
node38,node15,3
node8,node21,1
node40,node29,1
node45,node4,2
node29,node21,1
node18,node5,3
node20,node39,2
node6,node30,2
node7,node48,2
node41,node14,3
node8,node48,1
node24,node15,1
node50,node36,1
node38,node21,2
node50,node49,2
