from,to,layer
node5,node18,3
node12,node5,1
node11,node16,2
node13,node8,3
node20,node9,3
node10,node15,3
node1,node11,3
node11,node12,2
node14,node18,1
node6,node12,1
node1,node17,2
node3,node5,3
node11,node4,1
node15,node17,2
node6,node10,1
node18,node14,3
node5,node7,1
node2,node12,3
node9,node14,3
node13,node20,2
node8,node9,1
node10,node17,1
node18,node1,1
node11,node13,3
node16,node15,1
node4,node20,1
node12,node7,2
node20,node15,3
node13,node12,1
node3,node10,3
node6,node7,1
node9,node6,3
node1,node20,3
node4,node14,2
node18,node3,3
node13,node8,2
node6,node2,3
node12,node13,3
node18,node15,1
node15,node13,1
node5,node13,1
node1,node8,3
node11,node13,2
node9,node7,1
node15,node14,1
node4,node7,1
node7,node11,2
node3,node9,2
node15,node8,2
node13,node15,2
node17,node14,3
node10,node13,3
node9,node11,1
node7,node19,1
node10,node8,2
node5,node8,2
node4,node10,3
node11,node7,3
node13,node6,2
node10,node12,3
node17,node19,3
node9,node11,2
node11,node4,3
node1,node14,2
node2,node4,3
node2,node12,1
node10,node13,2
node5,node6,3
node14,node12,3
node4,node3,1
node7,node15,1
node11,node6,2
node11,node16,3
node13,node14,1
node12,node14,1
node19,node10,2
node17,node1,2
node16,node4,3
node1,node8,2
node19,node9,3
node10,node3,3
node2,node11,2
node18,node7,2
node3,node20,1
node20,node4,1
node12,node5,2
node5,node17,3
node18,node2,2
node17,node7,1
node19,node15,2
node1,node6,1
node2,node16,2
node20,node5,2
node15,node12,3
node11,node2,2
node15,node8,3
node16,node9,2
