from,to,layer
node35,node29,1
node40,node28,2
node46,node16,2
node20,node50,1
node42,node17,2
node32,node22,2
node3,node36,1
node23,node33,2
node37,node13,1
node35,node44,1
node49,node27,1
node6,node26,1
node49,node13,2
node35,node44,2
node39,node25,1
node13,node20,2
node2,node25,1
node33,node17,1
node6,node42,1
node40,node33,1
node29,node28,1
node27,node24,2
node6,node35,2
node26,node24,1
node19,node28,1
node3,node49,2
node14,node45,2
node20,node45,2
node35,node30,2
node48,node32,1
node23,node20,1
node47,node23,2
node33,node43,1
node21,node12,1
node30,node11,2
node38,node13,1
node41,node18,2
node11,node37,2
node49,node45,2
node24,node20,2
node26,node1,1
node5,node7,2
node3,node13,2
node22,node50,2
node21,node1,1
node48,node22,1
node10,node15,1
node22,node49,1
node45,node27,1
node28,node34,2
node22,node49,2
node44,node10,2
node12,node46,1
node45,node15,1
node30,node47,2
node8,node1,1
node23,node17,1
node6,node15,1
node13,node49,2
node11,node2,2
node23,node32,2
node47,node8,2
node39,node23,2
node12,node2,1
node7,node45,2
node40,node32,2
node41,node26,2
node27,node21,1
node14,node29,1
node46,node50,2
node30,node13,2
node34,node50,2
node49,node7,1
node15,node17,1
node12,node32,2
node45,node8,1
node23,node29,2
node22,node26,1
node1,node4,2
node8,node15,1
node18,node20,1
node33,node40,1
node48,node31,2
node12,node21,2
node7,node34,2
node30,node40,1
node16,node49,1
node3,node31,1
node15,node42,1
node9,node28,1
node10,node39,1
node16,node25,1
node16,node34,1
node37,node3,1
node18,node50,1
node49,node36,2
node19,node50,1
node39,node27,1
node4,node2,2
node15,node50,2
node7,node27,2
node50,node24,2
node26,node30,2
node22,node39,1
node22,node15,2
node19,node29,1
node15,node5,2
node37,node30,1
node9,node6,2
node43,node32,2
node20,node2,2
node11,node5,2
node13,node43,1
node8,node35,1
node19,node3,1
node26,node19,2
node30,node34,1
node35,node48,1
node34,node13,2
node21,node38,2
node48,node20,2
node34,node39,1
node23,node42,2
node42,node21,1
node26,node1,2
node43,node10,2
node32,node8,1
node11,node1,2
node40,node1,2
node39,node37,2
node34,node38,1
node49,node34,1
node23,node4,1
node31,node5,2
node47,node26,2
node47,node12,2
node44,node3,1
node29,node10,1
node48,node3,1
node29,node39,2
node26,node39,1
node50,node43,2
node28,node6,2
node36,node9,1
node28,node6,1
node32,node9,1
node27,node7,1
node16,node48,1
node4,node25,2
node13,node34,1
node48,node46,1
node24,node46,2
node16,node21,1
node2,node24,1
node43,node17,2
node15,node45,1
node37,node46,1
node29,node12,1
node34,node47,1
node46,node5,1
node21,node32,1
node21,node31,2
node35,node6,1
node7,node28,2
node10,node33,2
node13,node20,1
node41,node35,2
node27,node41,1
node17,node41,1
node46,node12,1
node42,node33,2
node29,node5,1
node21,node41,2
node35,node23,2
node21,node50,2
node12,node29,1
node17,node34,1
node1,node33,1
node5,node40,2
node39,node3,2
node31,node1,2
node19,node36,1
node26,node27,2
node17,node11,1
node20,node45,1
node3,node35,2
node24,node7,2
node3,node36,2
node26,node7,2
node28,node20,2
node18,node37,2
node24,node14,2
node46,node17,1
node35,node38,2
node33,node32,1
node29,node17,1
node39,node19,2
node8,node24,1
node43,node41,1
node28,node13,1
node14,node19,2
node28,node40,2
node27,node22,2
node10,node38,1
node17,node28,1
node37,node24,2
node29,node34,2
node11,node40,2
node34,node6,2
node36,node48,1
node41,node35,1
node40,node16,1
node18,node43,1
node49,node26,1
node39,node38,1
node19,node25,2
node34,node11,1
node44,node22,2
node42,node1,2
node8,node26,2
node38,node19,2
node25,node29,1
node49,node15,2
node10,node23,2
node29,node21,1
node26,node24,2
node22,node7,2
node8,node17,2
node26,node41,2
node31,node21,1
node36,node5,1
node12,node22,2
node17,node30,2
node39,node30,2
node50,node22,2
node45,node23,1
node11,node31,2
node49,node43,2
node45,node47,1
node47,node41,1
node39,node27,2
node13,node31,1
node31,node48,2
node20,node23,1
node45,node28,1
node8,node29,2
node31,node1,1
node22,node34,1
node18,node44,1
