from,to,layer
node33,node16,1
node15,node10,1
node16,node19,1
node31,node8,2
node31,node37,2
node11,node36,1
node49,node27,1
node34,node8,2
node18,node50,1
node39,node7,1
node16,node44,3
node13,node19,3
node43,node22,1
node7,node17,1
node4,node8,1
node41,node9,2
node9,node33,1
node12,node11,3
node41,node48,2
node35,node31,2
node36,node17,2
node23,node40,1
node12,node24,1
node7,node2,2
node43,node26,3
node25,node8,3
node27,node43,3
node26,node5,1
node21,node24,1
node46,node33,3
node25,node41,2
node29,node26,1
node25,node17,2
node38,node39,1
node23,node4,3
node18,node29,2
node18,node3,3
node15,node7,3
node15,node42,3
node18,node13,3
node14,node8,2
node15,node7,2
node19,node8,3
node7,node1,2
node19,node49,2
node42,node24,3
node43,node40,3
node1,node29,1
node36,node38,2
node19,node29,2
node21,node33,2
node26,node28,3
node15,node13,3
node10,node39,1
node41,node1,1
node12,node17,2
node11,node14,3
node13,node22,1
node10,node4,1
node46,node22,3
node24,node33,3
node16,node22,2
node1,node28,1
node9,node44,3
node26,node47,3
node37,node23,1
node17,node47,3
node48,node22,2
node42,node41,2
node22,node48,2
node12,node48,2
node30,node33,1
node28,node2,2
node1,node32,2
node30,node1,2
node44,node26,1
node47,node25,3
node28,node12,3
node16,node7,1
node27,node32,2
node41,node44,1
node26,node40,2
node48,node34,1
node39,node35,3
node29,node20,3
node41,node26,3
node15,node49,1
node31,node29,2
node24,node17,3
node37,node3,1
node41,node5,3
node5,node49,1
node23,node24,3
node2,node43,2
node3,node22,1
node37,node19,3
node46,node42,1
node5,node8,1
node41,node10,1
