from,to,layer
node50,node26,1
node68,node26,3
node55,node41,1
node73,node58,4
node71,node9,3
node40,node69,1
node48,node16,4
node61,node47,1
node14,node28,4
node4,node29,2
node5,node8,2
node51,node10,2
node31,node48,2
node71,node67,5
node48,node63,4
node55,node59,1
node32,node39,3
node48,node7,5
node23,node25,2
node45,node60,3
node9,node12,4
node47,node4,3
node27,node47,5
node69,node48,3
node64,node54,5
node59,node61,4
node27,node57,3
node9,node28,2
node36,node7,5
node64,node69,3
node8,node75,5
node20,node36,5
node1,node35,4
node43,node35,3
node71,node59,2
node74,node15,1
node68,node37,3
node37,node6,2
node52,node18,5
node63,node56,5
node13,node63,3
node38,node75,3
node65,node60,4
node42,node8,1
node52,node75,1
node69,node23,5
node68,node11,5
node60,node21,5
node52,node23,3
node63,node7,4
node71,node53,3
node3,node43,5
node59,node70,5
node30,node9,1
node14,node30,4
node49,node12,5
node12,node34,1
node17,node32,3
node23,node22,2
node17,node33,2
node32,node23,4
node37,node3,4
node4,node15,5
node22,node42,2
node70,node68,3
node16,node17,2
node58,node33,4
node53,node31,3
node21,node48,1
node56,node17,4
node2,node49,1
node63,node7,3
node33,node9,2
node62,node60,2
node42,node6,2
node40,node48,4
node73,node11,5
node4,node5,1
node57,node58,5
node15,node36,5
node48,node46,4
node47,node12,2
node57,node65,4
node19,node30,4
node42,node61,1
node31,node44,1
node51,node6,3
node66,node52,4
node71,node21,4
node32,node52,4
node12,node75,4
node71,node56,1
node23,node5,5
node46,node24,2
node29,node24,4
node51,node27,2
node33,node55,5
node9,node14,4
node31,node29,1
node44,node71,1
node60,node43,5
node60,node26,4
node24,node37,5
node33,node60,5
node15,node20,4
node44,node3,4
node56,node51,1
node2,node46,4
node72,node24,3
node52,node64,3
node16,node66,3
node39,node24,1
node10,node51,2
node57,node64,1
node59,node5,5
node11,node48,4
node68,node39,2
node73,node11,3
node54,node65,1
node34,node52,1
node2,node14,5
node4,node6,5
node59,node13,2
node54,node4,1
node21,node36,2
node55,node26,3
node62,node22,4
node51,node66,5
node56,node70,2
node62,node1,3
node51,node5,4
node68,node37,5
node72,node58,2
node52,node65,3
node69,node35,5
node23,node63,2
node56,node22,1
node6,node26,2
node31,node26,1
node2,node61,1
node18,node62,3
node44,node45,4
node20,node28,5
node22,node19,2
node71,node43,2
node16,node46,4
node20,node62,2
node73,node58,1
node10,node74,5
node61,node43,1
node60,node67,4
node5,node53,2
node7,node26,3
node56,node61,4
node56,node1,1
node24,node70,5
node5,node30,4
node62,node36,3
node16,node38,3
node9,node62,2
node36,node72,4
node12,node48,2
node52,node17,5
node18,node9,4
node55,node47,5
node27,node37,5
node1,node42,3
node56,node16,5
node19,node74,3
node7,node65,1
node51,node31,1
node11,node61,4
node74,node16,2
node20,node42,3
node29,node66,1
node54,node23,5
node40,node65,5
node4,node41,1
node47,node11,5
node8,node9,4
node56,node45,2
node32,node8,4
node5,node28,5
node73,node44,3
node47,node53,5
node63,node66,5
node35,node30,5
node49,node25,5
node20,node64,5
node74,node21,3
node24,node36,4
node69,node2,3
node42,node22,3
node50,node15,3
node4,node44,4
node2,node34,2
node23,node12,5
node27,node54,5
node39,node46,2
node34,node2,1
node50,node20,4
node60,node46,2
node13,node12,4
node24,node10,5
node34,node13,3
node68,node57,4
node60,node73,2
node7,node32,1
node75,node63,1
node34,node47,3
node2,node74,3
node53,node33,4
node17,node68,4
node12,node41,3
node27,node16,2
node56,node21,2
node64,node48,2
node43,node22,3
node63,node48,3
node75,node17,4
node1,node22,3
node2,node16,5
node53,node11,2
node54,node50,4
node64,node8,2
node70,node27,5
node49,node41,2
node70,node38,4
node21,node41,4
node50,node68,5
node2,node72,1
node42,node74,4
node1,node26,3
node52,node49,1
node31,node61,2
node13,node73,3
node4,node2,5
node66,node22,1
node27,node19,3
node71,node5,2
node74,node36,3
node47,node63,1
node75,node26,4
node49,node37,3
node46,node63,2
node68,node16,3
node53,node17,5
node62,node19,2
node62,node44,3
