from,to,layer
node34,node45,2
node17,node10,1
node20,node46,1
node13,node15,1
node16,node7,2
node25,node31,2
node20,node1,1
node49,node48,1
node29,node14,2
node25,node10,2
node7,node16,2
node25,node37,2
node26,node3,1
node8,node23,1
node23,node1,2
node50,node5,1
node30,node28,1
node1,node36,1
node18,node25,1
node5,node21,2
node45,node16,1
node21,node4,1
node16,node26,1
node34,node30,2
node17,node43,1
node22,node48,2
node25,node11,1
node8,node10,1
node38,node23,2
node24,node32,2
node40,node8,2
node3,node30,1
node35,node26,1
node26,node28,1
node35,node1,1
node47,node9,1
node28,node27,1
node38,node37,2
node28,node35,1
node48,node10,2
node15,node27,2
node25,node18,1
node38,node35,2
node41,node33,2
node12,node42,2
node29,node46,2
node23,node3,2
node34,node27,1
node38,node23,1
node25,node9,1
node26,node42,1
node47,node30,1
node48,node3,1
node17,node8,2
node50,node19,1
node3,node38,2
node21,node15,2
node45,node28,1
node8,node23,2
node3,node22,1
node4,node7,1
node14,node46,2
node21,node45,1
node25,node23,2
node15,node45,2
node17,node6,2
node9,node11,1
node19,node38,1
node3,node33,2
node2,node11,1
node7,node38,2
node42,node1,2
node39,node11,1
node15,node30,2
node50,node16,2
node6,node50,2
node25,node41,1
node3,node22,2
node35,node24,1
node49,node39,1
node3,node44,1
node21,node26,1
node47,node39,1
node2,node39,1
node34,node46,2
node14,node7,2
node26,node23,1
node49,node46,1
node34,node13,2
node9,node12,2
node29,node12,2
node48,node41,2
node35,node3,1
node20,node23,1
node46,node43,1
node47,node42,1
node18,node43,2
node47,node40,1
node23,node29,2
node5,node4,1
node6,node49,1
node44,node31,1
node22,node12,1
node2,node11,2
node1,node33,2
node45,node29,1
node31,node27,2
node29,node49,1
node20,node18,2
node24,node17,2
node37,node11,1
node1,node45,2
node19,node34,1
node2,node25,2
node37,node23,2
node13,node24,1
node6,node49,2
node6,node27,1
node10,node15,1
node31,node20,2
node33,node10,1
node20,node25,1
node31,node16,1
node30,node44,2
node21,node41,1
node26,node16,2
node19,node28,2
node47,node32,1
node1,node24,1
node28,node20,2
node8,node30,2
node34,node47,2
node16,node15,1
node25,node19,2
node48,node39,1
node40,node42,1
node21,node33,1
node17,node49,1
node18,node9,2
node20,node17,1
node29,node3,1
node41,node50,2
node2,node39,2
node22,node40,2
node16,node9,2
node41,node5,1
node26,node7,1
node20,node14,2
node7,node35,2
node37,node29,1
node49,node27,2
node40,node34,1
node44,node34,2
node16,node45,2
node28,node35,2
node21,node34,1
node24,node8,1
node35,node8,2
node13,node10,1
node46,node4,1
node46,node40,1
node29,node1,2
node1,node17,2
node36,node40,1
node1,node8,1
node44,node30,2
node30,node26,2
node1,node31,1
node20,node33,1
node31,node32,2
node23,node50,2
node15,node16,2
node41,node29,1
node40,node2,1
node8,node24,1
node2,node36,1
node10,node34,2
node10,node15,2
node19,node13,2
node27,node19,1
node4,node32,2
node6,node27,2
node24,node16,2
node42,node23,1
node45,node36,1
node11,node49,1
node44,node23,1
node46,node15,1
node40,node35,1
node1,node27,1
node33,node2,2
node46,node40,2
node28,node37,2
node39,node19,2
node28,node10,1
node39,node32,1
node2,node20,2
node6,node4,2
node20,node8,2
node6,node19,1
node41,node50,1
node11,node2,2
node20,node38,1
node25,node45,2
node33,node10,2
node11,node22,2
node23,node45,1
node38,node49,1
node34,node3,1
node31,node12,2
node36,node43,2
node21,node4,2
node8,node16,2
node7,node48,1
node8,node24,2
node33,node39,1
node50,node43,1
node3,node6,1
node18,node1,1
node47,node19,2
node46,node19,1
node42,node25,2
node34,node47,1
node18,node25,2
node14,node10,2
node16,node23,2
node27,node12,2
node26,node23,2
node1,node22,1
node33,node21,2
node32,node46,2
node12,node17,2
node5,node15,2
node30,node31,2
node13,node26,1
node15,node49,2
node32,node39,2
node26,node45,1
node27,node11,2
node25,node7,2
node45,node32,1
node47,node10,1
node46,node26,2
node29,node38,2
node30,node34,2
node28,node44,1
node27,node26,1
node22,node30,2
node29,node22,2
