from,to,layer
node6,node37,2
node13,node28,2
node1,node18,2
node16,node50,1
node5,node35,2
node5,node2,1
node26,node32,3
node49,node40,2
node4,node19,1
node30,node11,1
node11,node48,3
node34,node15,2
node7,node25,2
node4,node32,3
node12,node8,2
node41,node35,1
node31,node17,3
node14,node11,2
node2,node28,1
node3,node10,2
node7,node44,3
node7,node39,2
node34,node43,3
node14,node33,2
node49,node42,1
node15,node26,2
node25,node17,2
node38,node14,2
node11,node9,1
node15,node2,3
node6,node30,1
node36,node29,2
node19,node8,3
node7,node23,1
node2,node40,2
node32,node24,2
node39,node34,1
node32,node5,1
node10,node20,3
node32,node42,3
node8,node28,1
node39,node18,3
node37,node49,1
node28,node36,2
node45,node49,1
node29,node47,3
node21,node2,3
node3,node34,1
node18,node10,1
node34,node39,2
node14,node45,2
node12,node50,2
node34,node6,3
node39,node35,3
node47,node35,3
node1,node34,3
node6,node34,2
node32,node1,3
node2,node33,1
node20,node29,3
node41,node3,2
node27,node15,1
node23,node25,3
node18,node15,3
node48,node33,2
node17,node2,3
node22,node36,1
node10,node16,2
node44,node20,1
node22,node25,3
node7,node28,2
node35,node31,3
node7,node45,1
node2,node30,3
node41,node4,1
node28,node50,1
node9,node35,3
node20,node46,3
node13,node37,1
node7,node9,2
node35,node16,3
node39,node38,3
node31,node17,2
node22,node3,2
node50,node35,2
node28,node39,3
node46,node23,3
node23,node18,2
node16,node26,3
node29,node31,3
node28,node29,1
node30,node36,3
node47,node18,3
node37,node28,1
node16,node23,3
node27,node46,2
node23,node14,1
node41,node21,3
node6,node45,3
