from,to,layer
node121,node19,2
node81,node8,1
node27,node56,1
node19,node112,1
node95,node79,1
node51,node82,2
node41,node74,2
node41,node4,1
node124,node61,2
node106,node91,2
node31,node26,2
node67,node34,1
node86,node43,2
node77,node70,2
node7,node27,1
node5,node17,1
node78,node115,2
node89,node66,2
node14,node124,1
node41,node104,1
node48,node57,1
node69,node58,1
node10,node97,1
node28,node104,2
node94,node59,2
node9,node77,1
node22,node68,1
node98,node38,1
node63,node79,1
node43,node114,1
node9,node69,1
node32,node47,1
node5,node81,2
node57,node105,1
node31,node27,2
node51,node125,2
node106,node118,1
node95,node26,1
node11,node120,1
node61,node20,1
node26,node47,2
node64,node118,1
node121,node56,2
node124,node36,1
node24,node104,1
node11,node98,1
node67,node6,2
node119,node59,2
node66,node26,1
node109,node92,2
node7,node117,2
node13,node98,2
node94,node33,2
node87,node101,2
node83,node59,1
node25,node75,2
node69,node35,2
node74,node66,1
node16,node49,1
node105,node121,1
node112,node23,2
node5,node25,1
node76,node6,2
node12,node110,2
node53,node103,1
node75,node32,1
node116,node11,2
node54,node44,1
node72,node82,2
node32,node16,1
node18,node114,1
node113,node74,1
node13,node56,2
node109,node84,2
node114,node56,2
node64,node1,1
node116,node15,2
node58,node19,1
node120,node105,1
node86,node43,1
node57,node56,2
node89,node37,1
node105,node34,2
node12,node26,2
node35,node34,2
node97,node72,1
node41,node61,2
node48,node43,2
node57,node10,2
node18,node125,1
node1,node105,1
node84,node22,2
node125,node36,1
node25,node113,1
node89,node100,1
node60,node4,1
node86,node13,2
node14,node72,1
node88,node96,2
node76,node105,2
node59,node90,2
node67,node86,2
node61,node109,2
node123,node16,2
node122,node82,2
node85,node55,1
node60,node8,1
node81,node101,1
node66,node1,1
node22,node63,2
node9,node89,1
node49,node71,2
node5,node75,2
node7,node116,1
node18,node32,1
node17,node107,2
node125,node5,2
node44,node67,1
node40,node34,2
node48,node96,2
node25,node93,2
node122,node17,1
node84,node62,1
node94,node122,2
node19,node43,2
node76,node75,1
node121,node78,2
node107,node121,1
node57,node24,2
node99,node21,1
node101,node66,2
node107,node108,2
node53,node66,2
node64,node7,1
node31,node122,1
node57,node60,1
node45,node72,1
node82,node30,2
node122,node14,2
node43,node99,1
node9,node94,2
node78,node93,1
node99,node49,1
node14,node124,2
node54,node10,2
node91,node122,1
node122,node101,1
node25,node54,2
node59,node85,2
node92,node61,2
node22,node16,2
node5,node31,2
node113,node15,2
node117,node4,1
node43,node59,1
node46,node56,2
node99,node27,1
node90,node8,1
node69,node88,1
node63,node20,2
node37,node102,2
node3,node16,2
node45,node111,1
node102,node5,2
node108,node95,1
node90,node74,2
node31,node78,1
node101,node78,2
node98,node4,2
node119,node26,1
node16,node31,1
node81,node13,2
node6,node43,1
node80,node27,2
node46,node105,1
node64,node49,1
node12,node37,2
node3,node51,2
node117,node90,2
node41,node53,2
node37,node73,1
node87,node45,1
node68,node7,2
node44,node83,2
node51,node31,1
node122,node10,2
node41,node101,2
node17,node94,1
node99,node48,1
node54,node100,1
node10,node34,2
node62,node6,2
node32,node103,1
node9,node65,1
node71,node47,1
node24,node37,2
node124,node17,2
node106,node9,1
node26,node42,2
node16,node84,2
node9,node75,1
node39,node56,1
node115,node83,1
node108,node59,1
node26,node50,1
node104,node38,1
node89,node12,1
node119,node54,2
node35,node63,2
node53,node52,2
node96,node26,1
node80,node87,1
node92,node124,2
node58,node9,1
node74,node114,1
node50,node43,1
node76,node37,1
node87,node115,1
node118,node114,2
node94,node77,1
node41,node2,1
node73,node79,1
node120,node32,1
node94,node78,2
node63,node64,1
node107,node51,2
node106,node112,1
node27,node12,2
node99,node121,1
node45,node77,1
node82,node100,2
node89,node18,1
node50,node47,2
node102,node54,2
node7,node44,2
node42,node43,1
node92,node64,1
node109,node6,1
node123,node91,2
node71,node42,2
node98,node96,1
node124,node37,1
node40,node46,1
node68,node6,2
node42,node44,2
node27,node99,2
node4,node75,2
node99,node14,1
node116,node119,2
