from,to,layer
node15,node19,1
node19,node4,1
node5,node20,1
node7,node9,3
node9,node3,1
node18,node7,3
node13,node3,3
node18,node12,3
node9,node18,1
node14,node15,3
node6,node4,2
node6,node8,1
node18,node11,2
node13,node12,2
node15,node6,2
node20,node15,1
node8,node11,1
node9,node5,1
node16,node10,2
node15,node6,1
node19,node17,3
node3,node4,2
node3,node14,2
node8,node5,1
node10,node17,3
node12,node18,2
node14,node2,2
node1,node19,3
node8,node12,1
node16,node14,1
node5,node2,1
node4,node11,1
node5,node1,1
node2,node10,1
node6,node14,3
node1,node20,2
node6,node10,3
node12,node4,3
node4,node3,1
node15,node20,1
node19,node17,2
node14,node4,3
node12,node8,2
node17,node18,3
node12,node13,2
node15,node4,2
node20,node10,1
node11,node17,2
node1,node2,2
node10,node19,3
node4,node6,3
node2,node5,1
node15,node18,2
node13,node19,1
node5,node9,3
node16,node18,1
node7,node14,3
node15,node19,2
node7,node9,1
node17,node12,3
node19,node10,3
node3,node18,2
node7,node17,2
node2,node13,3
node20,node4,1
node14,node17,2
node12,node10,2
node4,node8,1
node16,node8,2
node4,node6,1
node2,node14,2
node10,node9,3
node1,node4,2
node2,node12,1
node10,node12,1
node15,node2,3
node19,node2,2
node14,node8,2
node10,node5,1
node6,node16,1
node4,node17,3
node2,node16,1
node6,node20,2
node20,node18,2
node6,node8,3
node9,node20,2
node15,node9,3
node19,node4,3
node15,node1,1
node2,node5,3
node6,node11,3
node19,node4,2
node15,node10,1
node2,node20,2
node3,node15,3
node9,node18,3
node9,node8,3
node6,node19,1
node3,node14,3
