from,to,layer
node7,node1,2
node18,node7,1
node19,node10,3
node10,node11,3
node15,node6,1
node8,node9,1
node20,node15,1
node20,node7,2
node9,node14,1
node13,node16,2
node12,node20,3
node19,node8,1
node15,node4,1
node14,node13,1
node10,node1,1
node12,node1,1
node10,node16,3
node1,node5,2
node8,node1,2
node3,node19,2
node3,node2,3
node16,node5,1
node12,node8,3
node14,node17,1
node5,node11,1
node5,node9,3
node10,node20,2
node13,node2,1
node16,node9,1
node5,node20,2
node3,node18,3
node6,node8,1
node10,node3,3
node6,node2,3
node3,node18,2
node11,node6,1
node4,node9,1
node2,node4,2
node14,node17,3
node11,node16,3
node10,node18,3
node6,node16,1
node10,node6,2
node17,node20,1
node2,node8,2
node17,node1,3
node12,node14,2
node4,node12,1
node8,node7,2
node5,node10,2
node13,node12,3
node9,node6,2
node9,node7,3
node11,node4,3
node18,node5,1
node11,node2,2
node17,node19,1
node17,node3,1
node10,node4,2
node15,node6,3
node6,node5,3
node12,node19,3
node8,node12,1
node13,node16,3
node12,node5,2
node17,node2,3
node5,node6,2
node20,node13,3
node4,node12,2
node20,node2,1
node14,node20,2
node18,node15,1
node2,node4,1
node14,node5,1
node13,node4,2
node2,node18,2
node14,node17,2
node1,node9,2
node8,node19,3
node10,node15,3
node20,node13,1
node14,node18,3
node15,node4,3
node6,node4,2
node7,node19,2
node16,node8,3
node16,node10,1
node3,node15,3
node10,node12,1
node7,node17,2
node14,node1,1
node1,node3,1
node19,node1,3
node13,node20,2
node5,node9,2
node4,node7,2
node16,node4,3
node1,node11,3
node16,node15,1
