from,to,layer
node39,node24,3
node30,node60,5
node46,node36,5
node31,node74,2
node28,node47,1
node22,node40,1
node29,node48,1
node47,node58,4
node28,node59,5
node41,node55,5
node72,node67,4
node18,node41,4
node15,node8,1
node69,node29,5
node13,node60,3
node29,node1,5
node39,node28,3
node64,node21,1
node28,node61,5
node5,node41,3
node70,node60,5
node57,node55,1
node49,node29,5
node32,node14,3
node63,node74,5
node61,node26,4
node67,node34,3
node49,node43,2
node29,node54,5
node19,node3,2
node17,node60,3
node43,node37,1
node46,node29,1
node32,node66,4
node49,node27,5
node69,node67,4
node68,node2,1
node28,node35,1
node68,node33,5
node65,node51,4
node25,node65,4
node52,node2,5
node30,node34,5
node9,node67,1
node5,node27,5
node15,node25,2
node64,node18,1
node21,node40,4
node57,node2,2
node32,node38,1
node22,node7,1
node12,node45,3
node56,node73,2
node57,node25,2
node54,node6,4
node24,node1,3
node49,node12,4
node1,node44,4
node41,node6,4
node36,node35,1
node68,node9,2
node17,node70,3
node69,node38,1
node7,node56,2
node44,node50,3
node1,node21,1
node73,node66,5
node1,node53,1
node32,node44,3
node31,node20,3
node9,node70,4
node21,node69,5
node45,node14,3
node22,node57,5
node58,node62,4
node6,node74,3
node73,node4,1
node24,node26,1
node49,node67,5
node33,node26,3
node29,node67,4
node50,node28,3
node28,node19,3
node25,node65,2
node44,node53,4
node54,node47,5
node28,node70,3
node14,node35,5
node21,node24,2
node37,node27,4
node44,node17,4
node18,node28,1
node75,node12,1
node6,node59,3
node43,node64,1
node53,node61,4
node71,node15,3
node52,node40,1
node24,node44,3
node39,node50,3
node37,node8,5
node45,node69,4
node45,node57,4
node52,node42,1
node10,node43,2
node62,node68,3
node40,node30,2
node16,node52,5
node23,node8,1
node43,node7,2
node28,node57,5
node14,node44,3
node47,node71,3
node38,node51,4
node44,node28,4
node16,node45,3
node39,node31,5
node57,node30,3
node45,node39,1
node39,node28,5
node25,node42,5
node44,node51,3
node9,node6,1
node36,node62,5
node45,node69,5
node29,node65,3
node60,node29,2
node37,node41,5
node63,node68,3
node3,node20,5
node2,node58,5
node28,node20,5
node55,node48,1
node37,node13,2
node38,node75,2
node75,node3,3
node60,node28,3
node53,node23,2
node65,node53,5
node62,node46,1
node18,node15,1
node62,node49,5
node21,node6,5
node68,node46,5
node38,node66,1
node32,node47,5
node68,node29,4
node11,node37,5
node50,node63,1
node70,node17,1
node75,node8,3
node53,node67,3
node47,node12,1
node5,node24,2
node14,node25,2
node36,node38,3
node1,node6,3
node41,node59,2
node59,node6,5
node36,node5,4
node19,node64,4
node70,node14,1
node23,node73,3
node55,node57,1
node57,node35,4
node3,node70,1
node60,node49,1
node11,node57,1
node12,node14,2
node50,node63,5
node27,node13,4
node54,node28,4
node71,node43,2
node2,node74,4
node16,node32,5
node51,node21,2
node65,node4,2
node73,node7,1
node36,node52,1
node32,node27,1
node69,node32,4
node3,node13,5
node21,node25,3
node53,node24,2
node19,node10,2
node19,node24,3
node64,node75,2
node63,node2,5
node23,node46,4
node35,node67,2
node46,node19,2
node18,node67,4
node39,node40,5
node24,node10,5
node53,node58,5
node22,node65,2
node15,node62,1
node56,node8,3
node30,node2,3
node9,node16,4
node65,node17,1
node1,node71,5
node8,node22,4
node59,node42,3
node75,node59,1
node43,node69,2
node27,node17,4
node23,node45,1
node64,node71,2
node14,node11,4
node46,node43,2
node36,node73,3
node70,node28,2
node51,node28,2
node1,node70,2
node66,node47,3
node49,node10,1
node15,node40,1
node53,node13,1
node65,node16,1
node63,node41,3
node26,node57,2
node42,node45,3
node18,node68,1
node29,node74,2
node54,node17,3
node52,node12,4
node57,node63,5
node52,node60,4
node44,node28,2
node68,node44,5
node51,node71,5
node26,node36,3
node21,node32,5
node8,node34,3
node14,node65,5
node63,node70,2
node24,node58,3
node68,node60,4
node15,node7,2
node74,node20,4
node21,node6,2
node50,node26,3
node61,node8,5
node25,node38,3
node53,node24,1
node35,node42,3
node10,node44,1
node75,node46,1
