from,to,layer
node45,node46,5
node75,node9,5
node16,node57,4
node37,node12,2
node7,node71,5
node57,node5,1
node48,node60,2
node26,node9,3
node54,node9,2
node32,node45,5
node35,node66,2
node24,node26,2
node48,node22,4
node66,node67,2
node63,node59,3
node45,node6,5
node63,node45,1
node17,node44,4
node45,node26,1
node52,node14,2
node55,node44,5
node67,node55,5
node47,node2,2
node52,node7,4
node37,node54,3
node55,node10,2
node46,node26,5
node24,node43,2
node33,node34,1
node15,node13,4
node61,node68,3
node24,node35,3
node40,node21,4
node39,node33,4
node20,node54,2
node37,node52,5
node68,node51,5
node64,node32,1
node69,node18,5
node46,node16,3
node50,node25,4
node40,node8,1
node35,node3,1
node22,node6,3
node54,node59,5
node55,node22,2
node27,node55,5
node41,node58,2
node13,node71,2
node2,node65,4
node73,node53,1
node47,node58,3
node13,node25,5
node75,node38,2
node66,node67,5
node56,node22,3
node42,node74,3
node28,node60,1
node58,node18,3
node43,node56,2
node15,node13,3
node50,node65,4
node8,node28,2
node66,node29,1
node73,node8,1
node71,node43,5
node75,node71,4
node27,node35,4
node38,node65,3
node5,node53,5
node20,node26,1
node71,node52,4
node31,node23,3
node38,node40,3
node29,node55,3
node37,node20,1
node70,node13,1
node9,node52,1
node48,node12,5
node14,node64,2
node28,node51,4
node11,node4,4
node67,node31,3
node67,node43,4
node18,node61,5
node5,node59,3
node30,node31,4
node51,node47,2
node38,node17,1
node36,node62,4
node25,node7,5
node51,node23,4
node66,node68,5
node15,node17,2
node58,node19,3
node11,node24,1
node69,node62,1
node68,node4,3
node55,node40,4
node25,node33,1
node20,node66,1
node18,node20,2
node61,node34,5
node3,node56,4
node41,node43,2
node61,node13,4
node53,node63,2
node34,node70,2
node63,node6,5
node73,node52,1
node31,node60,2
node2,node19,4
node42,node15,5
node62,node37,1
node41,node45,4
node60,node14,1
node15,node52,1
node3,node5,4
node55,node38,2
node39,node55,5
node66,node54,4
node1,node33,2
node29,node63,3
node73,node57,3
node17,node55,5
node69,node46,5
node31,node55,2
node65,node72,2
node63,node38,3
node16,node23,5
node49,node13,5
node70,node60,4
node24,node39,5
node44,node67,2
node16,node2,4
node69,node23,2
node56,node23,1
node68,node57,4
node39,node13,3
node47,node62,4
node51,node36,1
node31,node51,3
node56,node10,3
node25,node73,1
node53,node43,4
node62,node36,3
node58,node46,3
node63,node12,2
node68,node14,5
node33,node64,4
node41,node14,1
node32,node21,1
node32,node22,5
node22,node58,4
node16,node46,5
node48,node74,5
node32,node13,1
node45,node25,3
node30,node49,5
node29,node10,3
node53,node30,5
node28,node20,5
node22,node48,3
node49,node50,2
node41,node24,1
node9,node2,2
node59,node31,2
node23,node25,3
node23,node51,2
node30,node10,2
node25,node1,1
node33,node31,5
node63,node9,2
node39,node18,4
node70,node58,1
node28,node15,1
node16,node38,5
node27,node71,4
node63,node3,5
node20,node17,5
node74,node53,3
node63,node41,4
node43,node52,5
node31,node12,5
node68,node28,1
node8,node13,1
node55,node43,3
node49,node22,3
node43,node50,1
node19,node1,2
node38,node46,3
node49,node51,3
node39,node60,5
node54,node8,4
node33,node71,2
node23,node20,4
node59,node1,2
node32,node10,4
node57,node68,3
node45,node69,5
node41,node72,1
node65,node75,4
node48,node72,1
node74,node21,5
node32,node40,5
node20,node7,1
node28,node54,5
node7,node55,3
node68,node55,1
node50,node22,2
node55,node16,2
node39,node11,5
node49,node67,2
node21,node24,2
node47,node71,5
node65,node64,4
node74,node3,2
node6,node9,3
node68,node5,3
node68,node35,4
node10,node53,3
node39,node16,5
node59,node57,4
node66,node17,3
node27,node38,2
node45,node47,1
node41,node3,5
node39,node49,1
node26,node62,3
node42,node45,5
node35,node72,2
node17,node9,4
node5,node11,5
node71,node74,4
node64,node60,2
node66,node58,3
node9,node60,2
node67,node48,3
node59,node65,3
node50,node62,1
node35,node67,1
node51,node73,3
node16,node72,3
node26,node11,1
node60,node40,4
node57,node39,3
node59,node48,4
node66,node62,3
node59,node23,3
