from,to,layer
node3,node12,2
node12,node22,1
node20,node46,1
node40,node43,2
node39,node47,2
node34,node39,2
node10,node31,1
node38,node40,1
node13,node6,2
node46,node23,2
node10,node15,1
node6,node24,1
node41,node45,2
node20,node18,1
node10,node48,2
node12,node7,1
node17,node8,2
node20,node32,2
node13,node17,1
node39,node17,1
node8,node43,1
node2,node38,2
node34,node45,2
node28,node27,2
node42,node18,2
node1,node46,2
node41,node46,1
node27,node8,2
node1,node18,2
node49,node18,1
node18,node38,1
node49,node14,2
node44,node12,1
node28,node39,2
node17,node35,2
node45,node33,1
node44,node28,2
node24,node1,1
node27,node50,2
node13,node4,2
node42,node34,1
node30,node2,2
node38,node7,1
node20,node8,1
node23,node5,1
node18,node8,1
node50,node6,2
node11,node22,2
node45,node14,1
node38,node25,1
node34,node25,1
node50,node1,1
node16,node11,2
node4,node43,2
node26,node32,2
node41,node44,1
node30,node42,1
node7,node9,1
node28,node45,1
node20,node14,2
node35,node2,2
node38,node35,1
node29,node27,1
node22,node13,1
node47,node9,2
node32,node29,1
node16,node50,1
node4,node42,1
node35,node24,1
node12,node10,2
node37,node50,2
node17,node41,1
node15,node22,1
node46,node39,2
node42,node46,1
node8,node44,2
node28,node5,2
node47,node48,1
node12,node42,1
node2,node19,2
node8,node34,1
node46,node49,2
node35,node49,1
node1,node20,1
node50,node12,2
node9,node7,2
node9,node30,1
node3,node24,2
node42,node29,2
node26,node41,1
node38,node50,2
node2,node15,1
node49,node2,2
node2,node41,2
node22,node23,1
node31,node8,1
node20,node32,1
node1,node22,2
node6,node27,1
node18,node34,1
node22,node8,2
node13,node26,2
node4,node26,1
node10,node49,1
node19,node21,1
node22,node17,1
node15,node21,2
node42,node11,2
node46,node3,2
node28,node18,1
node39,node11,2
node15,node49,1
node42,node5,2
node30,node48,1
node30,node39,2
node35,node50,2
node42,node8,1
node40,node17,1
node37,node46,2
node41,node48,1
node7,node14,1
node10,node43,1
node1,node10,2
node35,node4,1
node25,node50,1
node30,node20,1
node19,node43,2
node43,node7,1
node44,node31,2
node7,node41,2
node45,node24,1
node46,node43,1
node25,node41,1
node20,node6,1
node50,node21,2
node45,node23,2
node20,node27,2
node27,node29,1
node43,node5,1
node21,node9,2
node30,node16,1
node27,node40,1
node23,node43,2
node20,node45,1
node8,node48,2
node2,node8,2
node37,node29,1
node14,node8,2
node29,node2,1
node7,node44,2
node24,node1,2
node39,node11,1
node4,node34,2
node23,node27,2
node28,node11,1
node5,node37,1
node38,node13,1
node11,node31,1
node47,node16,2
node39,node17,2
node27,node25,2
node30,node35,1
node36,node44,2
node18,node33,1
node43,node49,2
node40,node13,1
node29,node5,1
node4,node38,1
node20,node21,1
node43,node37,2
node19,node43,1
node3,node11,2
node46,node38,2
node41,node35,1
node31,node24,2
node32,node26,1
node10,node42,1
node10,node26,1
node2,node50,2
node10,node32,1
node6,node1,1
node49,node4,1
node2,node6,2
node18,node38,2
node11,node47,1
node39,node42,2
node10,node7,2
node33,node9,2
node22,node27,2
node31,node47,2
node9,node48,2
node38,node21,1
node34,node2,1
node1,node29,2
node49,node27,1
node28,node11,2
node33,node39,2
node2,node19,1
node40,node46,2
node41,node19,2
node48,node42,1
node45,node44,1
node36,node39,2
node34,node17,2
node16,node4,1
node43,node38,1
node21,node50,2
node22,node38,2
node20,node30,2
node32,node43,2
node19,node14,2
node10,node42,2
node33,node43,1
node38,node23,2
node13,node29,2
node30,node48,2
node26,node30,2
node20,node44,2
node30,node3,2
node5,node9,2
node19,node46,2
node35,node36,2
node35,node43,1
node38,node2,1
node9,node3,2
node44,node40,2
node38,node11,2
node9,node46,1
node38,node7,2
node19,node11,1
node19,node11,2
node25,node4,2
node42,node35,2
node25,node12,1
node31,node2,2
node1,node36,1
node48,node23,2
node6,node30,1
node29,node23,1
node38,node29,1
node42,node16,2
node19,node14,1
node29,node1,2
node12,node46,2
node11,node13,2
node8,node33,2
node50,node17,1
node47,node26,2
node29,node39,2
