from,to,layer
node1,node11,2
node8,node1,1
node20,node12,1
node15,node20,1
node19,node2,2
node15,node1,3
node15,node1,2
node11,node10,3
node14,node16,3
node12,node8,3
node19,node11,1
node8,node15,3
node5,node14,3
node7,node10,2
node3,node4,2
node5,node19,3
node1,node15,1
node17,node1,3
node16,node17,3
node9,node13,3
node4,node7,3
node12,node4,3
node14,node11,3
node17,node13,2
node5,node2,3
node3,node4,1
node19,node7,1
node9,node1,3
node15,node2,3
node20,node5,3
node14,node8,1
node16,node19,2
node1,node10,2
node7,node3,2
node6,node3,2
node3,node15,3
node2,node15,1
node5,node13,3
node10,node1,2
node20,node3,2
node6,node13,2
node14,node12,2
node6,node13,3
node15,node16,3
node4,node11,2
node12,node8,1
node9,node1,2
node11,node3,1
node7,node10,1
node2,node14,1
node14,node3,1
node18,node17,3
node7,node13,1
node3,node8,3
node8,node10,3
node7,node18,2
node11,node9,3
node20,node3,1
node14,node17,3
node18,node8,1
node5,node7,2
node8,node6,1
node14,node18,3
node11,node2,1
node18,node20,1
node20,node12,3
node4,node15,2
node14,node10,3
node15,node19,1
node17,node6,1
node14,node8,3
node10,node5,1
node14,node13,1
node20,node19,3
node8,node11,3
node17,node3,1
node12,node2,2
node2,node20,3
node4,node5,2
node6,node19,2
node2,node4,3
node1,node4,1
node11,node12,3
node13,node17,1
node15,node14,1
node10,node17,1
node2,node8,2
node10,node13,3
node16,node9,3
node6,node9,3
node1,node4,3
node5,node16,2
node1,node18,1
node18,node9,2
node17,node6,2
node19,node10,2
node19,node3,3
node8,node16,3
node10,node2,1
