from,to,layer
node12,node15,2
node59,node43,1
node52,node22,1
node19,node32,1
node23,node45,1
node7,node12,2
node22,node5,1
node74,node12,2
node67,node41,1
node68,node1,1
node6,node34,2
node42,node35,2
node5,node45,2
node29,node36,2
node53,node42,1
node2,node65,1
node66,node5,1
node42,node71,1
node74,node33,1
node61,node8,2
node6,node7,2
node30,node59,2
node59,node24,2
node7,node9,2
node7,node5,2
node23,node63,2
node34,node43,2
node5,node39,2
node10,node66,1
node31,node61,1
node72,node24,1
node51,node14,2
node44,node29,2
node23,node66,2
node33,node44,2
node34,node28,1
node42,node62,2
node42,node31,1
node56,node73,1
node36,node67,1
node57,node3,1
node45,node67,2
node1,node63,1
node56,node15,1
node3,node73,1
node70,node19,2
node72,node31,2
node42,node32,2
node69,node41,2
node50,node27,1
node12,node27,2
node41,node6,1
node1,node49,2
node17,node20,1
node69,node63,1
node35,node27,2
node59,node14,2
node51,node3,1
node51,node16,2
node25,node4,1
node26,node23,2
node62,node32,2
node31,node10,1
node36,node44,1
node4,node70,2
node60,node19,2
node9,node3,1
node51,node67,1
node33,node40,1
node25,node16,1
node6,node55,2
node71,node36,2
node14,node74,2
node59,node64,1
node31,node61,2
node20,node61,1
node20,node11,2
node14,node50,2
node71,node31,2
node21,node43,1
node32,node25,2
node20,node1,1
node66,node25,1
node19,node47,2
node49,node61,1
node12,node23,2
node11,node21,1
node59,node11,2
node56,node11,1
node51,node36,2
node11,node20,1
node15,node16,2
node47,node56,2
node69,node29,2
node62,node27,2
node40,node3,2
node48,node51,2
node16,node6,1
node48,node47,2
node50,node40,1
node20,node4,2
node45,node46,1
node72,node45,2
node10,node28,2
node36,node17,2
node36,node12,2
node31,node73,1
node72,node5,2
node1,node36,2
node36,node62,1
node23,node50,2
node2,node58,1
node74,node53,2
node13,node65,1
node40,node26,2
node41,node58,1
node50,node32,2
node55,node74,1
node27,node61,2
node63,node30,1
node72,node21,1
node63,node16,2
node75,node12,1
node19,node40,1
node37,node30,2
node65,node47,1
node35,node74,1
node62,node57,2
node53,node7,2
node48,node70,2
node38,node47,2
node63,node29,2
node9,node46,2
node51,node61,2
node17,node37,2
node65,node62,1
node23,node43,2
node12,node25,2
node72,node27,1
node67,node73,2
node29,node10,2
node64,node27,1
node27,node7,2
node33,node23,1
node63,node40,2
node42,node70,1
node62,node8,2
node67,node33,2
node18,node6,2
node34,node5,2
node61,node23,1
node45,node62,2
node39,node22,2
node75,node57,1
node70,node41,2
node43,node42,2
node63,node39,2
node54,node14,1
node46,node1,1
node33,node52,2
node18,node74,1
node50,node28,1
node36,node19,2
node69,node39,2
node27,node28,2
node18,node12,2
node20,node3,1
node44,node42,2
node29,node67,1
node45,node27,2
node55,node11,1
node18,node24,2
node44,node32,1
node1,node69,2
node11,node48,2
node44,node37,2
node72,node55,2
node1,node16,1
node52,node55,1
node42,node9,2
node63,node30,2
node7,node21,2
node9,node2,2
node72,node5,1
node39,node62,1
node73,node39,1
node19,node62,1
node9,node25,2
node18,node67,1
node24,node16,2
node52,node59,2
node37,node49,2
node61,node66,2
node13,node66,1
node71,node18,2
node29,node9,1
node34,node63,1
node35,node26,1
node4,node6,2
node41,node9,2
node45,node71,1
node26,node53,1
node71,node15,2
node19,node52,2
node16,node57,2
node5,node33,1
node1,node33,2
node2,node54,1
node69,node47,1
node7,node31,2
node18,node12,1
node44,node59,1
node69,node71,2
node43,node24,1
node51,node10,1
node32,node50,2
node50,node65,1
node50,node34,1
node52,node62,1
node71,node12,1
node30,node68,2
node14,node51,2
node6,node72,1
node75,node44,2
node25,node75,2
node11,node70,1
node2,node43,2
node72,node7,2
node69,node4,1
node56,node26,1
node12,node6,1
node25,node51,1
node15,node18,2
node1,node13,2
node33,node72,1
node17,node18,2
node75,node64,2
node68,node39,2
node73,node66,1
node45,node16,1
node31,node23,2
node7,node69,2
node48,node55,2
node35,node3,1
node58,node23,1
node55,node48,2
node28,node1,1
node44,node75,2
node48,node56,2
