from,to,layer
node1,node6,3
node4,node20,2
node3,node14,2
node12,node18,1
node16,node19,2
node1,node5,3
node8,node12,3
node4,node14,3
node8,node15,1
node1,node16,2
node18,node20,3
node10,node5,1
node3,node13,3
node7,node1,1
node17,node7,3
node10,node17,1
node10,node11,1
node4,node5,1
node13,node11,1
node12,node10,3
node17,node10,1
node18,node10,2
node13,node14,3
node12,node15,1
node6,node7,2
node6,node1,3
node5,node10,1
node8,node18,3
node5,node13,1
node17,node15,2
node11,node19,3
node13,node4,3
node12,node20,1
node19,node3,1
node6,node2,3
node20,node10,2
node19,node8,2
node17,node16,3
node17,node5,3
node14,node9,1
node4,node19,2
node6,node17,3
node16,node10,3
node12,node1,3
node7,node17,2
node18,node13,3
node10,node3,2
node12,node20,3
node8,node3,3
node13,node19,3
node2,node1,1
node9,node2,1
node4,node17,3
node1,node7,3
node6,node9,2
node20,node17,1
node12,node10,1
node20,node19,1
node20,node5,2
node15,node20,2
node3,node14,1
node19,node1,2
node6,node5,2
node19,node17,3
node12,node7,2
node10,node14,1
node14,node16,2
node13,node5,2
node7,node4,3
node20,node12,2
node7,node17,1
node1,node12,3
node20,node7,3
node1,node6,2
node6,node8,3
node20,node5,3
node5,node20,3
node17,node11,2
node9,node3,3
node19,node6,3
node4,node3,2
node20,node7,2
node18,node2,3
node20,node4,2
node20,node6,2
node12,node17,1
node10,node17,2
node16,node19,1
node15,node1,2
node5,node20,1
node7,node14,1
node11,node13,2
node13,node3,3
node4,node2,3
node16,node9,3
node1,node8,1
node13,node1,3
node1,node11,2
node2,node9,1
