from,to,layer
node3,node17,5
node12,node19,1
node14,node5,2
node15,node3,5
node14,node20,5
node20,node19,4
node12,node11,1
node14,node18,1
node2,node1,4
node15,node11,2
node13,node10,1
node8,node9,4
node1,node19,4
node14,node5,1
node8,node15,3
node2,node16,2
node18,node5,5
node12,node3,5
node14,node15,2
node5,node17,4
node19,node17,4
node16,node4,5
node7,node9,4
node11,node19,2
node9,node14,4
node9,node11,1
node10,node20,2
node18,node5,3
node8,node3,1
node2,node18,4
node16,node4,3
node13,node18,3
node15,node4,1
node10,node18,2
node7,node19,1
node16,node17,2
node1,node18,5
node17,node12,4
node14,node5,4
node16,node6,5
node12,node2,3
node14,node18,3
node5,node2,2
node17,node10,4
node20,node2,2
node9,node8,3
node1,node13,5
node8,node1,2
node1,node8,5
node19,node1,2
node17,node5,5
node10,node11,1
node20,node19,2
node7,node18,1
node6,node14,2
node8,node15,2
node16,node12,1
node4,node7,3
node4,node1,4
node9,node12,1
node7,node20,3
node17,node5,3
node11,node2,4
node2,node3,1
node7,node3,4
node8,node7,1
node19,node16,2
node16,node2,3
node4,node13,1
node2,node20,2
node10,node18,5
node9,node16,2
node7,node19,2
node14,node15,5
node17,node3,1
node3,node11,2
node17,node7,5
node16,node15,5
node1,node5,2
node12,node3,3
node2,node15,5
node12,node4,3
node2,node12,4
node18,node2,1
node20,node8,5
node15,node6,1
node14,node5,5
node2,node8,5
node16,node5,5
node18,node7,5
node15,node12,4
node4,node5,3
node4,node1,3
node5,node7,1
node15,node2,3
node20,node13,5
node4,node17,2
node6,node12,4
node7,node14,4
