from,to,layer
node8,node3,1
node14,node12,2
node4,node24,3
node14,node19,1
node23,node27,3
node10,node13,3
node14,node18,3
node28,node6,2
node25,node12,1
node8,node10,1
node10,node11,2
node27,node15,1
node4,node28,2
node27,node12,2
node21,node8,1
node30,node6,1
node4,node20,3
node17,node1,3
node6,node2,3
node14,node27,3
node1,node22,2
node24,node30,3
node25,node15,3
node18,node26,3
node7,node6,2
node2,node17,2
node20,node16,2
node29,node8,3
node29,node30,1
node1,node11,2
node18,node25,3
node1,node7,2
node1,node28,2
node17,node3,1
node20,node9,1
node18,node15,2
node25,node20,3
node21,node10,1
node24,node22,3
node11,node15,1
node5,node14,1
node1,node8,1
node22,node14,2
node30,node22,3
node20,node13,2
node5,node27,2
node21,node13,2
node28,node12,1
node14,node16,2
node12,node19,1
node25,node13,2
node18,node23,3
node8,node2,3
node21,node5,1
node28,node16,1
node24,node21,1
node18,node20,2
node28,node24,2
node4,node27,2
node26,node27,3
node16,node27,1
node5,node2,1
node1,node30,1
node3,node26,3
node25,node7,2
node10,node13,2
node10,node12,3
node1,node4,2
node27,node13,1
node11,node23,2
node13,node11,3
node10,node13,1
node27,node14,3
node14,node23,1
node7,node15,3
node17,node3,2
node12,node25,3
node4,node2,3
node16,node2,2
node16,node3,3
node27,node14,1
node15,node5,3
node29,node9,1
node27,node24,3
node22,node13,1
node16,node5,2
node17,node11,1
node15,node8,2
node28,node16,2
node8,node25,3
node11,node7,2
node1,node2,1
node26,node8,3
node7,node8,3
node13,node21,1
node12,node16,1
node10,node9,3
node13,node23,1
node7,node17,1
