from,to,layer
node10,node19,2
node2,node31,3
node22,node6,3
node19,node71,3
node50,node66,3
node65,node72,1
node55,node68,3
node33,node36,1
node25,node68,1
node33,node46,3
node29,node12,1
node30,node46,4
node13,node8,1
node4,node60,3
node71,node34,4
node68,node54,3
node26,node59,5
node49,node72,1
node18,node4,5
node9,node45,4
node12,node55,1
node51,node7,3
node35,node42,2
node1,node73,4
node75,node64,3
node36,node65,1
node49,node73,3
node25,node22,5
node22,node16,3
node23,node54,5
node13,node68,4
node29,node5,2
node34,node27,5
node57,node11,4
node46,node67,1
node73,node58,5
node7,node63,3
node75,node8,3
node7,node56,2
node65,node43,5
node51,node3,1
node46,node59,1
node42,node52,1
node20,node31,3
node37,node17,2
node31,node52,2
node13,node16,2
node63,node37,2
node6,node10,5
node64,node21,4
node17,node70,1
node70,node52,5
node75,node16,4
node27,node44,5
node16,node67,1
node6,node27,4
node14,node4,3
node19,node68,5
node31,node37,5
node50,node36,5
node73,node64,4
node21,node71,3
node39,node12,5
node36,node54,2
node9,node54,3
node17,node32,1
node14,node10,2
node64,node31,1
node21,node30,1
node19,node31,5
node27,node21,4
node30,node73,2
node55,node8,4
node54,node19,4
node1,node45,3
node65,node15,5
node44,node28,3
node40,node7,4
node41,node31,2
node67,node4,3
node44,node28,2
node68,node57,3
node30,node46,1
node55,node56,4
node17,node36,3
node34,node56,2
node72,node37,1
node46,node4,4
node46,node61,2
node34,node65,2
node4,node73,3
node32,node24,4
node56,node51,1
node69,node51,5
node16,node49,2
node29,node34,1
node42,node6,1
node45,node29,3
node49,node2,4
node27,node59,2
node17,node42,4
node37,node6,5
node66,node62,4
node10,node60,1
node1,node57,4
node35,node34,3
node35,node66,2
node19,node75,5
node30,node18,3
node17,node69,4
node65,node22,5
node56,node27,5
node16,node9,2
node15,node2,1
node24,node16,5
node33,node6,2
node66,node7,3
node21,node45,4
node6,node38,5
node45,node27,2
node36,node20,2
node2,node59,5
node11,node64,2
node41,node13,5
node26,node1,2
node19,node24,5
node10,node28,4
node40,node55,3
node46,node40,2
node68,node7,3
node68,node13,4
node71,node39,5
node12,node56,4
node50,node4,5
node70,node18,5
node73,node49,5
node1,node34,1
node53,node62,2
node63,node22,2
node13,node41,2
node31,node54,3
node26,node65,2
node10,node21,1
node14,node58,2
node38,node16,3
node39,node19,3
node40,node18,5
node59,node21,1
node64,node57,3
node35,node75,4
node72,node60,2
node52,node70,4
node39,node43,1
node15,node31,3
node51,node75,4
node68,node72,3
node24,node61,1
node45,node37,3
node70,node52,2
node17,node27,1
node50,node37,5
node38,node9,1
node25,node21,1
node27,node61,5
node18,node70,5
node9,node39,3
node26,node68,3
node11,node30,5
node54,node31,1
node66,node28,2
node75,node32,1
node15,node60,2
node39,node50,4
node13,node68,3
node59,node37,5
node44,node10,1
node44,node57,5
node15,node42,5
node53,node42,2
node23,node1,2
node55,node71,1
node37,node49,4
node24,node8,4
node8,node53,5
node62,node46,2
node18,node61,5
node67,node56,5
node1,node17,1
node16,node8,4
node14,node52,2
node18,node75,4
node28,node46,4
node57,node56,5
node8,node29,3
node16,node17,1
node22,node41,4
node22,node61,5
node47,node5,3
node27,node58,3
node57,node49,4
node70,node40,1
node25,node26,3
node20,node72,4
node30,node68,2
node66,node73,2
node37,node58,1
node65,node48,4
node61,node74,5
node52,node58,4
node18,node64,2
node27,node4,4
node40,node71,3
node24,node10,2
node32,node22,2
node17,node65,4
node34,node68,3
node52,node16,3
node55,node32,5
node14,node46,3
node47,node56,5
node20,node74,1
node12,node66,3
node2,node44,1
node19,node17,5
node16,node40,1
node13,node14,2
node63,node55,1
node39,node10,4
node57,node20,1
node32,node23,2
node60,node14,5
node2,node55,5
node22,node33,5
node75,node38,1
node43,node47,5
node13,node63,3
node73,node50,2
node2,node70,3
node75,node39,3
node71,node51,4
node47,node73,2
node69,node75,5
node42,node75,1
node25,node73,4
node59,node22,1
node17,node58,1
node13,node17,5
node27,node68,4
node10,node50,4
