from,to,layer
node30,node45,1
node16,node11,2
node48,node43,2
node36,node21,3
node50,node48,2
node18,node27,2
node34,node37,3
node8,node11,1
node26,node44,1
node49,node34,1
node20,node14,2
node47,node35,3
node44,node21,1
node37,node25,1
node50,node24,2
node45,node21,1
node28,node20,1
node20,node7,3
node36,node21,1
node45,node32,2
node10,node28,3
node7,node19,1
node40,node11,3
node25,node38,1
node46,node47,1
node47,node45,1
node35,node3,2
node18,node28,1
node42,node20,2
node7,node19,3
node1,node8,1
node31,node41,2
node29,node10,3
node29,node49,2
node31,node14,2
node35,node9,1
node25,node5,1
node43,node40,1
node15,node10,2
node27,node1,3
node49,node9,3
node47,node14,3
node30,node42,2
node32,node2,2
node10,node49,1
node32,node4,3
node30,node44,1
node39,node35,3
node49,node30,2
node24,node14,1
node27,node20,3
node46,node15,2
node10,node3,1
node24,node6,1
node11,node10,1
node16,node7,2
node27,node17,1
node42,node29,3
node24,node41,3
node47,node10,3
node3,node42,3
node42,node31,2
node26,node38,2
node33,node35,3
node49,node27,1
node18,node39,3
node47,node29,1
node36,node35,1
node34,node29,1
node19,node14,1
node13,node24,2
node10,node11,1
node50,node8,1
node29,node15,3
node48,node43,1
node42,node14,1
node50,node3,1
node3,node19,3
node26,node49,3
node33,node34,3
node14,node28,2
node35,node31,3
node7,node6,3
node38,node13,3
node18,node41,3
node20,node13,3
node25,node12,1
node32,node22,3
node4,node14,1
node31,node2,1
node23,node15,3
node35,node48,2
node5,node27,2
node50,node12,2
node34,node17,1
node13,node31,2
node9,node49,3
node7,node39,1
node45,node39,3
node28,node49,1
node11,node21,2
node10,node11,2
node4,node39,3
node45,node35,2
node22,node41,2
node36,node32,3
node12,node35,3
node46,node36,1
node46,node24,2
node2,node36,1
node47,node1,2
node28,node7,2
node43,node20,2
node11,node23,3
node25,node29,3
node22,node19,1
node15,node36,1
node22,node23,1
node10,node35,2
node21,node18,2
node32,node6,3
node48,node24,1
node25,node33,3
node30,node28,1
node16,node34,3
node43,node45,3
node29,node31,3
node25,node34,1
node28,node27,3
node39,node14,2
node13,node29,3
node22,node37,3
node38,node2,3
node17,node28,2
node19,node6,2
node26,node38,3
node30,node16,1
node24,node16,2
node47,node16,1
node38,node1,3
node11,node1,2
node25,node17,3
node25,node23,2
node19,node4,3
node28,node33,3
node36,node40,2
node49,node27,2
node3,node7,3
node1,node11,1
node19,node35,3
node1,node43,3
node8,node15,1
node7,node24,1
node34,node22,3
node13,node18,3
node7,node9,3
node25,node41,3
node33,node24,3
node27,node32,1
node46,node24,3
node47,node48,2
node7,node16,1
node7,node45,1
node49,node24,3
node34,node18,1
node25,node41,1
node33,node19,2
node31,node10,3
node22,node16,1
node39,node11,3
node41,node24,2
node4,node40,3
node17,node5,2
node15,node24,2
node45,node12,1
node7,node42,1
node40,node39,2
node47,node23,3
node38,node17,1
node19,node13,2
node19,node40,3
node25,node47,2
node16,node9,1
node41,node42,2
node9,node19,2
node28,node9,3
node36,node3,3
node37,node35,2
node31,node22,1
node13,node15,2
node3,node27,3
node12,node46,2
node8,node36,1
node42,node26,3
node18,node38,1
node50,node5,2
node19,node22,3
node23,node5,3
node7,node1,2
node15,node7,2
node22,node26,1
node31,node11,1
node47,node18,1
node12,node7,2
node18,node16,2
node30,node1,1
node3,node2,2
node38,node24,2
node44,node33,3
node38,node39,2
node19,node38,3
node36,node29,2
node33,node50,3
node5,node31,2
node42,node22,2
node7,node37,2
node12,node39,1
node48,node19,3
node1,node35,3
node33,node11,2
node13,node21,1
node24,node15,3
node19,node10,2
node4,node17,1
node40,node1,2
node42,node30,3
node46,node9,2
node20,node30,2
node32,node4,2
node39,node49,3
node38,node23,1
node39,node45,3
node28,node37,2
node9,node20,3
node44,node46,3
node2,node40,1
node34,node50,2
node6,node14,3
node42,node16,1
node20,node11,2
node11,node39,3
node45,node35,1
node35,node1,3
node37,node3,1
node31,node34,1
node28,node48,1
node48,node33,1
node46,node25,2
node6,node45,2
