from,to,layer
node5,node17,3
node21,node9,2
node17,node21,1
node24,node29,1
node30,node29,3
node21,node28,2
node26,node5,2
node15,node25,1
node3,node27,1
node21,node5,1
node2,node28,2
node20,node19,3
node13,node16,1
node7,node3,1
node25,node10,3
node2,node6,2
node9,node7,3
node1,node20,3
node30,node28,3
node23,node15,1
node18,node24,3
node30,node22,3
node10,node6,2
node24,node12,2
node8,node28,1
node5,node27,1
node11,node2,1
node13,node10,3
node7,node1,1
node25,node12,1
node23,node20,1
node24,node11,1
node22,node26,2
node16,node29,1
node10,node16,3
node22,node29,2
node14,node26,1
node5,node3,3
node7,node2,1
node10,node14,2
node22,node5,1
node18,node16,3
node26,node3,2
node2,node10,3
node20,node11,1
node17,node25,1
node10,node22,1
node11,node29,1
node11,node20,2
node17,node24,1
node9,node6,1
node29,node6,1
node6,node13,2
node16,node13,2
node14,node10,2
node2,node22,2
node30,node14,1
node7,node8,1
node29,node9,2
node2,node12,2
node16,node23,1
node30,node5,2
node4,node23,1
node5,node30,3
node5,node23,2
node20,node27,3
node15,node23,1
node20,node15,2
node24,node1,1
node29,node27,1
node29,node30,3
node1,node15,1
node1,node6,1
node22,node27,1
node16,node22,3
node13,node11,2
node25,node15,2
node9,node26,2
node17,node26,3
node4,node10,2
node19,node18,1
node9,node17,3
node4,node3,3
node27,node22,2
node8,node25,1
node17,node18,2
node25,node9,3
node7,node24,2
node28,node23,2
node21,node7,1
node15,node11,2
node27,node9,1
node6,node22,1
node16,node25,3
node9,node16,1
node10,node25,3
node1,node30,2
node28,node24,1
node16,node8,1
