from,to,layer
node53,node64,2
node60,node23,2
node74,node25,1
node15,node60,2
node65,node59,1
node33,node11,2
node15,node11,3
node50,node45,2
node47,node18,2
node23,node11,2
node41,node2,2
node17,node36,3
node55,node3,2
node57,node40,3
node26,node55,2
node32,node44,1
node56,node67,3
node64,node62,3
node32,node75,2
node30,node41,2
node69,node25,3
node17,node50,2
node41,node67,3
node6,node22,1
node75,node15,2
node68,node8,2
node9,node67,3
node22,node8,1
node59,node28,1
node51,node38,3
node52,node56,3
node57,node11,2
node56,node6,2
node42,node24,2
node2,node70,2
node14,node28,3
node51,node71,2
node7,node27,2
node35,node14,1
node5,node17,3
node65,node4,3
node44,node55,1
node33,node25,3
node11,node20,1
node15,node1,2
node60,node32,2
node70,node50,3
node68,node61,1
node43,node39,1
node2,node69,2
node7,node43,2
node18,node44,1
node15,node49,1
node48,node37,3
node47,node66,3
node5,node26,3
node12,node42,1
node1,node55,3
node58,node39,1
node52,node55,3
node14,node30,2
node58,node29,3
node64,node4,2
node20,node40,1
node71,node29,3
node73,node55,2
node47,node24,1
node32,node8,1
node55,node47,2
node62,node63,3
node5,node24,2
node69,node51,1
node66,node32,3
node35,node66,3
node37,node69,1
node74,node64,1
node45,node32,3
node45,node29,1
node26,node3,2
node66,node57,2
node60,node61,3
node52,node5,2
node46,node14,2
node4,node12,2
node68,node21,2
node61,node27,1
node13,node70,1
node58,node8,2
node23,node22,3
node71,node48,3
node60,node58,3
node53,node16,3
node41,node28,1
node7,node59,1
node66,node11,1
node75,node45,2
node40,node6,1
node26,node1,1
node67,node60,2
node70,node23,3
node49,node5,3
node57,node71,2
node36,node49,3
node62,node51,3
node14,node29,3
node12,node16,1
node32,node56,3
node60,node22,3
node68,node41,3
node50,node56,1
node17,node47,2
node19,node28,1
node65,node33,1
node15,node74,3
node51,node43,1
node15,node26,1
node35,node70,1
node65,node37,1
node25,node10,1
node67,node23,1
node55,node74,3
node74,node28,3
node67,node48,3
node16,node3,1
node17,node69,2
node54,node11,2
node4,node41,2
node52,node15,2
node37,node50,2
node5,node62,2
node4,node53,2
node70,node7,1
node51,node24,1
node55,node48,2
node39,node33,1
node65,node4,1
node57,node39,2
node36,node45,1
node34,node13,1
node2,node60,1
node15,node54,2
node56,node7,1
node4,node71,3
node33,node5,3
node63,node11,3
node14,node62,3
node24,node2,1
node64,node9,2
node60,node28,3
node40,node51,2
node32,node13,2
node39,node55,3
node62,node73,3
node19,node59,3
node34,node53,2
node66,node12,2
node29,node39,3
node14,node17,2
node25,node12,1
node61,node36,1
node30,node35,3
node62,node8,2
node66,node29,3
node63,node65,2
node31,node11,1
node44,node37,1
node19,node68,1
node58,node51,3
node5,node1,3
node3,node25,1
node19,node38,3
node61,node4,1
node29,node2,1
node74,node12,2
node53,node71,3
node22,node56,3
node61,node43,1
node46,node50,3
node43,node63,1
node4,node67,3
node45,node8,1
node44,node32,3
node13,node36,3
node64,node55,2
node14,node10,3
node6,node69,1
node10,node22,3
node10,node56,3
node66,node44,2
node75,node51,3
node28,node56,2
node65,node16,1
node62,node30,1
node20,node41,3
node41,node27,1
node74,node25,2
node15,node22,3
node63,node58,1
node49,node26,1
node75,node45,1
node31,node12,1
node53,node17,1
node69,node3,3
node28,node74,1
node52,node59,1
node71,node27,1
node29,node66,2
node45,node13,1
node5,node74,2
node71,node26,2
node47,node70,3
node62,node49,3
node69,node47,1
node35,node6,3
node18,node23,3
node67,node41,3
node59,node15,2
node6,node24,3
node7,node49,3
node59,node23,3
node66,node55,2
node21,node57,2
node56,node23,3
node30,node6,3
node5,node10,1
node13,node71,1
node16,node47,3
node8,node54,2
node3,node56,3
node16,node74,1
node65,node29,1
node27,node40,2
node10,node45,1
node27,node46,3
node16,node41,2
node37,node13,1
node20,node52,3
node21,node8,3
node32,node26,2
node49,node44,2
node11,node5,1
node29,node46,1
node71,node57,2
node42,node62,2
node65,node64,3
node34,node12,3
node60,node38,3
node15,node63,2
node73,node63,3
