from,to,layer
node58,node24,1
node99,node125,2
node12,node30,2
node58,node7,2
node115,node14,1
node119,node3,1
node119,node82,1
node8,node95,2
node17,node26,1
node77,node61,2
node60,node22,2
node12,node71,2
node25,node71,1
node32,node24,1
node97,node107,2
node87,node119,2
node37,node105,2
node106,node66,2
node53,node63,1
node3,node15,1
node86,node8,2
node122,node74,1
node13,node6,2
node73,node65,2
node13,node68,1
node1,node68,2
node101,node115,2
node121,node12,2
node123,node33,2
node92,node44,1
node83,node116,2
node61,node83,1
node83,node33,2
node105,node101,2
node13,node17,2
node76,node42,2
node96,node102,1
node38,node58,1
node54,node20,2
node62,node15,1
node74,node20,1
node116,node96,2
node97,node86,1
node35,node8,2
node17,node113,2
node19,node81,1
node118,node24,2
node95,node23,1
node70,node96,1
node120,node74,2
node64,node19,1
node69,node112,2
node43,node110,1
node113,node58,1
node75,node39,1
node4,node101,2
node67,node76,1
node102,node23,1
node42,node113,1
node102,node47,1
node108,node64,1
node49,node66,1
node15,node115,2
node6,node63,2
node103,node3,1
node29,node108,2
node62,node31,2
node120,node61,2
node60,node113,1
node89,node58,1
node60,node95,1
node73,node46,2
node32,node24,2
node57,node79,2
node62,node114,1
node69,node76,2
node28,node32,2
node12,node108,1
node29,node111,2
node1,node70,2
node76,node69,1
node72,node59,1
node47,node102,2
node91,node68,1
node45,node116,1
node54,node72,1
node82,node62,1
node59,node33,2
node70,node50,2
node63,node114,1
node43,node50,1
node7,node34,1
node45,node95,1
node68,node116,1
node82,node67,2
node81,node122,2
node23,node60,1
node85,node19,1
node51,node22,1
node91,node23,1
node67,node79,1
node125,node60,1
node8,node27,1
node86,node94,1
node29,node33,2
node45,node123,1
node6,node86,2
node41,node104,1
node38,node57,2
node86,node32,1
node100,node70,2
node95,node51,1
node29,node68,2
node58,node88,2
node119,node42,2
node58,node116,1
node2,node112,2
node122,node12,2
node89,node1,2
node81,node89,2
node49,node100,1
node36,node52,1
node124,node92,2
node45,node28,2
node60,node22,1
node18,node45,2
node24,node46,1
node84,node43,2
node76,node56,2
node55,node27,1
node16,node103,1
node122,node85,1
node109,node66,1
node12,node39,1
node37,node43,2
node9,node90,1
node16,node97,1
node44,node64,1
node76,node124,1
node33,node32,2
node58,node13,1
node17,node8,2
node80,node32,2
node17,node34,2
node58,node72,2
node95,node43,1
node26,node101,1
node47,node31,1
node23,node90,2
node76,node52,1
node120,node14,1
node70,node103,2
node106,node45,2
node67,node92,1
node13,node70,1
node115,node78,2
node18,node26,1
node20,node69,2
node25,node77,1
node78,node73,1
node69,node12,1
node36,node16,1
node111,node28,1
node7,node79,2
node17,node102,1
node93,node58,2
node75,node120,1
node90,node37,1
node71,node54,2
node84,node33,1
node117,node41,2
node35,node116,1
node94,node114,2
node48,node21,2
node60,node91,2
node77,node74,1
node36,node104,2
node32,node85,2
node3,node88,2
node34,node75,1
node28,node41,2
node77,node73,2
node55,node23,2
node52,node111,1
node119,node32,1
node112,node123,1
node15,node47,1
node10,node67,2
node67,node80,2
node10,node113,1
node66,node33,2
node96,node93,2
node61,node112,2
node70,node63,1
node2,node54,2
node46,node37,2
node115,node96,1
node23,node101,2
node17,node103,2
node63,node33,2
node66,node2,1
node108,node79,2
node119,node49,1
node68,node7,2
node24,node103,2
node75,node100,1
node20,node6,1
node25,node55,2
node112,node11,1
node41,node20,1
node109,node20,2
node70,node44,2
node34,node64,1
node28,node56,1
node72,node66,1
node6,node106,2
node52,node91,1
node3,node44,2
node13,node105,2
node112,node75,2
node48,node71,2
node45,node57,1
node42,node60,2
node63,node60,2
node116,node26,2
node122,node95,2
node27,node76,1
node55,node41,2
node41,node103,1
node25,node62,1
node115,node97,2
node93,node30,1
node36,node27,1
node107,node63,2
node53,node60,1
node66,node90,2
node30,node103,1
node41,node47,2
node11,node31,2
node95,node123,2
node117,node31,1
node65,node37,1
node64,node62,1
node21,node102,2
node11,node90,2
node41,node105,1
node51,node71,2
node91,node8,1
node91,node12,1
