from,to,layer
node37,node9,4
node23,node8,5
node13,node48,1
node24,node48,2
node14,node45,1
node4,node36,1
node34,node12,1
node30,node47,3
node12,node10,2
node7,node34,3
node32,node42,1
node33,node35,2
node31,node49,3
node22,node25,1
node17,node32,1
node36,node20,5
node50,node8,2
node35,node38,1
node45,node14,1
node45,node2,5
node46,node44,1
node43,node35,4
node34,node40,2
node6,node39,4
node9,node32,1
node5,node48,1
node3,node36,1
node17,node27,3
node17,node38,4
node8,node1,3
node10,node29,2
node13,node1,5
node9,node50,5
node40,node24,1
node14,node36,1
node14,node30,3
node36,node2,3
node45,node39,5
node43,node32,5
node35,node25,2
node16,node47,2
node42,node8,5
node29,node18,2
node13,node38,1
node38,node5,4
node22,node4,1
node20,node21,5
node20,node7,2
node28,node3,1
node46,node25,4
node30,node40,4
node10,node45,5
node37,node33,2
node45,node40,5
node14,node16,5
node9,node15,5
node13,node19,2
node39,node34,2
node29,node39,2
node28,node15,2
node31,node25,1
node7,node29,1
node6,node27,3
node1,node25,1
node8,node41,1
node42,node22,4
node28,node5,4
node24,node28,5
node7,node4,5
node36,node28,3
node1,node43,1
node39,node31,4
node41,node14,1
node48,node1,5
node4,node34,5
node18,node31,4
node19,node7,2
node44,node28,1
node49,node14,3
node47,node17,5
node1,node15,1
node12,node2,3
node13,node24,3
node39,node44,5
node31,node11,1
node23,node45,4
node25,node31,4
node19,node29,1
node49,node41,1
node13,node18,5
node49,node4,4
node9,node37,5
node29,node30,2
node13,node48,4
node15,node40,2
node41,node42,4
node1,node42,4
node12,node45,1
node31,node16,4
node32,node27,5
node14,node32,3
node24,node27,2
node6,node16,5
node45,node32,4
node48,node11,1
node26,node28,1
node34,node47,4
node31,node6,1
node39,node40,1
node4,node35,4
node47,node50,5
node13,node11,3
node25,node4,2
node14,node44,2
node40,node26,3
node9,node36,5
node49,node35,5
node34,node8,1
node50,node27,2
node18,node13,3
node8,node5,3
node46,node9,5
node2,node15,4
node50,node23,2
node9,node11,3
node50,node9,5
node8,node23,4
node16,node13,5
node14,node2,4
node29,node40,4
node14,node31,3
node33,node31,4
node2,node19,3
node40,node43,3
node35,node14,5
node21,node1,5
node21,node29,3
node8,node18,3
node33,node35,5
node4,node1,1
node46,node43,1
node31,node26,4
node42,node50,5
node41,node37,1
node49,node26,2
node8,node19,2
node48,node20,2
node26,node42,1
node41,node9,4
node25,node32,1
node29,node38,3
node2,node40,3
node8,node22,2
node49,node50,5
node46,node28,1
node41,node2,2
node29,node18,1
node40,node38,1
node20,node18,4
node44,node5,3
node33,node41,4
node18,node30,4
node3,node49,4
node22,node26,1
node7,node15,1
node4,node16,5
node25,node40,1
node12,node7,2
node14,node40,3
node49,node25,1
node8,node42,4
node48,node15,4
node2,node47,2
node48,node38,5
node29,node22,1
node26,node50,2
node8,node18,5
node37,node22,5
node41,node30,5
node31,node49,2
node36,node4,2
node50,node49,5
node6,node43,5
node42,node39,5
node42,node31,2
node7,node43,2
node21,node27,5
node12,node42,5
node11,node15,5
node41,node42,5
node28,node48,3
node21,node41,3
node28,node36,4
node32,node35,5
node11,node50,1
node4,node32,4
node35,node10,1
node32,node27,2
node2,node18,2
node5,node4,1
node45,node33,3
node7,node43,3
node16,node13,1
node47,node25,5
node33,node44,1
node22,node25,5
node9,node15,3
node8,node19,3
node27,node31,4
node7,node30,2
node12,node7,3
node46,node34,5
node45,node18,5
node11,node4,3
node5,node18,4
node42,node15,2
node26,node21,4
node12,node35,2
node30,node45,5
node6,node11,4
node24,node25,1
node3,node37,1
node15,node43,4
node28,node16,4
node37,node2,2
node30,node2,5
node16,node33,1
node42,node4,4
node20,node46,3
node29,node20,1
node46,node16,4
node42,node6,3
node42,node19,3
node45,node15,4
node41,node49,1
node48,node46,3
node6,node44,2
node36,node19,4
node27,node23,2
node10,node22,4
node7,node45,5
node17,node20,1
node38,node32,2
node22,node24,4
node21,node20,3
node45,node17,1
node18,node41,5
node43,node7,4
node16,node29,4
