from,to,layer
node75,node81,3
node12,node94,2
node42,node112,2
node48,node17,3
node44,node4,3
node63,node3,2
node57,node65,3
node63,node121,2
node123,node63,1
node11,node99,2
node108,node114,2
node108,node41,1
node61,node19,2
node26,node25,3
node73,node18,2
node107,node30,3
node20,node81,2
node14,node35,1
node37,node29,2
node109,node50,1
node122,node27,1
node46,node58,1
node42,node46,3
node75,node34,3
node122,node115,3
node69,node6,1
node96,node53,1
node91,node58,2
node49,node117,2
node1,node56,1
node62,node29,3
node2,node122,1
node17,node84,2
node75,node123,2
node13,node104,2
node6,node21,1
node109,node74,3
node40,node30,3
node123,node46,2
node39,node43,3
node28,node65,3
node109,node15,2
node91,node109,2
node74,node42,1
node65,node74,2
node96,node65,1
node36,node78,1
node91,node73,1
node4,node74,2
node15,node12,1
node70,node73,1
node87,node68,2
node82,node100,3
node115,node75,1
node56,node110,2
node91,node68,3
node89,node11,1
node124,node111,3
node70,node62,2
node18,node39,1
node49,node109,1
node81,node100,3
node49,node97,2
node33,node16,1
node108,node33,2
node23,node45,1
node25,node39,1
node46,node78,3
node75,node79,2
node111,node90,1
node39,node91,3
node13,node62,2
node43,node109,3
node41,node10,3
node6,node46,2
node69,node73,1
node93,node4,1
node19,node46,1
node84,node123,1
node63,node29,2
node57,node108,2
node119,node99,1
node57,node89,2
node22,node10,1
node22,node109,2
node4,node120,3
node89,node48,3
node116,node25,2
node9,node113,1
node55,node3,2
node3,node107,3
node88,node28,1
node92,node55,2
node100,node88,3
node69,node84,1
node105,node84,1
node56,node11,1
node98,node65,1
node58,node88,1
node67,node57,1
node77,node67,1
node107,node58,3
node21,node113,1
node119,node50,3
node112,node27,1
node106,node57,1
node14,node80,3
node66,node107,3
node25,node14,1
node52,node53,1
node43,node17,3
node13,node20,2
node102,node29,3
node12,node36,2
node7,node117,3
node8,node95,3
node116,node84,3
node33,node50,1
node30,node84,1
node105,node10,1
node72,node19,3
node41,node32,2
node71,node27,3
node125,node39,2
node105,node46,3
node121,node19,3
node70,node94,3
node21,node119,2
node102,node12,3
node103,node106,1
node125,node98,1
node19,node45,1
node35,node102,2
node69,node31,3
node23,node116,1
node23,node16,2
node48,node36,1
node71,node108,2
node118,node124,1
node20,node108,1
node6,node101,1
node75,node107,1
node29,node118,1
node10,node105,1
node2,node91,2
node27,node6,1
node55,node97,1
node52,node117,3
node62,node1,3
node65,node35,2
node125,node122,1
node60,node97,3
node7,node95,3
node20,node32,1
node60,node50,3
node87,node86,1
node64,node45,3
node120,node25,3
node101,node108,2
node104,node81,1
node13,node108,3
node79,node3,3
node44,node48,3
node11,node122,1
node51,node97,1
node125,node96,3
node79,node88,1
node37,node73,2
node69,node7,2
node53,node19,2
node88,node103,1
node73,node34,1
node50,node27,2
node43,node125,3
node96,node53,2
node118,node98,2
node114,node16,1
node118,node123,1
node33,node92,3
node57,node88,1
node101,node33,1
node57,node83,2
node41,node109,3
node87,node11,1
node15,node99,1
node40,node30,2
node44,node32,2
node87,node13,2
node97,node42,3
node101,node71,1
node114,node77,2
node12,node102,2
node59,node16,2
node30,node47,1
node27,node70,2
node101,node72,3
node15,node122,3
node42,node12,3
node14,node122,3
node79,node21,3
node52,node108,3
node21,node23,1
node116,node109,1
node34,node25,3
node66,node118,3
node61,node113,2
node21,node85,2
node5,node8,1
node17,node3,1
node85,node113,2
node9,node70,3
node88,node93,2
node5,node110,3
node97,node106,1
node60,node101,1
node11,node85,1
node73,node106,1
node10,node91,1
node82,node47,2
node74,node33,1
node86,node14,1
node7,node81,3
node41,node96,3
node48,node30,2
node43,node45,3
node115,node92,3
node38,node107,2
node58,node82,1
node29,node96,1
node10,node73,1
node96,node107,3
node72,node23,3
node48,node1,2
node54,node117,2
node99,node63,2
node61,node109,3
node93,node109,3
node2,node50,2
node30,node22,1
node87,node53,3
node98,node9,2
node59,node76,3
node50,node120,3
node110,node1,1
node26,node85,2
node28,node75,3
node51,node120,2
node3,node95,1
node93,node73,2
