from,to,layer
node28,node123,1
node16,node28,1
node23,node55,1
node105,node94,2
node84,node86,2
node108,node99,2
node68,node14,2
node71,node81,1
node80,node107,2
node6,node124,1
node67,node18,2
node19,node100,1
node21,node46,1
node112,node116,2
node5,node116,1
node114,node121,2
node69,node87,2
node95,node43,1
node14,node86,2
node35,node38,2
node37,node23,2
node68,node53,2
node41,node26,1
node61,node58,1
node105,node109,2
node109,node4,1
node6,node100,1
node113,node29,1
node122,node8,2
node68,node83,1
node10,node120,1
node42,node14,1
node114,node94,2
node125,node53,2
node61,node104,1
node50,node86,1
node20,node15,2
node123,node35,2
node14,node111,1
node119,node102,2
node71,node78,2
node36,node109,2
node104,node19,2
node44,node105,1
node119,node42,1
node81,node56,2
node112,node17,2
node69,node56,1
node61,node5,2
node45,node106,1
node117,node102,2
node108,node101,1
node33,node88,2
node109,node46,1
node4,node43,1
node40,node16,2
node41,node48,2
node2,node92,1
node87,node74,2
node72,node104,1
node64,node120,1
node37,node40,2
node102,node112,1
node36,node15,1
node72,node17,2
node66,node80,2
node77,node3,2
node114,node13,1
node58,node15,1
node47,node28,2
node104,node68,1
node118,node86,1
node67,node91,2
node59,node55,1
node122,node3,2
node37,node92,1
node56,node18,2
node34,node2,2
node2,node1,2
node66,node7,1
node84,node125,2
node76,node78,1
node26,node75,2
node19,node45,1
node24,node12,1
node8,node121,2
node36,node15,2
node113,node19,2
node25,node93,2
node114,node66,1
node45,node81,2
node77,node41,2
node23,node118,1
node77,node58,1
node44,node79,1
node115,node22,1
node51,node23,2
node7,node57,1
node99,node96,2
node7,node78,1
node76,node93,2
node100,node91,1
node91,node94,2
node80,node119,2
node37,node44,2
node100,node43,2
node121,node111,2
node121,node21,2
node62,node52,2
node94,node86,1
node48,node25,2
node19,node57,1
node104,node76,2
node98,node8,2
node67,node77,2
node91,node11,1
node120,node61,2
node85,node92,2
node5,node57,1
node36,node60,1
node71,node13,2
node57,node106,1
node112,node87,1
node49,node80,1
node77,node107,1
node102,node14,2
node24,node81,1
node86,node26,1
node6,node54,1
node1,node54,1
node79,node70,2
node85,node64,2
node58,node29,1
node63,node72,2
node115,node103,1
node34,node21,1
node35,node64,1
node89,node54,2
node81,node26,1
node1,node51,2
node94,node98,2
node61,node125,1
node51,node66,2
node61,node47,1
node95,node111,2
node49,node60,1
node12,node97,2
node39,node50,2
node69,node75,1
node70,node103,2
node115,node24,1
node29,node98,1
node32,node64,2
node75,node87,2
node36,node70,1
node90,node70,1
node50,node14,2
node11,node20,1
node11,node23,2
node18,node99,2
node56,node7,1
node84,node2,2
node85,node3,2
node71,node21,1
node63,node66,2
node51,node67,2
node63,node19,1
node43,node121,2
node78,node85,1
node20,node119,1
node6,node77,2
node38,node25,1
node111,node120,1
node40,node27,2
node43,node25,1
node65,node20,1
node91,node65,2
node66,node107,2
node8,node92,2
node77,node29,1
node13,node8,1
node90,node94,2
node124,node25,1
node69,node10,1
node17,node105,2
node102,node9,1
node57,node65,1
node101,node35,2
node101,node106,2
node18,node7,1
node58,node78,1
node59,node51,1
node31,node4,1
node96,node102,1
node81,node79,2
node41,node52,1
node29,node27,2
node9,node75,2
node94,node74,2
node105,node42,1
node8,node72,1
node14,node56,2
node50,node49,1
node42,node14,2
node46,node56,1
node121,node102,1
node44,node63,2
node80,node71,1
node7,node35,1
node90,node38,2
node72,node16,2
node88,node31,2
node51,node107,1
node59,node104,2
node36,node62,2
node119,node116,2
node77,node88,2
node72,node25,2
node48,node31,2
node105,node64,1
node66,node99,1
node87,node124,1
node125,node26,1
node110,node55,2
node115,node15,2
node46,node12,1
node12,node63,2
node109,node64,1
node19,node48,1
node61,node99,1
node96,node63,1
node55,node12,2
node64,node115,2
node73,node72,2
node102,node89,1
node71,node95,1
node66,node25,2
node26,node81,2
node3,node87,2
node96,node5,2
node114,node112,1
node61,node50,2
node36,node103,2
node1,node37,1
node20,node12,1
node45,node123,1
node41,node55,1
node106,node10,2
node110,node89,2
