from,to,layer
node18,node17,1
node90,node120,5
node114,node119,1
node23,node52,5
node89,node8,3
node71,node76,2
node121,node54,2
node108,node27,5
node112,node58,4
node43,node4,2
node46,node108,4
node100,node75,5
node99,node19,4
node67,node19,2
node102,node97,2
node125,node106,5
node17,node22,2
node49,node96,4
node6,node57,4
node91,node2,1
node41,node50,1
node88,node7,5
node60,node5,4
node34,node18,3
node88,node85,4
node18,node114,1
node48,node56,3
node114,node70,1
node3,node6,4
node18,node49,2
node104,node93,1
node83,node23,3
node3,node68,4
node44,node79,4
node94,node27,3
node26,node122,3
node102,node54,1
node14,node1,1
node55,node67,4
node84,node79,5
node85,node43,1
node20,node69,4
node76,node71,5
node7,node41,1
node122,node8,1
node56,node53,1
node75,node99,1
node20,node95,1
node121,node42,2
node47,node15,4
node43,node62,5
node42,node86,3
node114,node14,3
node75,node102,3
node113,node102,1
node18,node45,4
node103,node71,5
node86,node18,3
node121,node56,3
node17,node44,3
node104,node122,3
node100,node3,2
node26,node91,3
node108,node99,2
node59,node77,1
node76,node101,4
node68,node51,1
node105,node52,5
node46,node113,1
node38,node114,4
node74,node71,2
node58,node26,1
node83,node92,3
node92,node3,1
node55,node45,5
node123,node9,4
node39,node86,2
node18,node45,1
node51,node32,5
node116,node108,5
node54,node29,1
node17,node109,4
node60,node46,1
node115,node113,4
node43,node117,5
node78,node63,3
node94,node108,1
node118,node121,3
node10,node22,4
node82,node24,3
node51,node40,4
node25,node39,5
node47,node120,1
node4,node40,2
node123,node19,4
node116,node46,2
node124,node58,5
node38,node43,5
node49,node25,1
node101,node100,4
node72,node60,5
node61,node109,1
node66,node9,5
node73,node70,4
node81,node109,1
node115,node77,2
node48,node19,5
node105,node81,1
node85,node90,2
node38,node39,3
node67,node87,4
node42,node32,3
node55,node41,5
node96,node1,2
node54,node60,3
node50,node32,1
node102,node125,3
node16,node82,3
node43,node116,3
node58,node116,3
node54,node124,5
node124,node55,3
node81,node49,2
node91,node76,1
node122,node67,2
node44,node31,1
node10,node82,4
node50,node86,2
node38,node23,1
node97,node7,5
node23,node122,3
node13,node95,5
node29,node99,4
node103,node107,2
node54,node51,3
node89,node36,5
node56,node111,5
node34,node78,2
node23,node10,3
node67,node82,1
node50,node92,5
node77,node65,3
node55,node58,5
node102,node17,4
node63,node94,1
node31,node59,1
node6,node10,4
node57,node123,2
node68,node111,2
node81,node8,5
node91,node93,1
node101,node56,3
node82,node123,1
node14,node114,5
node66,node41,2
node99,node116,1
node89,node66,2
node124,node27,3
node106,node34,4
node29,node22,5
node29,node5,4
node73,node43,4
node21,node49,1
node35,node57,1
node45,node32,2
node26,node96,1
node98,node2,4
node62,node79,5
node95,node121,5
node98,node58,4
node39,node125,3
node30,node105,4
node78,node22,2
node47,node2,1
node100,node23,4
node73,node16,1
node109,node48,4
node22,node6,2
node121,node53,5
node87,node98,3
node21,node67,3
node23,node91,2
node43,node30,4
node53,node14,1
node39,node124,3
node87,node116,3
node90,node109,1
node72,node60,2
node86,node106,1
node41,node23,1
node1,node96,2
node122,node53,1
node5,node20,2
node31,node90,1
node76,node66,1
node81,node11,4
node24,node110,1
node20,node15,2
node98,node121,5
node51,node88,1
node62,node121,5
node28,node46,5
node70,node48,5
node124,node53,5
node52,node99,4
node125,node79,2
node87,node41,2
node87,node6,4
node51,node53,3
node107,node103,5
node20,node49,3
node32,node125,2
node44,node116,1
node1,node54,4
node84,node52,5
node101,node30,3
node119,node62,1
node64,node2,3
node56,node46,4
node74,node27,5
node27,node10,4
node66,node121,4
node71,node77,3
node14,node91,1
node47,node59,2
node9,node51,3
node57,node69,3
node64,node85,4
node93,node82,4
node18,node32,1
node113,node73,3
node24,node18,2
node75,node107,2
node27,node102,1
node13,node123,2
node65,node52,4
node21,node37,3
node48,node35,1
node25,node30,2
node1,node78,3
node35,node100,3
node90,node42,5
node70,node48,3
node98,node82,2
node42,node96,2
node110,node40,3
node85,node9,4
node122,node32,5
node80,node54,2
