from,to,layer
node1,node39,2
node27,node25,1
node6,node12,3
node40,node3,2
node50,node13,3
node40,node49,1
node41,node31,1
node20,node13,2
node24,node11,3
node24,node49,3
node19,node32,3
node27,node14,3
node8,node39,1
node20,node4,1
node1,node24,2
node17,node15,1
node47,node45,2
node18,node45,2
node44,node25,3
node41,node21,2
node33,node12,3
node4,node15,1
node25,node38,1
node36,node26,2
node48,node47,1
node30,node1,1
node4,node39,1
node34,node38,1
node9,node1,3
node12,node48,1
node15,node17,2
node14,node23,3
node5,node33,3
node41,node48,1
node18,node15,2
node41,node50,3
node3,node32,2
node17,node34,3
node34,node27,1
node42,node15,3
node23,node45,2
node28,node15,3
node36,node15,3
node10,node45,1
node43,node48,2
node22,node2,2
node34,node18,1
node14,node5,2
node19,node9,3
node36,node44,3
node47,node19,3
node10,node4,1
node6,node16,2
node19,node26,2
node11,node36,3
node41,node12,1
node1,node40,2
node42,node26,3
node7,node44,3
node24,node35,2
node14,node25,1
node48,node26,2
node43,node24,1
node22,node33,1
node14,node24,1
node17,node15,2
node30,node15,1
node16,node46,3
node41,node21,3
node9,node25,3
node34,node21,1
node45,node21,2
node49,node8,1
node27,node24,2
node43,node26,3
node9,node7,1
node24,node21,3
node29,node34,2
node35,node16,1
node47,node21,1
node49,node36,3
node26,node6,2
node49,node25,1
node12,node24,1
node9,node38,2
node10,node15,1
node13,node10,1
node16,node48,1
node33,node23,2
node35,node25,3
node34,node5,1
node10,node21,1
node22,node39,3
node21,node49,2
node17,node20,3
node11,node48,3
node47,node44,1
node37,node31,2
node29,node9,1
