from,to,layer
node46,node13,4
node34,node8,4
node14,node49,1
node36,node49,5
node5,node38,1
node13,node17,3
node23,node25,3
node6,node11,4
node18,node14,5
node10,node34,5
node32,node1,5
node2,node42,3
node13,node10,3
node18,node34,1
node11,node31,1
node3,node31,2
node15,node48,1
node39,node44,4
node19,node13,5
node44,node13,1
node13,node25,1
node20,node32,3
node4,node20,5
node2,node19,4
node30,node35,2
node30,node25,3
node32,node17,2
node36,node35,2
node6,node8,5
node41,node3,5
node4,node28,5
node14,node19,2
node41,node21,1
node38,node33,1
node10,node44,2
node8,node1,4
node45,node25,4
node28,node31,2
node21,node30,2
node43,node44,2
node20,node6,4
node10,node9,2
node50,node32,1
node24,node50,1
node5,node40,1
node11,node43,1
node34,node35,5
node22,node27,5
node37,node21,5
node13,node32,4
node1,node45,2
node23,node9,1
node19,node47,3
node41,node27,3
node29,node1,2
node46,node39,4
node26,node38,5
node32,node48,3
node4,node32,3
node8,node34,3
node8,node44,5
node28,node27,3
node21,node22,1
node46,node15,1
node47,node6,2
node23,node2,4
node46,node45,3
node41,node4,4
node39,node26,4
node20,node9,5
node13,node6,4
node34,node44,2
node1,node15,1
node2,node8,3
node35,node46,2
node32,node47,1
node45,node23,2
node8,node31,1
node21,node12,4
node25,node44,5
node2,node24,1
node38,node41,4
node50,node17,3
node19,node29,1
node26,node43,3
node17,node7,3
node13,node40,5
node42,node40,3
node34,node6,2
node36,node1,2
node43,node9,4
node9,node16,3
node32,node11,1
node2,node13,4
node32,node6,1
node7,node23,3
node19,node32,3
node22,node33,4
node5,node37,1
