from,to,layer
node23,node15,2
node27,node15,1
node11,node20,1
node23,node1,3
node25,node8,3
node26,node14,3
node25,node5,3
node29,node18,2
node8,node22,1
node19,node28,1
node8,node27,2
node8,node14,3
node23,node2,2
node15,node22,1
node28,node22,2
node16,node6,3
node6,node4,2
node17,node13,1
node6,node3,2
node2,node27,3
node30,node19,3
node14,node20,3
node28,node5,1
node20,node28,3
node8,node14,1
node6,node9,1
node23,node16,1
node2,node23,1
node13,node27,3
node3,node1,3
node30,node19,2
node9,node12,2
node2,node20,3
node13,node12,2
node15,node17,3
node28,node4,1
node26,node11,1
node2,node5,1
node29,node4,1
node18,node1,3
node5,node2,2
node2,node5,2
node1,node14,1
node1,node4,2
node9,node6,2
node15,node22,2
node25,node2,2
node15,node26,3
node3,node11,3
node23,node3,3
node28,node23,2
node16,node26,2
node17,node9,2
node3,node20,2
node21,node11,2
node2,node30,2
node29,node6,2
node24,node14,1
node27,node19,2
node10,node25,2
node21,node11,3
node30,node26,1
node6,node27,1
node17,node23,2
node13,node4,2
node20,node27,3
node12,node10,3
node6,node29,3
node16,node21,2
node21,node14,3
node23,node29,1
node26,node5,3
node20,node9,3
node16,node22,1
node13,node28,1
node7,node5,3
node16,node23,3
node4,node7,2
node17,node26,2
node12,node17,3
node22,node19,1
node12,node9,3
node6,node16,1
node19,node24,3
node11,node4,1
node19,node8,1
node3,node1,1
node22,node30,3
node3,node14,3
node9,node5,1
node10,node28,1
node12,node1,2
node29,node5,3
node30,node22,1
node7,node17,1
node21,node27,1
node4,node9,2
node20,node3,3
node9,node8,2
