from,to,layer
node27,node17,1
node27,node1,1
node39,node2,2
node27,node8,2
node39,node1,2
node1,node49,2
node43,node28,2
node34,node3,1
node11,node48,2
node29,node38,2
node50,node39,2
node15,node45,1
node41,node30,2
node10,node1,1
node33,node5,1
node15,node50,1
node16,node6,1
node32,node6,1
node48,node33,2
node50,node11,1
node50,node17,2
node4,node18,2
node27,node40,1
node25,node40,2
node35,node14,2
node10,node12,2
node28,node9,2
node32,node13,2
node48,node39,2
node3,node43,2
node17,node16,1
node32,node47,1
node39,node7,2
node34,node43,1
node48,node50,2
node50,node21,2
node13,node17,2
node27,node17,2
node38,node35,1
node26,node42,2
node11,node35,1
node21,node45,2
node10,node1,2
node28,node20,1
node2,node38,1
node41,node18,2
node44,node47,2
node10,node29,1
node15,node24,2
node15,node45,2
node48,node44,1
node50,node11,2
node34,node9,1
node33,node49,2
node18,node14,2
node7,node28,2
node38,node21,2
node31,node12,2
node14,node15,2
node12,node39,1
node29,node40,1
node2,node13,2
node32,node18,1
node48,node49,2
node27,node39,1
node36,node25,2
node25,node5,1
node46,node40,1
node15,node3,1
node16,node14,1
node20,node45,2
node17,node43,1
node31,node45,2
node45,node6,1
node25,node49,2
node6,node35,2
node44,node35,1
node35,node23,2
node4,node21,1
node13,node41,2
node31,node45,1
node26,node4,2
node19,node14,2
node20,node8,1
node25,node7,2
node30,node29,1
node35,node1,1
node33,node36,1
node31,node30,2
node49,node38,1
node50,node20,1
node26,node14,1
node25,node16,1
node2,node4,1
node45,node31,2
node10,node32,2
node21,node39,1
node49,node9,1
node49,node17,2
node44,node35,2
node48,node27,2
node8,node42,2
node36,node34,1
node20,node3,2
node18,node13,2
node14,node18,2
node8,node38,1
node33,node8,2
node4,node9,2
node9,node31,1
node43,node7,1
node1,node27,1
node39,node38,1
node14,node22,1
node13,node8,1
node14,node32,2
node7,node36,2
node41,node24,2
node41,node28,2
node17,node3,2
node42,node5,2
node23,node20,1
node46,node28,2
node43,node15,2
node36,node29,1
node50,node31,2
node9,node1,2
node26,node48,1
node41,node42,1
node46,node3,1
node25,node19,1
node30,node35,2
node40,node17,1
node20,node36,1
node46,node15,2
node34,node44,1
node21,node39,2
node19,node17,1
node42,node47,1
node29,node35,1
node37,node14,1
node34,node18,2
node38,node15,1
node41,node1,2
node18,node48,2
node50,node37,1
node32,node8,1
node5,node44,2
node37,node42,1
node2,node17,2
node9,node15,1
node44,node37,1
node30,node10,1
node37,node32,1
node5,node36,1
node32,node42,2
node8,node15,2
node8,node29,2
node37,node36,2
node32,node30,2
node32,node28,1
node40,node19,1
node36,node7,2
node9,node19,2
node47,node48,1
node21,node42,1
node1,node12,1
node2,node44,1
node23,node45,2
node14,node32,1
node16,node35,1
node49,node21,2
node23,node9,1
node31,node18,2
node29,node32,2
node14,node1,1
node22,node26,2
node33,node15,1
node19,node26,1
node16,node7,2
node26,node44,1
node5,node28,1
node17,node38,1
node35,node6,2
node16,node42,2
node25,node45,1
node17,node49,2
node17,node41,1
node47,node34,2
node44,node50,2
node28,node36,2
node2,node8,1
node11,node18,2
node3,node32,2
node3,node42,1
node32,node5,2
node18,node37,2
node32,node16,2
node32,node26,1
node48,node11,2
node22,node21,2
node13,node10,1
node45,node10,1
node37,node28,2
node5,node28,2
node12,node41,1
node25,node22,2
node36,node16,2
node27,node5,1
node40,node29,2
node8,node32,2
node7,node1,1
node31,node14,1
node15,node9,1
node46,node8,2
node17,node22,2
node27,node9,2
node9,node29,2
node10,node18,1
node3,node36,1
node37,node30,1
node39,node29,2
node33,node28,1
node23,node14,2
node4,node12,1
node18,node31,2
node50,node36,2
node26,node22,1
node39,node33,2
node15,node46,1
node25,node27,2
node39,node11,2
node13,node7,1
node1,node48,1
node13,node40,2
node4,node2,1
node9,node27,1
node13,node45,1
node13,node33,2
node36,node12,2
node40,node2,2
node33,node20,2
node27,node18,1
node42,node7,2
node32,node27,1
node45,node1,1
node25,node34,1
node42,node18,2
node39,node1,1
