from,to,layer
node2,node11,3
node12,node8,1
node8,node14,4
node6,node4,4
node18,node5,1
node18,node2,3
node15,node16,2
node12,node7,2
node2,node7,3
node10,node7,4
node17,node8,3
node19,node10,3
node3,node14,4
node5,node17,4
node7,node20,5
node19,node6,2
node19,node7,3
node14,node16,5
node11,node7,4
node13,node4,3
node13,node14,4
node3,node1,5
node16,node20,5
node4,node10,1
node6,node7,1
node2,node14,1
node3,node7,3
node18,node20,2
node1,node10,2
node7,node1,5
node15,node17,2
node9,node16,3
node13,node20,1
node17,node7,3
node13,node20,5
node20,node13,1
node6,node19,2
node17,node1,3
node19,node7,1
node6,node2,2
node1,node16,3
node1,node2,4
node6,node15,2
node12,node9,3
node15,node6,4
node17,node2,2
node16,node19,2
node16,node13,1
node5,node17,2
node11,node5,4
node13,node2,3
node18,node7,4
node5,node4,2
node8,node9,3
node17,node9,2
node19,node1,1
node19,node13,4
node4,node17,5
node13,node14,5
node6,node18,5
node13,node18,1
node4,node5,3
node14,node1,3
node4,node11,2
node18,node20,3
node2,node17,1
node4,node16,3
node4,node6,1
node1,node20,1
node17,node6,5
node4,node8,5
node7,node10,5
node8,node2,2
node11,node5,5
node15,node1,5
node10,node7,1
node8,node5,4
node13,node17,5
node6,node10,3
node19,node8,2
node1,node16,5
node19,node5,4
node13,node19,1
node3,node14,2
node10,node8,2
node5,node13,2
node3,node19,3
node5,node11,3
node2,node18,3
node20,node1,2
node12,node10,3
node11,node16,2
node8,node15,1
node10,node13,5
node16,node2,3
node1,node15,5
node8,node4,5
node1,node5,4
node15,node5,1
