from,to,layer
node28,node5,3
node19,node10,3
node16,node30,2
node18,node29,2
node9,node18,1
node20,node5,2
node14,node5,3
node26,node6,2
node29,node11,1
node11,node19,2
node18,node17,2
node2,node12,2
node24,node20,3
node2,node12,3
node1,node15,3
node8,node23,2
node16,node26,3
node26,node4,1
node28,node14,2
node13,node1,3
node7,node2,3
node13,node3,3
node8,node13,1
node19,node21,2
node8,node26,2
node23,node18,2
node2,node6,3
node28,node1,3
node1,node14,1
node25,node8,1
node28,node30,3
node8,node11,2
node22,node28,3
node9,node16,3
node17,node26,3
node26,node9,3
node4,node11,2
node26,node22,2
node4,node14,1
node16,node8,1
node6,node1,3
node4,node16,3
node13,node23,1
node14,node30,3
node9,node10,2
node2,node28,1
node9,node8,1
node25,node7,3
node17,node4,2
node16,node20,3
node5,node6,3
node10,node29,2
node21,node4,1
node9,node17,1
node28,node6,3
node17,node5,3
node9,node13,2
node10,node13,1
node29,node14,3
node22,node2,2
node25,node11,1
node4,node15,1
node27,node18,3
node16,node1,3
node4,node10,3
node9,node30,1
node19,node14,1
node3,node14,2
node25,node3,3
node27,node19,2
node8,node21,1
node2,node14,3
node6,node18,3
node3,node13,2
node6,node25,2
node11,node22,1
node23,node17,3
node9,node3,2
node9,node25,2
node1,node20,1
node1,node27,3
node7,node21,3
node25,node22,1
node22,node3,3
node10,node24,3
node6,node14,2
node14,node2,3
node10,node29,3
node30,node16,1
node18,node29,1
node1,node27,1
node27,node8,3
node5,node13,2
node18,node16,3
node21,node28,2
node1,node30,2
node19,node1,2
node3,node19,3
node28,node15,3
