from,to,layer
node20,node15,3
node37,node19,3
node29,node25,2
node30,node6,3
node1,node19,2
node38,node50,1
node2,node33,1
node21,node4,2
node1,node8,2
node20,node33,1
node14,node25,3
node50,node41,2
node50,node6,3
node39,node24,2
node2,node42,2
node22,node50,3
node49,node24,1
node10,node32,1
node28,node34,2
node21,node47,1
node45,node48,2
node42,node17,2
node13,node49,2
node11,node25,1
node38,node36,2
node15,node40,2
node13,node26,1
node32,node7,2
node38,node22,1
node33,node10,1
node48,node22,3
node41,node35,3
node50,node25,3
node2,node36,3
node30,node5,2
node35,node6,2
node31,node12,1
node4,node5,3
node26,node25,1
node36,node45,2
node21,node8,2
node19,node28,3
node18,node6,3
node35,node24,2
node16,node26,3
node41,node15,3
node34,node18,3
node11,node35,3
node29,node42,1
node23,node27,1
node17,node8,2
node42,node15,3
node49,node38,3
node24,node7,2
node11,node10,2
node5,node44,3
node25,node3,1
node17,node28,2
node5,node38,3
node25,node22,3
node18,node14,1
node18,node3,1
node44,node40,2
node21,node2,2
node49,node39,3
node43,node1,3
node2,node45,1
node16,node2,3
node33,node19,1
node18,node40,2
node21,node2,3
node38,node45,2
node11,node18,2
node22,node20,1
node4,node8,3
node41,node28,3
node43,node29,3
node28,node18,2
node6,node22,2
node19,node22,2
node43,node17,3
node45,node29,1
node4,node48,3
node37,node9,2
node4,node36,1
node11,node17,3
node31,node3,3
node20,node18,3
node27,node46,3
node3,node30,1
node19,node18,3
node44,node47,1
node47,node49,2
node4,node29,1
node27,node37,2
node46,node49,2
node28,node11,2
node23,node43,3
node22,node29,2
