from,to,layer
node19,node47,1
node20,node44,2
node22,node32,2
node2,node49,2
node26,node8,3
node28,node11,1
node5,node48,3
node19,node43,1
node14,node3,3
node38,node41,2
node34,node38,3
node14,node48,1
node38,node8,2
node12,node49,3
node13,node46,3
node18,node46,2
node31,node33,3
node8,node7,2
node7,node8,2
node34,node37,2
node3,node5,2
node37,node4,2
node1,node6,3
node33,node47,2
node20,node43,3
node9,node37,2
node20,node26,1
node8,node17,2
node30,node43,3
node12,node50,3
node7,node25,1
node45,node39,1
node34,node44,3
node45,node19,1
node29,node9,1
node42,node37,1
node36,node45,3
node29,node8,2
node14,node34,1
node35,node21,2
node30,node9,2
node4,node40,2
node18,node27,1
node4,node14,1
node17,node2,3
node39,node32,2
node45,node50,1
node17,node42,3
node18,node28,1
node45,node17,1
node50,node2,1
node43,node48,2
node7,node12,1
node39,node33,2
node32,node50,3
node13,node8,2
node37,node16,3
node10,node29,1
node2,node46,3
node32,node20,3
node32,node34,2
node27,node34,2
node16,node13,2
node26,node4,2
node50,node27,3
node28,node34,3
node13,node42,1
node2,node10,2
node38,node13,3
node44,node14,1
node49,node37,1
node42,node49,1
node34,node35,2
node20,node30,2
node35,node29,2
node15,node29,1
node14,node3,1
node11,node32,3
node19,node22,1
node38,node46,1
node32,node24,3
node3,node25,3
node49,node19,1
node6,node24,1
node31,node46,2
node21,node49,1
node34,node44,2
node48,node11,1
node43,node20,3
node18,node28,2
node23,node2,2
node41,node36,1
node33,node42,2
node2,node3,2
node4,node3,1
node12,node21,1
node34,node26,3
node13,node10,3
node3,node46,2
