from,to,layer
node37,node7,3
node17,node12,3
node65,node72,1
node37,node57,1
node36,node42,2
node50,node25,2
node36,node42,1
node57,node75,3
node71,node69,3
node59,node60,1
node39,node63,2
node17,node24,3
node1,node59,3
node70,node45,2
node23,node18,3
node49,node11,2
node12,node19,1
node70,node61,1
node34,node7,2
node61,node37,1
node52,node51,1
node16,node20,1
node59,node67,3
node46,node11,2
node31,node56,2
node66,node35,3
node27,node51,1
node54,node61,1
node75,node40,1
node8,node35,3
node36,node65,2
node46,node42,1
node44,node4,3
node56,node22,1
node55,node74,1
node11,node42,3
node68,node17,1
node30,node66,2
node72,node59,2
node8,node2,1
node29,node31,3
node45,node66,3
node51,node19,3
node60,node4,2
node36,node69,1
node25,node19,1
node48,node15,2
node56,node16,1
node53,node12,2
node42,node71,1
node22,node65,1
node69,node31,3
node2,node38,3
node5,node55,3
node33,node12,3
node41,node14,2
node72,node53,1
node13,node11,1
node7,node21,3
node1,node46,1
node56,node20,1
node30,node7,1
node16,node5,3
node47,node75,2
node41,node33,3
node10,node2,1
node33,node20,2
node64,node43,1
node38,node52,1
node57,node22,3
node11,node66,2
node61,node21,1
node2,node47,3
node28,node27,2
node60,node70,2
node9,node21,2
node6,node33,2
node29,node31,1
node49,node67,1
node20,node42,2
node9,node67,2
node71,node15,1
node6,node54,3
node17,node29,1
node46,node63,2
node2,node68,1
node1,node67,2
node44,node14,2
node63,node2,1
node58,node61,2
node22,node14,1
node54,node74,2
node27,node34,2
node14,node40,1
node11,node16,3
node14,node48,1
node29,node3,2
node19,node54,1
node49,node21,2
node40,node55,1
node63,node40,1
node40,node41,3
node20,node28,3
node6,node59,1
node54,node72,3
node13,node32,1
node19,node12,3
node65,node29,1
node59,node18,1
node51,node26,3
node41,node65,3
node40,node20,3
node52,node10,2
node23,node48,3
node52,node34,1
node46,node74,3
node15,node41,2
node10,node44,2
node50,node28,1
node58,node43,1
node14,node42,1
node50,node3,1
node27,node42,1
node75,node7,1
node33,node16,1
node74,node48,3
node15,node22,1
node43,node5,3
node73,node48,3
node50,node19,1
node33,node7,3
node21,node58,2
node27,node33,1
node31,node20,3
node55,node61,3
node15,node71,2
node60,node71,2
node16,node57,2
node9,node55,3
node74,node11,1
node44,node39,1
node56,node51,2
node37,node54,2
node7,node18,3
node7,node69,3
node74,node18,2
node45,node54,2
node21,node22,1
node4,node21,1
node44,node29,3
node41,node25,2
node14,node51,1
node16,node32,3
node75,node12,3
node72,node51,1
node34,node15,1
node33,node59,3
node46,node9,1
node61,node60,3
node34,node10,2
node68,node64,1
node50,node64,3
node25,node39,2
node44,node20,1
node13,node4,1
node57,node9,2
node67,node69,3
node61,node56,1
node56,node69,3
node32,node48,1
node57,node15,1
node66,node41,1
node43,node63,2
node44,node11,1
node7,node25,3
node16,node10,1
node48,node73,3
node7,node21,2
node60,node61,1
node20,node12,3
node63,node34,3
node36,node34,3
node59,node64,2
node43,node54,1
node27,node46,2
node55,node72,3
node48,node32,3
node37,node72,2
node1,node33,2
node30,node46,2
node3,node34,1
node65,node67,2
node46,node32,3
node47,node19,2
node5,node1,2
node9,node64,1
node38,node33,1
node75,node42,1
node70,node64,3
node43,node20,3
node28,node19,1
node6,node61,1
node8,node40,3
node46,node68,1
node12,node20,1
node7,node45,2
node37,node7,2
node56,node10,2
node6,node30,1
node58,node41,2
node74,node1,2
node25,node65,1
node36,node54,3
node8,node24,1
node47,node27,3
node30,node22,2
node16,node34,3
node44,node26,2
node28,node53,3
node66,node2,3
node37,node12,3
node62,node28,3
node33,node53,1
node17,node31,1
node45,node75,2
node62,node66,1
node17,node1,2
node8,node12,2
node21,node66,3
node7,node59,1
node74,node41,1
node35,node26,3
node42,node30,3
node48,node50,3
node74,node50,1
node31,node51,2
node34,node66,2
node14,node54,1
node63,node73,1
node38,node27,2
node25,node50,2
node14,node22,2
node46,node48,3
node32,node35,1
node12,node19,3
node19,node73,3
node2,node64,2
node61,node50,2
node47,node64,3
