from,to,layer
node17,node4,1
node7,node14,2
node21,node36,2
node48,node43,1
node26,node33,2
node44,node32,1
node46,node7,2
node21,node13,2
node47,node8,2
node19,node32,2
node49,node44,2
node15,node1,1
node11,node36,1
node28,node23,1
node34,node26,2
node27,node16,1
node42,node17,2
node27,node4,1
node4,node7,2
node18,node1,1
node6,node13,1
node28,node30,2
node26,node28,2
node43,node12,1
node50,node20,2
node49,node23,1
node39,node24,1
node49,node5,2
node41,node4,1
node50,node19,2
node38,node28,2
node22,node39,2
node41,node22,1
node31,node3,2
node3,node17,1
node31,node4,1
node32,node41,1
node6,node18,1
node44,node14,2
node37,node31,2
node40,node50,2
node47,node10,1
node5,node47,2
node10,node21,2
node48,node5,1
node24,node22,1
node8,node6,2
node45,node46,2
node47,node11,1
node30,node46,1
node43,node47,2
node23,node25,1
node27,node24,1
node6,node34,2
node27,node22,1
node44,node47,1
node49,node48,1
node8,node16,2
node16,node29,1
node33,node42,2
node10,node8,2
node29,node49,2
node31,node22,2
node40,node33,1
node9,node36,2
node21,node31,1
node25,node19,2
node24,node12,2
node5,node15,2
node40,node34,1
node19,node6,1
node32,node21,2
node45,node44,1
node39,node7,1
node43,node2,1
node34,node31,1
node4,node6,1
node14,node30,1
node25,node44,2
node18,node44,2
node25,node15,2
node41,node38,1
node21,node17,1
node14,node12,1
node49,node25,2
node13,node19,2
node26,node22,1
node22,node9,1
node18,node30,1
node5,node21,2
node28,node34,2
node11,node9,1
node32,node24,1
node24,node26,2
node15,node43,2
node11,node12,1
node42,node44,2
node30,node48,1
node15,node45,2
node46,node36,2
node45,node20,2
node1,node22,1
node21,node38,1
node10,node48,2
node16,node17,1
node36,node23,1
node30,node7,2
node31,node21,2
node44,node23,2
node33,node34,2
node44,node23,1
node27,node16,2
node18,node20,1
node12,node23,1
node50,node2,1
node13,node16,1
node50,node19,1
node46,node38,1
node28,node30,1
node5,node41,1
node12,node31,1
node24,node26,1
node31,node30,2
node35,node28,1
node15,node40,2
node20,node3,1
node45,node1,2
node11,node28,2
node35,node22,2
node16,node43,1
node17,node36,1
node29,node3,1
node44,node25,1
node3,node49,1
node33,node30,2
node45,node42,2
node2,node31,1
node36,node19,1
node1,node31,2
node28,node41,2
node6,node5,1
node9,node50,1
node34,node1,1
node12,node25,2
node14,node37,2
node15,node32,1
node38,node9,1
node9,node4,1
node39,node1,2
node13,node23,2
node40,node20,2
node32,node43,1
node27,node40,1
node49,node5,1
node35,node13,2
node1,node5,1
node31,node21,1
node10,node9,2
node12,node41,1
node11,node15,1
node27,node5,2
node25,node3,1
node24,node44,2
node6,node10,1
node1,node37,1
node27,node9,1
node11,node44,1
node48,node5,2
node21,node14,2
node28,node47,1
node18,node29,1
node42,node11,2
node20,node40,1
node17,node16,1
node21,node43,2
node17,node31,1
node5,node43,1
node23,node37,2
node27,node4,2
node28,node34,1
node23,node15,2
node36,node24,1
node24,node43,1
node8,node29,2
node42,node39,1
node13,node29,2
node46,node18,1
node12,node25,1
node29,node13,1
node1,node18,1
node8,node36,1
node34,node40,1
node29,node47,1
node9,node42,2
node36,node17,1
node2,node24,1
node14,node21,2
node38,node46,1
node42,node13,1
node36,node23,2
node19,node17,2
node21,node27,2
node15,node37,1
node18,node29,2
node1,node10,2
node49,node3,1
node37,node30,1
node45,node26,2
node27,node39,1
node22,node4,2
node40,node33,2
node18,node25,2
node43,node3,1
node29,node30,2
node24,node35,2
node22,node25,1
node4,node39,2
node21,node25,1
node26,node9,1
node43,node39,2
node20,node42,1
node22,node50,2
node30,node1,2
node32,node15,1
node16,node11,1
node38,node45,1
node11,node37,1
node29,node5,2
node31,node9,1
node40,node30,1
node38,node4,1
node31,node29,1
node36,node40,1
node41,node18,1
node23,node45,1
node19,node20,2
node4,node36,2
node46,node30,1
node19,node29,1
node37,node23,1
node39,node44,2
node26,node30,1
node27,node46,1
node11,node46,2
node49,node32,1
node47,node28,1
node1,node34,1
node13,node49,1
node9,node5,2
