from,to,layer
node80,node48,1
node78,node23,2
node1,node10,1
node55,node112,1
node15,node63,1
node14,node2,2
node86,node31,1
node38,node21,2
node12,node23,1
node31,node125,3
node77,node82,1
node116,node94,1
node27,node60,1
node51,node57,2
node120,node99,3
node109,node60,3
node30,node26,1
node124,node108,1
node117,node100,3
node4,node109,2
node29,node112,2
node73,node110,2
node40,node3,3
node25,node18,3
node107,node14,1
node74,node14,1
node40,node8,2
node3,node68,1
node50,node96,1
node51,node113,1
node39,node104,2
node106,node83,1
node61,node7,3
node61,node34,1
node65,node46,3
node110,node98,2
node45,node116,2
node99,node102,1
node24,node82,2
node99,node96,1
node21,node34,1
node71,node52,1
node37,node75,2
node4,node94,3
node81,node73,1
node104,node61,1
node83,node58,3
node34,node113,1
node24,node74,1
node21,node113,2
node20,node81,2
node58,node68,1
node79,node22,2
node6,node42,3
node23,node123,3
node109,node29,2
node93,node18,2
node110,node14,2
node105,node82,2
node52,node14,1
node106,node51,3
node125,node6,2
node58,node37,1
node45,node79,3
node93,node115,1
node4,node68,1
node59,node98,3
node92,node36,1
node39,node41,2
node27,node30,3
node108,node39,2
node24,node50,2
node49,node114,1
node22,node46,2
node37,node59,1
node66,node112,3
node10,node45,3
node67,node41,1
node76,node95,3
node121,node72,2
node103,node61,2
node78,node48,2
node14,node17,1
node66,node89,3
node103,node73,1
node47,node81,2
node61,node76,3
node10,node114,1
node124,node122,2
node72,node85,3
node114,node4,1
node45,node50,3
node100,node68,2
node109,node12,2
node74,node20,2
node80,node71,1
node111,node68,1
node106,node93,3
node103,node17,2
node79,node51,1
node42,node13,1
node109,node73,3
node89,node67,1
node54,node106,3
node106,node75,2
node80,node117,1
node116,node81,2
node79,node1,1
node12,node9,3
node11,node13,2
node10,node96,2
node90,node75,2
node35,node106,1
node16,node97,3
node99,node74,2
node38,node122,1
node96,node106,2
node27,node56,3
node93,node26,1
node76,node107,2
node35,node38,1
node91,node97,3
node103,node116,1
node35,node121,3
node23,node92,2
node101,node64,3
node18,node97,2
node94,node117,2
node116,node44,3
node82,node114,2
node83,node37,2
node24,node67,1
node114,node15,1
node71,node67,2
node80,node91,3
node49,node87,1
node6,node5,2
node39,node53,1
node100,node117,3
node42,node98,2
node10,node68,2
node121,node41,1
node5,node45,2
node112,node114,2
node26,node119,3
node98,node46,2
node74,node10,3
node41,node106,2
node105,node99,3
node3,node120,2
node52,node26,2
node77,node55,3
node48,node64,3
node49,node36,1
node33,node103,1
node13,node17,3
node20,node90,2
node76,node2,3
node97,node95,1
node112,node50,3
node70,node112,2
node117,node104,3
node16,node51,1
node54,node107,1
node21,node51,3
node30,node37,3
node34,node32,1
node9,node85,3
node4,node18,3
node47,node24,3
node38,node61,1
node125,node50,3
node19,node104,3
node116,node38,3
node65,node60,3
node117,node80,2
node98,node88,3
node40,node85,2
node36,node51,3
node73,node23,1
node50,node36,3
node12,node98,1
node54,node95,2
node82,node16,1
node121,node69,2
node89,node116,2
node57,node112,2
node98,node117,2
node87,node100,1
node97,node14,3
node56,node122,3
node45,node79,2
node121,node35,3
node76,node95,2
node17,node104,1
node109,node20,3
node61,node11,3
node114,node86,2
node67,node26,2
node15,node14,2
node95,node29,1
node105,node63,3
node20,node100,1
node65,node114,1
node98,node72,2
node33,node71,2
node88,node58,3
node27,node63,2
node42,node69,1
node8,node105,3
node53,node58,1
node67,node33,3
node110,node45,1
node86,node88,1
node105,node121,2
node19,node22,3
node5,node53,1
node31,node97,3
node107,node31,3
node109,node5,3
node49,node27,1
node17,node52,3
node95,node31,3
node19,node31,3
node2,node102,1
node12,node86,3
node100,node53,2
node25,node40,2
node13,node66,1
node24,node48,2
node100,node96,1
node99,node8,3
node121,node94,3
node10,node38,2
node74,node21,3
node106,node58,1
node75,node77,1
node83,node52,3
node5,node85,1
node17,node79,1
node82,node73,2
node71,node49,1
node28,node8,2
node48,node49,3
node9,node5,1
node10,node120,1
node9,node122,1
node24,node67,3
node92,node34,1
