from,to,layer
node14,node5,2
node97,node119,3
node106,node6,3
node67,node39,3
node51,node60,2
node40,node77,2
node125,node22,1
node80,node86,3
node95,node35,1
node89,node11,3
node41,node95,1
node103,node122,1
node77,node75,3
node104,node36,3
node25,node118,2
node5,node61,3
node38,node76,1
node74,node8,2
node4,node12,1
node40,node87,1
node21,node73,2
node1,node112,2
node5,node62,3
node64,node47,1
node16,node15,1
node111,node61,1
node88,node2,3
node98,node28,3
node98,node44,1
node110,node15,1
node30,node27,2
node79,node85,3
node101,node8,1
node3,node20,1
node111,node15,3
node41,node76,2
node89,node83,1
node13,node46,2
node110,node6,2
node112,node26,1
node18,node115,1
node122,node50,3
node100,node56,1
node39,node53,1
node124,node66,1
node96,node28,1
node8,node104,1
node116,node98,3
node122,node47,2
node121,node62,2
node90,node28,2
node115,node123,3
node17,node79,2
node13,node80,1
node37,node50,1
node14,node79,3
node94,node78,2
node26,node101,3
node86,node74,3
node36,node123,1
node125,node23,2
node10,node6,3
node119,node56,3
node121,node41,1
node48,node52,3
node32,node55,2
node70,node66,2
node103,node83,2
node89,node92,2
node77,node42,1
node36,node68,2
node123,node110,1
node67,node105,1
node13,node125,3
node82,node109,3
node119,node123,3
node102,node125,1
node58,node60,1
node108,node38,1
node17,node41,1
node73,node94,2
node13,node61,3
node73,node75,3
node73,node109,1
node86,node89,3
node1,node117,3
node9,node23,1
node37,node48,3
node6,node57,2
node92,node84,3
node91,node71,2
node51,node95,2
node72,node113,1
node99,node107,2
node55,node108,1
node112,node123,1
node75,node71,1
node38,node43,2
node64,node39,2
node53,node118,1
node39,node64,2
node30,node23,3
node112,node117,3
node43,node59,1
node10,node78,2
node28,node26,1
node78,node97,2
node107,node96,2
node60,node14,1
node121,node89,3
node70,node90,2
node67,node68,1
node119,node25,3
node120,node9,1
node80,node40,1
node26,node70,3
node119,node56,2
node13,node68,3
node45,node107,3
node24,node16,1
node110,node30,2
node116,node123,2
node120,node119,3
node35,node78,3
node108,node62,3
node84,node97,2
node42,node41,2
node35,node30,2
node96,node98,2
node89,node8,3
node25,node35,3
node96,node14,3
node14,node43,2
node115,node45,1
node57,node77,3
node76,node54,1
node114,node119,1
node7,node112,3
node66,node22,3
node122,node6,3
node106,node60,3
node75,node24,2
node42,node36,1
node89,node120,3
node39,node8,2
node47,node123,3
node81,node123,3
node91,node110,3
node27,node21,2
node82,node118,3
node19,node35,2
node20,node14,1
node53,node91,3
node53,node70,1
node110,node6,1
node41,node121,2
node37,node54,2
node16,node92,3
node37,node120,3
node60,node26,2
node3,node37,3
node77,node18,2
node103,node8,3
node110,node81,3
node64,node120,2
node5,node26,3
node85,node73,3
node40,node98,2
node12,node38,3
node100,node56,3
node49,node93,2
node122,node107,2
node115,node116,1
node80,node38,1
node28,node79,1
node23,node63,3
node71,node110,2
node9,node17,2
node99,node88,1
node24,node41,2
node118,node42,3
node30,node24,2
node120,node54,3
node30,node71,1
node74,node17,3
node29,node34,1
node17,node35,2
node43,node33,2
node21,node55,2
node113,node27,2
node93,node96,1
node92,node1,3
node7,node11,2
node109,node46,2
node24,node55,3
node90,node19,2
node117,node16,3
node39,node121,3
node93,node73,1
node78,node112,2
node12,node28,2
node112,node106,3
node124,node55,1
node114,node80,3
node97,node116,1
node74,node33,3
node122,node52,1
node101,node92,2
node30,node62,3
node95,node53,2
node87,node36,2
node120,node48,1
node5,node95,2
node4,node63,3
node98,node87,2
node116,node19,3
node85,node34,2
node74,node35,1
node78,node9,3
node48,node62,2
node105,node93,1
node5,node15,2
node50,node91,3
node83,node122,2
node49,node41,3
node27,node96,2
node13,node16,3
node50,node103,2
node33,node75,2
node15,node108,1
node95,node125,3
node24,node86,2
node98,node57,2
node82,node114,3
node19,node28,3
node90,node95,1
node62,node16,2
node118,node79,3
node16,node68,1
node116,node11,3
node85,node41,3
node81,node88,3
node53,node8,3
node53,node114,1
node90,node73,1
node98,node87,1
node91,node113,3
node75,node103,2
node122,node56,2
