from,to,layer
node43,node4,1
node12,node10,2
node21,node5,1
node10,node27,1
node15,node16,2
node16,node6,2
node24,node1,1
node40,node26,2
node24,node5,1
node19,node34,2
node36,node32,1
node26,node50,2
node6,node23,1
node24,node5,2
node39,node30,1
node28,node41,1
node20,node23,1
node23,node33,1
node24,node3,1
node33,node28,2
node28,node3,2
node4,node18,1
node50,node25,1
node29,node30,2
node47,node27,1
node26,node7,1
node6,node1,1
node45,node2,1
node22,node43,2
node7,node14,2
node5,node35,2
node31,node38,1
node17,node43,2
node2,node9,2
node11,node8,1
node17,node22,2
node33,node27,2
node40,node30,2
node22,node41,2
node24,node1,2
node3,node29,1
node30,node28,1
node45,node32,1
node24,node16,1
node26,node19,2
node24,node39,2
node3,node24,1
node23,node40,2
node19,node6,2
node17,node21,1
node10,node31,2
node33,node42,1
node8,node46,2
node13,node7,2
node30,node27,1
node27,node10,1
node39,node27,1
node41,node29,1
node25,node12,2
node7,node23,2
node37,node46,1
node26,node13,1
node31,node21,1
node7,node38,2
node39,node40,2
node21,node4,1
node35,node11,2
node39,node32,2
node15,node24,2
node27,node47,1
node9,node13,2
node39,node14,1
node9,node27,2
node17,node43,1
node22,node23,2
node14,node49,2
node38,node5,1
node14,node3,1
node24,node37,2
node20,node23,2
node25,node28,2
node4,node39,2
node31,node6,2
node21,node34,2
node29,node20,1
node13,node36,2
node37,node49,1
node32,node19,1
node39,node21,1
node43,node34,1
node24,node3,2
node35,node49,2
node7,node24,1
node43,node27,1
node35,node21,1
node39,node31,2
node48,node44,2
node49,node14,2
node34,node14,1
