from,to,layer
node6,node12,4
node46,node44,1
node37,node11,3
node43,node23,3
node41,node12,3
node31,node9,2
node25,node21,5
node7,node23,4
node14,node39,5
node10,node5,1
node43,node42,1
node40,node36,1
node4,node39,3
node29,node47,4
node34,node37,1
node22,node2,1
node43,node47,4
node18,node6,1
node40,node41,5
node47,node10,3
node4,node48,5
node48,node11,1
node12,node18,3
node4,node33,1
node16,node12,4
node46,node48,4
node21,node27,2
node21,node7,1
node14,node24,5
node3,node41,2
node26,node2,2
node39,node16,4
node17,node1,3
node7,node16,3
node5,node10,2
node33,node26,4
node45,node18,4
node1,node42,4
node26,node48,2
node10,node43,2
node20,node9,2
node25,node28,2
node45,node21,5
node11,node33,2
node7,node34,4
node21,node44,1
node2,node48,1
node44,node19,3
node43,node13,2
node26,node28,5
node40,node19,2
node41,node35,5
node7,node17,5
node3,node32,1
node5,node36,4
node1,node48,4
node12,node3,3
node6,node2,5
node16,node27,3
node33,node34,3
node15,node42,3
node28,node15,5
node45,node5,1
node40,node46,1
node10,node22,5
node43,node32,4
node18,node11,3
node28,node21,5
node42,node5,2
node29,node25,2
node8,node13,2
node27,node26,1
node23,node44,4
node21,node46,1
node39,node2,4
node5,node30,1
node24,node2,3
node19,node16,1
node19,node25,5
node25,node30,1
node32,node28,5
node50,node35,5
node31,node49,3
node9,node23,5
node18,node28,1
node35,node22,2
node45,node7,5
node39,node43,3
node37,node34,3
node8,node38,3
node5,node6,4
node42,node3,4
node42,node29,3
node45,node10,1
node2,node42,5
node14,node24,3
node22,node9,1
node15,node32,2
node40,node9,3
node16,node42,1
node10,node15,2
node18,node50,4
node22,node6,1
node39,node17,3
node48,node1,1
node22,node20,2
node6,node10,4
node13,node36,2
node40,node47,5
node3,node16,3
node39,node19,5
node42,node44,2
node45,node18,3
node33,node23,5
node2,node19,5
node41,node49,4
node7,node24,2
node27,node17,5
node20,node40,2
node19,node35,2
node29,node7,2
node31,node18,1
node29,node24,2
node8,node35,2
node37,node20,4
node40,node44,1
node34,node13,1
node5,node42,1
node43,node32,1
node18,node31,3
node41,node23,3
node20,node29,4
node23,node17,1
node36,node32,3
node18,node48,5
node24,node45,3
node5,node17,3
node8,node18,3
node30,node42,3
node40,node6,2
node27,node40,5
node27,node19,5
node41,node29,3
node29,node49,5
node28,node37,2
node41,node42,4
node7,node16,1
node27,node25,3
node37,node13,4
node12,node42,4
node45,node17,2
node3,node38,1
node13,node33,4
node16,node3,2
node35,node13,4
node23,node49,3
node36,node34,5
node3,node34,2
node25,node12,4
node17,node3,3
node10,node5,2
node8,node25,5
node37,node36,4
node28,node20,5
node9,node23,3
node26,node31,1
node40,node14,1
node48,node28,3
node21,node18,1
node45,node4,1
node43,node35,1
node26,node15,3
node2,node30,2
node25,node33,5
node5,node34,1
node6,node3,2
node21,node36,2
node41,node37,5
node21,node18,5
node20,node29,5
node17,node38,5
node41,node19,1
node9,node15,1
node8,node4,2
node20,node16,5
node49,node30,3
node8,node28,5
node4,node41,2
node24,node48,1
node16,node10,3
node40,node24,1
node32,node37,3
node29,node34,4
node43,node16,3
node31,node9,4
node12,node18,1
node1,node34,2
node46,node20,3
node7,node24,5
node18,node6,2
node22,node32,4
node22,node49,4
node24,node13,5
node26,node7,2
node46,node18,1
node26,node4,1
node10,node48,2
node17,node46,3
node28,node42,4
node12,node41,5
node17,node5,1
node26,node44,5
node34,node38,1
node48,node40,1
node19,node1,5
node14,node12,5
node20,node19,3
node19,node14,3
node30,node42,4
node47,node19,4
node46,node43,2
node11,node16,1
node22,node9,4
node4,node8,5
node47,node21,5
node47,node26,5
node37,node26,5
node37,node19,4
node19,node3,3
node35,node23,3
node9,node16,4
node24,node31,4
node33,node44,4
node23,node47,2
node43,node20,2
node13,node3,5
node13,node33,3
node26,node37,2
node16,node13,1
node36,node8,3
node40,node4,2
node39,node26,3
node45,node27,1
node18,node19,4
node34,node31,3
node2,node20,5
node9,node22,5
node11,node5,2
node25,node38,2
