from,to,layer
node1,node13,4
node12,node1,1
node13,node4,3
node3,node16,4
node17,node8,2
node18,node9,2
node13,node19,2
node16,node1,2
node2,node6,5
node12,node17,5
node16,node17,3
node10,node15,2
node4,node8,3
node7,node2,2
node14,node5,1
node10,node5,4
node19,node15,4
node5,node19,5
node8,node9,3
node16,node7,5
node2,node3,5
node11,node10,2
node2,node14,3
node16,node18,3
node14,node3,2
node4,node5,4
node18,node19,1
node11,node12,5
node16,node20,4
node12,node8,1
node19,node3,4
node17,node12,3
node19,node15,2
node12,node19,4
node14,node1,4
node6,node19,5
node16,node13,5
node2,node13,2
node3,node20,3
node4,node13,1
node13,node7,4
node18,node9,3
node9,node5,4
node4,node1,3
node3,node18,1
node1,node15,5
node1,node7,4
node8,node13,2
node9,node6,5
node16,node14,3
node15,node1,2
node20,node6,4
node8,node7,5
node7,node12,5
node20,node9,4
node8,node18,1
node1,node14,5
node1,node11,2
node14,node19,3
node17,node16,3
node15,node13,4
node9,node8,4
node7,node14,3
node5,node10,2
node2,node18,2
node7,node14,2
node15,node10,4
node9,node3,1
node15,node4,4
node8,node9,4
node5,node18,2
node4,node16,2
node12,node7,3
node19,node2,5
node5,node11,3
node17,node12,5
node17,node4,3
node7,node12,4
node14,node4,3
node16,node12,4
node14,node17,4
node7,node14,5
node17,node19,5
node19,node9,1
node15,node6,1
node10,node4,1
node13,node7,3
node16,node20,5
node4,node7,5
node13,node7,5
node5,node13,2
node18,node19,5
node11,node18,3
node17,node13,2
node7,node12,1
node13,node10,3
node13,node7,2
node2,node19,1
node15,node19,5
