from,to,layer
node49,node10,2
node43,node10,1
node69,node58,1
node30,node74,2
node25,node43,1
node36,node49,2
node27,node68,2
node43,node15,1
node65,node21,2
node4,node25,2
node43,node2,1
node11,node20,1
node29,node37,2
node24,node5,2
node63,node37,1
node33,node15,1
node57,node69,1
node65,node58,1
node44,node75,1
node40,node25,1
node6,node57,1
node55,node35,1
node67,node36,2
node10,node39,2
node35,node3,1
node62,node54,1
node3,node58,2
node3,node37,1
node31,node64,1
node48,node26,1
node21,node44,2
node36,node32,1
node42,node14,2
node57,node46,2
node39,node23,2
node7,node32,1
node29,node13,2
node63,node17,1
node51,node13,1
node46,node7,1
node65,node61,2
node24,node59,2
node56,node25,2
node18,node39,2
node66,node60,1
node50,node17,1
node5,node64,1
node13,node30,2
node6,node1,1
node20,node3,1
node20,node32,2
node10,node46,1
node36,node38,1
node8,node18,1
node59,node32,1
node71,node56,2
node46,node57,2
node70,node9,2
node34,node49,1
node59,node27,2
node41,node3,2
node12,node62,2
node11,node39,1
node52,node8,1
node8,node12,1
node51,node72,2
node5,node10,2
node57,node72,2
node5,node19,1
node58,node2,2
node75,node54,1
node12,node16,2
node51,node73,2
node25,node71,2
node28,node59,2
node14,node3,1
node60,node65,2
node18,node37,2
node4,node67,2
node56,node38,2
node27,node15,1
node68,node12,1
node52,node24,2
node4,node27,1
node36,node4,1
node20,node28,2
node14,node37,1
node28,node26,1
node69,node1,1
node58,node30,2
node52,node50,1
node54,node16,1
node13,node68,1
node31,node26,2
node7,node27,1
node32,node21,2
node55,node56,1
node59,node62,2
node1,node44,1
node74,node48,2
node33,node56,2
node21,node54,1
node31,node6,2
node73,node67,1
node41,node35,2
node55,node73,2
node58,node54,2
node65,node53,2
node46,node51,2
node55,node30,2
node44,node51,1
node17,node41,2
node4,node35,2
node36,node66,1
node64,node11,2
node59,node64,1
node30,node54,2
node41,node45,2
node27,node66,2
node49,node60,1
node37,node10,2
node1,node42,2
node58,node51,2
node53,node56,1
node21,node61,2
node19,node49,2
node69,node1,2
node4,node55,2
node23,node45,1
node71,node5,1
node44,node55,2
node41,node53,2
node8,node34,1
node47,node60,1
node43,node58,2
node58,node11,2
node54,node44,2
node19,node1,1
node46,node28,1
node10,node67,1
node41,node28,1
node34,node60,1
node29,node70,2
node7,node5,1
node58,node15,1
node27,node40,1
node19,node47,2
node46,node9,1
node13,node24,2
node69,node20,2
node21,node68,1
node16,node33,1
node36,node44,1
node39,node25,1
node26,node14,2
node3,node35,1
node7,node41,2
node73,node52,1
node20,node1,2
node5,node66,1
node72,node66,1
node49,node29,1
node71,node51,2
node22,node31,1
node48,node68,1
node56,node62,2
node21,node50,2
node25,node45,2
node6,node47,2
node7,node69,1
node21,node57,2
node26,node4,1
node43,node33,2
node28,node73,1
node45,node36,2
node46,node33,1
node7,node41,1
node7,node30,2
node21,node46,1
node50,node53,2
node43,node15,2
node29,node62,2
node17,node9,2
node8,node31,1
node56,node72,2
node72,node52,2
node71,node40,1
node55,node42,2
node46,node12,1
node25,node7,2
node59,node37,1
node32,node6,2
node21,node28,2
node19,node38,1
node18,node56,2
node12,node11,1
node65,node8,1
node41,node70,1
node8,node25,1
node62,node40,2
node18,node68,1
node37,node21,2
node37,node42,2
node34,node63,1
node65,node46,1
node68,node4,1
node33,node49,1
node9,node17,1
node43,node74,1
node24,node52,2
node38,node60,1
node36,node23,1
node59,node17,2
node13,node18,2
node45,node56,2
node41,node16,2
node4,node12,2
node2,node56,1
node20,node1,1
node18,node40,1
node50,node52,1
node40,node66,1
node2,node60,2
node71,node53,1
node4,node36,2
node52,node22,1
node64,node12,2
node65,node16,2
node64,node12,1
node56,node61,1
node66,node68,2
node42,node2,1
node61,node65,1
node6,node31,2
node17,node66,1
node63,node17,2
node26,node51,1
node40,node48,2
node69,node26,1
node16,node51,1
node50,node60,1
node50,node33,2
node16,node46,1
node71,node56,1
node12,node5,2
node39,node7,2
node17,node41,1
node49,node31,1
node51,node55,2
