from,to,layer
node44,node60,1
node61,node3,2
node75,node42,2
node51,node16,1
node53,node69,1
node27,node41,2
node29,node33,1
node52,node40,2
node74,node39,2
node59,node57,1
node50,node31,1
node37,node64,1
node31,node6,2
node70,node38,1
node38,node43,2
node29,node42,2
node70,node74,2
node6,node40,1
node63,node16,2
node40,node21,1
node28,node32,1
node50,node56,2
node62,node21,2
node59,node23,1
node12,node66,1
node57,node67,2
node42,node62,1
node52,node43,2
node34,node9,2
node61,node14,2
node26,node59,2
node10,node26,1
node15,node24,2
node31,node4,1
node56,node37,2
node57,node58,1
node4,node10,1
node34,node21,1
node64,node23,2
node31,node68,2
node11,node43,1
node11,node15,1
node18,node52,1
node10,node30,2
node26,node16,2
node2,node60,2
node46,node27,1
node39,node27,1
node43,node67,2
node59,node30,1
node50,node36,1
node72,node55,1
node70,node6,2
node68,node63,2
node40,node52,2
node14,node55,1
node36,node33,1
node59,node1,2
node26,node11,1
node35,node72,1
node65,node22,2
node71,node12,2
node43,node11,1
node68,node53,2
node6,node31,2
node69,node60,1
node60,node53,2
node23,node69,2
node50,node28,1
node10,node26,2
node67,node26,1
node25,node73,1
node58,node25,2
node64,node46,1
node51,node46,2
node67,node8,1
node47,node54,2
node68,node47,1
node41,node13,2
node24,node36,2
node43,node56,2
node4,node52,1
node42,node50,2
node65,node18,1
node66,node7,2
node16,node44,2
node35,node6,2
node27,node51,2
node12,node52,2
node48,node16,2
node60,node67,1
node31,node25,2
node25,node8,2
node63,node73,1
node14,node67,1
node9,node17,2
node26,node14,1
node21,node52,1
node9,node34,2
node34,node65,1
node46,node53,1
node52,node21,1
node11,node4,2
node34,node13,1
node59,node62,2
node3,node67,1
node44,node59,2
node54,node17,1
node67,node17,1
node32,node29,1
node16,node35,2
node30,node38,1
node51,node8,2
node3,node75,2
node57,node12,2
node24,node32,2
node34,node56,1
node37,node22,1
node44,node6,2
node54,node22,2
node14,node66,1
node59,node35,2
node47,node64,2
node61,node53,1
node4,node51,2
node12,node65,2
node73,node22,2
node36,node60,2
node45,node31,2
node30,node15,1
node21,node27,2
node44,node12,1
node12,node24,2
node21,node20,2
node47,node4,1
node65,node73,2
node70,node29,1
node4,node51,1
node11,node61,2
node62,node60,2
node50,node11,2
node35,node44,1
node58,node43,1
node23,node71,1
node13,node52,1
node12,node61,2
node39,node73,1
node52,node49,2
node56,node42,2
node4,node36,2
node25,node74,2
node56,node44,2
node40,node24,1
node14,node35,2
node73,node22,1
node10,node66,2
node46,node12,2
node41,node11,2
node13,node20,1
node3,node56,2
node57,node18,1
node3,node7,2
node58,node19,2
node53,node44,2
node31,node19,2
node2,node27,1
node66,node6,2
node35,node31,1
node72,node24,1
node32,node39,2
node24,node5,2
node28,node10,1
node63,node69,1
node47,node68,1
node30,node25,1
node63,node26,1
node66,node1,2
node21,node27,1
node34,node22,1
node18,node46,1
node70,node43,2
node35,node70,1
node9,node1,1
node57,node11,2
node71,node68,2
node69,node20,1
node15,node44,1
node71,node10,2
node36,node62,1
node37,node33,2
node13,node2,1
node67,node26,2
node32,node28,1
node48,node42,1
node70,node45,2
node47,node18,1
node15,node49,1
node66,node69,2
node47,node43,2
node55,node54,1
node52,node26,1
node40,node21,2
node62,node51,1
node41,node46,1
node64,node51,1
node14,node59,2
node23,node3,1
node14,node29,1
node44,node68,2
node21,node33,2
node22,node20,1
node2,node57,1
node29,node49,2
node51,node3,1
node15,node49,2
node73,node33,1
node61,node20,2
node11,node19,1
node8,node48,2
node38,node13,2
node41,node51,1
node66,node47,1
node65,node14,1
node57,node51,1
node35,node26,2
node1,node43,2
node43,node29,2
node62,node31,2
node52,node34,2
node11,node45,1
node60,node33,2
node75,node56,2
node52,node10,1
node62,node41,1
node2,node73,2
node68,node32,2
node34,node40,1
node15,node69,1
node4,node63,1
node74,node19,2
node30,node46,1
node35,node22,1
node10,node30,1
node71,node2,2
node1,node11,1
node75,node34,1
node68,node45,1
node55,node15,1
node50,node30,2
