from,to,layer
node48,node56,2
node60,node35,3
node69,node9,1
node51,node53,2
node32,node34,2
node52,node45,1
node27,node67,3
node32,node13,1
node29,node11,2
node37,node32,3
node55,node31,1
node27,node15,2
node34,node54,2
node22,node60,1
node60,node22,3
node36,node58,3
node37,node62,1
node32,node4,1
node53,node16,2
node56,node41,1
node52,node62,2
node7,node22,3
node25,node39,1
node27,node61,2
node16,node8,3
node57,node23,3
node10,node32,3
node35,node9,3
node44,node62,3
node28,node24,3
node29,node38,2
node16,node42,1
node5,node55,1
node14,node61,3
node33,node60,2
node60,node64,3
node66,node75,1
node28,node64,3
node41,node25,2
node38,node18,3
node36,node47,3
node54,node16,2
node14,node70,1
node44,node37,3
node51,node41,1
node54,node41,1
node33,node70,1
node49,node61,2
node36,node40,1
node43,node57,1
node75,node43,2
node17,node72,1
node36,node55,3
node73,node54,1
node11,node61,3
node47,node29,3
node64,node61,1
node48,node28,1
node29,node7,1
node4,node37,1
node36,node39,2
node54,node52,3
node16,node20,3
node59,node65,3
node36,node66,1
node51,node60,2
node71,node19,2
node30,node54,1
node31,node9,1
node27,node36,3
node38,node17,1
node15,node16,2
node21,node28,2
node23,node22,2
node31,node2,1
node31,node52,1
node62,node9,2
node26,node42,2
node2,node4,3
node38,node73,2
node51,node62,2
node60,node55,2
node28,node26,1
node34,node22,2
node55,node50,2
node58,node35,2
node18,node69,3
node13,node59,3
node58,node53,1
node55,node4,3
node53,node75,1
node74,node36,2
node65,node6,3
node55,node75,3
node18,node20,2
node6,node56,1
node31,node28,2
node47,node26,3
node66,node72,2
node14,node36,2
node75,node36,2
node34,node44,1
node20,node13,2
node43,node66,1
node55,node69,1
node8,node63,2
node64,node59,1
node67,node59,2
node73,node7,2
node16,node67,3
node13,node4,1
node6,node68,3
node19,node17,2
node8,node28,2
node25,node57,1
node54,node18,2
node25,node17,3
node53,node16,3
node9,node21,1
node75,node23,2
node51,node34,2
node41,node18,1
node2,node15,2
node57,node70,2
node13,node43,2
node7,node2,3
node70,node11,3
node50,node22,3
node24,node1,2
node27,node29,1
node45,node47,1
node5,node13,2
node33,node63,2
node62,node45,3
node34,node23,2
node36,node39,1
node70,node18,2
node67,node13,2
node37,node3,3
node68,node60,2
node39,node74,2
node23,node31,2
node62,node55,3
node15,node70,2
node62,node26,1
node47,node6,3
node8,node15,3
node14,node4,2
node53,node11,2
node35,node27,1
node57,node50,1
node64,node16,2
node42,node6,1
node53,node71,3
node28,node45,2
node7,node29,1
node47,node31,3
node35,node51,3
node65,node9,1
node50,node54,3
node19,node45,3
node13,node58,2
node33,node57,2
node26,node12,3
node14,node31,1
node71,node5,1
node5,node63,2
node72,node36,1
node66,node69,2
node24,node52,1
node74,node53,1
node27,node68,3
node28,node31,2
node39,node31,1
node28,node34,3
node5,node39,1
node13,node51,1
node15,node49,1
node22,node75,2
node13,node62,3
node68,node72,1
node12,node47,2
node53,node29,2
node75,node69,2
node67,node32,2
node75,node56,2
node47,node14,2
node16,node51,2
node50,node9,3
node51,node32,1
node38,node63,3
node18,node3,1
node69,node6,3
node66,node22,2
node69,node7,2
node16,node49,1
node36,node3,3
node53,node16,1
node43,node64,1
node46,node66,3
node40,node58,1
node68,node60,3
node10,node20,3
node68,node60,1
node69,node34,1
node69,node32,1
node36,node2,1
node54,node70,3
node55,node34,2
node68,node67,3
node17,node57,3
node66,node27,2
node50,node17,3
node41,node43,1
node68,node58,2
node71,node21,2
node39,node67,1
node64,node21,2
node63,node24,1
node56,node38,2
node8,node66,3
node36,node9,1
node67,node75,3
node12,node58,3
node64,node60,1
node47,node72,3
node9,node39,2
node19,node17,3
node71,node10,3
node13,node67,1
node39,node27,2
node34,node59,3
node64,node26,3
node56,node44,1
node55,node56,3
node4,node55,2
node69,node53,2
node2,node74,1
node44,node38,1
node33,node26,2
node35,node49,2
node30,node47,2
node32,node59,2
node27,node5,2
node34,node33,1
node12,node45,1
node48,node3,1
node57,node41,1
node63,node12,3
