from,to,layer
node8,node22,3
node17,node6,3
node8,node43,2
node47,node21,2
node2,node31,1
node25,node36,1
node49,node48,1
node20,node3,1
node49,node20,2
node18,node41,2
node21,node39,3
node44,node38,3
node16,node29,1
node27,node14,2
node13,node35,1
node16,node33,3
node22,node31,3
node8,node29,3
node16,node22,3
node33,node45,2
node27,node18,1
node34,node18,3
node3,node7,2
node8,node4,3
node12,node39,3
node26,node30,3
node4,node35,2
node23,node25,1
node26,node16,1
node11,node18,3
node16,node14,1
node30,node41,2
node11,node9,3
node43,node41,1
node43,node45,2
node24,node17,1
node18,node25,1
node49,node8,2
node19,node29,3
node48,node1,3
node37,node43,3
node9,node47,1
node1,node5,1
node48,node43,3
node9,node11,1
node21,node44,3
node10,node16,3
node24,node37,2
node31,node5,2
node16,node14,3
node35,node8,2
node37,node21,1
node38,node27,2
node23,node42,1
node3,node9,3
node36,node7,1
node1,node32,1
node22,node7,1
node21,node12,2
node19,node30,2
node34,node31,3
node30,node49,3
node4,node41,2
node21,node1,2
node14,node48,1
node9,node44,1
node22,node7,2
node12,node2,1
node18,node11,2
node44,node22,1
node35,node4,2
node31,node2,2
node38,node15,1
node14,node18,1
node17,node10,2
node27,node25,1
node47,node46,3
node19,node11,1
node41,node35,1
node13,node5,1
node21,node28,1
node44,node28,3
node49,node31,1
node39,node46,1
node46,node12,3
node29,node8,2
node36,node4,2
node48,node44,3
node5,node24,1
node32,node31,3
node11,node48,3
node28,node18,2
node6,node28,3
node3,node4,2
node30,node1,2
node48,node47,2
node7,node33,3
node28,node44,2
node18,node21,3
