from,to,layer
node18,node6,2
node17,node7,1
node5,node7,1
node7,node8,2
node4,node14,3
node4,node11,3
node17,node12,1
node3,node14,2
node2,node20,3
node2,node10,1
node12,node9,2
node11,node18,2
node4,node19,2
node11,node12,1
node14,node12,2
node1,node2,1
node12,node20,1
node3,node2,2
node16,node3,1
node18,node5,2
node14,node10,3
node2,node5,3
node10,node12,2
node3,node10,2
node16,node4,1
node8,node11,3
node6,node11,3
node6,node1,3
node12,node14,3
node10,node9,1
node19,node10,3
node20,node6,1
node5,node2,1
node16,node5,2
node13,node1,1
node1,node6,3
node1,node9,2
node6,node13,3
node5,node2,2
node1,node19,3
node10,node5,1
node2,node6,1
node3,node20,2
node13,node8,2
node15,node16,3
node11,node6,3
node3,node2,1
node11,node16,3
node17,node18,3
node8,node11,2
node14,node2,1
node14,node17,2
node20,node9,3
node5,node20,1
node12,node14,2
node10,node16,3
node6,node7,1
node1,node15,1
node10,node4,1
node9,node8,1
node19,node4,2
node5,node12,2
node2,node11,2
node1,node5,1
node9,node1,2
node19,node15,1
node4,node20,2
node6,node8,2
node9,node13,2
node15,node16,1
node4,node11,1
node11,node12,3
node18,node6,3
node17,node9,2
node9,node4,2
node2,node13,1
node20,node7,2
node2,node15,3
node4,node13,2
node19,node18,3
node4,node17,3
node8,node20,2
node4,node1,3
node17,node12,2
node7,node15,1
node7,node6,3
node15,node17,1
node1,node2,3
node8,node3,1
node10,node18,2
node13,node8,3
node8,node15,2
node15,node19,2
node13,node4,1
node20,node5,1
node12,node9,1
node17,node15,1
node4,node18,3
node4,node2,2
