from,to,layer
node90,node77,4
node118,node10,5
node24,node16,2
node35,node20,2
node86,node108,2
node84,node82,4
node36,node62,1
node9,node16,3
node70,node67,3
node72,node29,4
node58,node37,1
node110,node10,1
node120,node121,4
node112,node15,2
node24,node21,3
node4,node12,1
node69,node85,2
node92,node69,3
node88,node19,2
node18,node57,4
node61,node32,1
node104,node16,1
node13,node25,5
node57,node25,2
node103,node116,3
node111,node90,5
node69,node26,1
node41,node17,5
node70,node42,5
node44,node20,5
node14,node53,5
node3,node87,1
node85,node123,5
node49,node62,1
node60,node4,1
node12,node32,5
node107,node29,4
node18,node67,2
node91,node43,4
node124,node65,4
node25,node63,1
node2,node86,4
node24,node6,1
node2,node33,1
node17,node69,5
node116,node123,1
node44,node8,4
node110,node25,3
node108,node5,5
node30,node17,3
node90,node97,5
node116,node47,4
node84,node5,5
node5,node37,1
node83,node123,4
node113,node54,3
node46,node16,5
node15,node28,4
node1,node123,5
node64,node29,4
node65,node66,1
node68,node100,4
node19,node102,5
node48,node108,1
node43,node125,1
node94,node45,2
node55,node8,4
node46,node97,3
node51,node20,3
node112,node8,5
node61,node38,3
node56,node33,3
node88,node91,3
node76,node41,3
node99,node61,5
node122,node16,1
node121,node42,2
node115,node19,5
node124,node90,1
node63,node28,1
node31,node54,2
node97,node79,3
node92,node84,2
node88,node82,3
node105,node58,5
node124,node101,2
node21,node19,2
node78,node95,3
node12,node16,1
node117,node10,4
node21,node66,5
node22,node2,5
node86,node109,2
node2,node115,3
node69,node96,5
node74,node70,4
node48,node54,2
node111,node122,1
node26,node75,2
node81,node93,3
node47,node59,3
node31,node56,5
node76,node71,2
node48,node20,1
node43,node22,5
node87,node10,5
node8,node117,1
node70,node107,5
node93,node120,5
node27,node71,1
node66,node26,5
node120,node58,1
node44,node85,4
node107,node55,5
node31,node8,2
node114,node49,2
node124,node101,4
node18,node61,5
node12,node25,2
node38,node113,2
node56,node8,4
node42,node6,3
node25,node93,3
node39,node80,5
node94,node7,4
node64,node115,5
node111,node122,3
node75,node92,5
node72,node83,5
node60,node95,3
node58,node87,3
node4,node117,3
node98,node90,4
node116,node26,2
node20,node68,5
node96,node111,3
node87,node65,5
node47,node25,3
node106,node103,4
node91,node67,5
node69,node96,3
node89,node18,3
node84,node24,1
node116,node11,5
node118,node48,2
node25,node15,2
node4,node8,5
node108,node58,5
node15,node36,2
node112,node63,3
node50,node18,1
node85,node116,5
node29,node15,5
node89,node15,2
node52,node96,1
node90,node115,4
node1,node123,1
node44,node95,4
node72,node114,1
node52,node6,5
node33,node26,2
node69,node70,5
node96,node28,2
node102,node2,1
node25,node60,4
node114,node28,4
node54,node70,2
node34,node86,2
node7,node39,4
node11,node119,3
node89,node72,1
node57,node121,5
node80,node68,5
node67,node3,4
node74,node109,2
node1,node104,4
node33,node94,1
node45,node103,3
node80,node1,2
node22,node81,2
node100,node69,4
node51,node61,1
node123,node29,5
node18,node21,4
node5,node117,5
node60,node12,1
node44,node77,3
node36,node49,5
node27,node4,1
node7,node37,4
node108,node2,4
node98,node105,2
node114,node122,3
node101,node102,2
node89,node58,4
node122,node16,5
node91,node14,3
node117,node23,1
node81,node75,3
node72,node105,1
node38,node52,1
node106,node41,1
node8,node73,5
node83,node123,5
node87,node121,3
node106,node116,1
node67,node110,1
node76,node55,3
node31,node98,1
node21,node27,3
node23,node86,1
node21,node120,4
node114,node5,1
node31,node125,1
node27,node40,5
node53,node107,5
node81,node113,3
node97,node74,2
node67,node92,3
node108,node94,3
node109,node67,1
node118,node12,2
node53,node64,1
node33,node47,5
node19,node98,2
node44,node107,3
node52,node100,4
node74,node87,2
node98,node88,5
node125,node72,3
node57,node36,2
node123,node116,2
node26,node41,5
node79,node114,3
node90,node82,2
node32,node4,3
node70,node55,5
node108,node59,1
node33,node120,3
node29,node54,2
node108,node103,5
node112,node43,2
node86,node93,3
node76,node12,1
node88,node89,3
node63,node114,4
node65,node45,1
node61,node107,1
node70,node21,1
