from,to,layer
node20,node21,1
node37,node9,5
node12,node38,4
node37,node3,4
node45,node47,5
node30,node49,4
node47,node5,2
node40,node27,1
node23,node6,4
node41,node50,4
node28,node49,2
node8,node9,5
node32,node41,5
node15,node24,4
node5,node9,3
node46,node41,4
node30,node28,4
node6,node24,5
node27,node50,5
node3,node5,5
node47,node49,1
node12,node4,1
node2,node23,2
node19,node1,5
node27,node23,4
node33,node43,5
node22,node33,2
node26,node28,4
node2,node12,3
node36,node44,2
node16,node15,5
node34,node4,4
node40,node50,2
node22,node12,3
node24,node25,4
node19,node21,1
node19,node17,4
node42,node27,3
node8,node31,5
node13,node38,4
node20,node2,5
node20,node29,5
node44,node27,5
node13,node33,1
node11,node47,5
node12,node46,1
node36,node44,5
node50,node5,1
node6,node45,3
node34,node21,5
node41,node24,1
node8,node37,4
node36,node27,5
node28,node26,4
node34,node4,1
node19,node15,2
node36,node32,5
node13,node6,5
node32,node34,4
node11,node28,4
node19,node3,5
node18,node34,1
node13,node9,4
node13,node47,2
node35,node45,5
node45,node48,1
node25,node45,3
node15,node26,1
node17,node25,4
node2,node28,4
node17,node26,2
node29,node40,2
node22,node39,1
node33,node12,2
node32,node38,4
node50,node35,5
node33,node45,3
node5,node24,5
node47,node6,4
node20,node26,2
node11,node4,3
node48,node26,2
node46,node50,1
node50,node10,2
node1,node32,4
node13,node14,3
node42,node1,3
node32,node19,4
node31,node17,3
node29,node46,1
node1,node39,2
node50,node12,3
node36,node49,4
node6,node3,5
node16,node7,4
node4,node9,3
node33,node47,4
node15,node34,1
node3,node36,3
node16,node42,1
node15,node44,2
node34,node13,3
node29,node5,1
node12,node23,1
node20,node2,1
node45,node44,1
node4,node33,3
node11,node45,2
node14,node49,5
node40,node8,5
node2,node13,2
node44,node39,5
node50,node25,5
node38,node44,3
node5,node43,3
node7,node30,3
node31,node39,4
node28,node3,4
node46,node8,2
node46,node3,3
node28,node25,1
node13,node37,4
node8,node37,1
node46,node3,4
node8,node26,2
node26,node20,2
node21,node26,4
node14,node33,5
node5,node2,1
node48,node45,5
node26,node42,4
node31,node47,5
node42,node6,5
node12,node20,5
node35,node42,2
node35,node13,1
node22,node43,2
node49,node22,3
node7,node13,5
node14,node30,5
node9,node49,2
node21,node34,1
node22,node10,1
node42,node21,2
node17,node33,4
node41,node20,1
node30,node19,5
node8,node43,5
node48,node49,3
node40,node8,1
node34,node23,4
node50,node18,5
node46,node41,5
node23,node37,2
node9,node35,2
node3,node27,5
node14,node21,1
node49,node34,1
node12,node2,3
node46,node30,4
node41,node35,4
node33,node34,4
node26,node15,3
node23,node43,4
node2,node15,2
node49,node34,4
node10,node32,2
node36,node28,2
node2,node26,5
node35,node3,4
node50,node16,3
node33,node7,3
node10,node22,3
node5,node6,3
node37,node30,4
node18,node23,2
node29,node26,3
node43,node26,2
node31,node15,3
node15,node11,5
node28,node34,1
node46,node1,2
node9,node7,5
node12,node40,3
node4,node14,3
node49,node26,5
node46,node50,3
node34,node47,2
node19,node43,2
node15,node2,5
node6,node48,5
node8,node44,5
node46,node32,1
node20,node37,4
node16,node23,3
node22,node5,5
node10,node14,2
node4,node6,5
node5,node35,2
node40,node32,1
node49,node21,3
node34,node40,5
node30,node43,4
node1,node29,3
node42,node12,4
node35,node14,2
node5,node47,4
node11,node45,4
node45,node8,3
node14,node48,4
node48,node20,5
node31,node19,4
node25,node28,1
node34,node45,1
node38,node17,5
node38,node33,1
node7,node31,1
node42,node8,2
node31,node2,5
node42,node41,3
node11,node38,1
node28,node8,2
node6,node35,5
node27,node40,1
node24,node22,1
node47,node27,2
node25,node48,5
node2,node43,4
node44,node33,1
node39,node3,2
node13,node24,1
node4,node16,3
node13,node33,5
node27,node35,2
node11,node18,1
node50,node25,2
node39,node25,5
node41,node25,4
node48,node12,3
node40,node50,1
node45,node23,2
node6,node30,5
node33,node46,4
node43,node47,1
node29,node34,3
node35,node21,4
node32,node34,3
node25,node36,4
node42,node37,2
