from,to,layer
node52,node98,2
node120,node16,1
node42,node89,4
node39,node116,2
node30,node15,3
node60,node80,1
node62,node52,1
node50,node71,5
node69,node67,4
node7,node87,3
node33,node51,1
node16,node76,2
node118,node68,2
node4,node53,5
node76,node98,5
node47,node119,3
node57,node59,1
node71,node101,5
node54,node77,3
node123,node36,1
node22,node68,5
node4,node70,4
node27,node96,1
node88,node50,3
node104,node34,5
node97,node79,1
node10,node52,5
node100,node34,3
node94,node114,1
node124,node7,5
node119,node32,4
node61,node30,5
node1,node8,4
node74,node13,3
node64,node35,4
node123,node35,4
node92,node60,4
node123,node95,5
node100,node101,4
node34,node42,2
node93,node25,1
node55,node23,3
node3,node51,3
node105,node48,2
node110,node46,5
node41,node55,2
node104,node36,5
node56,node85,3
node46,node39,2
node87,node53,2
node5,node62,2
node56,node118,5
node45,node27,3
node113,node27,1
node24,node75,2
node113,node1,5
node113,node12,2
node62,node46,4
node90,node16,5
node74,node117,1
node54,node12,2
node14,node38,5
node35,node40,5
node95,node105,4
node33,node95,3
node20,node71,4
node93,node41,3
node37,node101,4
node82,node119,5
node43,node2,4
node103,node105,3
node64,node16,3
node38,node47,3
node79,node21,2
node121,node112,2
node86,node25,2
node116,node110,5
node12,node38,4
node55,node118,5
node90,node104,2
node26,node69,1
node74,node97,1
node11,node100,2
node79,node117,5
node60,node77,2
node15,node51,5
node1,node99,5
node71,node1,4
node1,node85,3
node79,node28,2
node20,node28,1
node109,node31,1
node29,node3,4
node55,node23,1
node54,node76,2
node30,node115,5
node3,node59,1
node7,node75,5
node49,node82,1
node71,node49,1
node84,node13,4
node58,node30,3
node69,node53,4
node43,node60,4
node6,node69,5
node108,node39,2
node2,node20,3
node6,node91,5
node78,node105,4
node82,node88,5
node53,node101,2
node2,node85,1
node52,node43,1
node10,node18,4
node17,node30,2
node38,node64,5
node103,node86,3
node87,node71,5
node9,node77,1
node78,node121,4
node73,node18,2
node60,node104,4
node117,node125,4
node36,node20,1
node99,node106,2
node118,node101,5
node26,node60,3
node9,node54,2
node121,node122,5
node43,node95,5
node87,node48,1
node112,node124,3
node1,node27,3
node55,node123,3
node63,node85,5
node62,node38,3
node7,node90,4
node7,node44,4
node84,node75,5
node2,node71,3
node11,node77,1
node67,node36,5
node71,node107,5
node4,node112,5
node25,node18,3
node58,node120,1
node13,node94,1
node86,node5,3
node46,node2,4
node80,node71,5
node86,node115,1
node90,node85,2
node114,node65,1
node115,node25,4
node78,node115,2
node76,node106,3
node53,node72,4
node96,node74,1
node30,node103,3
node59,node45,5
node21,node51,3
node54,node73,1
node71,node18,3
node93,node84,2
node24,node47,3
node36,node23,4
node10,node18,2
node101,node121,5
node70,node81,1
node59,node63,5
node55,node76,4
node67,node3,3
node67,node108,4
node95,node115,2
node92,node36,5
node99,node100,5
node121,node23,5
node5,node107,5
node101,node24,5
node8,node105,4
node55,node120,3
node79,node48,1
node96,node89,2
node67,node101,4
node86,node50,1
node25,node6,1
node123,node119,3
node112,node1,5
node68,node106,2
node78,node74,5
node113,node83,2
node43,node111,3
node48,node45,3
node34,node17,4
node5,node18,5
node89,node110,1
node98,node104,4
node41,node114,2
node118,node2,2
node48,node71,2
node77,node83,1
node25,node14,3
node10,node71,2
node50,node114,3
node66,node59,2
node80,node78,5
node84,node117,2
node15,node102,4
node106,node6,2
node56,node11,5
node118,node65,1
node57,node86,1
node71,node8,3
node62,node47,4
node71,node16,5
node2,node39,4
node92,node61,5
node9,node40,1
node47,node101,2
node120,node48,1
node9,node60,1
node98,node47,5
node21,node111,5
node25,node66,5
node107,node66,1
node105,node29,4
node102,node29,4
node29,node3,5
node80,node42,2
node106,node99,3
node15,node87,2
node120,node121,4
node19,node34,3
node52,node87,1
node47,node2,2
node110,node25,4
node7,node124,5
node123,node28,3
node19,node31,2
node57,node19,4
node64,node20,5
node123,node122,1
node75,node31,3
node76,node110,2
node2,node47,3
node108,node106,1
node84,node45,2
node117,node4,3
node125,node96,2
