from,to,layer
node18,node15,2
node15,node21,1
node22,node17,1
node12,node4,3
node10,node12,1
node27,node4,2
node19,node26,3
node24,node5,3
node9,node18,1
node13,node22,1
node20,node23,2
node24,node9,1
node28,node22,1
node7,node18,3
node22,node2,1
node20,node25,3
node7,node13,3
node22,node6,1
node5,node12,3
node18,node14,3
node10,node16,3
node3,node25,1
node14,node23,1
node2,node24,1
node13,node1,1
node9,node10,3
node28,node5,2
node16,node12,3
node15,node5,3
node1,node17,2
node26,node28,1
node5,node26,2
node8,node16,2
node14,node27,2
node10,node17,3
node6,node10,2
node7,node6,2
node17,node15,3
node1,node15,2
node28,node8,3
node5,node15,3
node2,node25,1
node14,node16,2
node9,node12,2
node25,node15,1
node8,node14,2
node22,node8,1
node3,node13,3
node13,node24,2
node24,node26,3
node23,node15,3
node1,node23,3
node20,node7,1
node17,node12,2
node22,node16,3
node19,node13,3
node19,node7,3
node19,node25,3
node4,node11,1
node25,node2,1
node24,node14,3
node13,node20,3
node24,node3,3
node25,node3,3
node16,node13,1
node3,node4,2
node27,node11,2
node27,node24,3
node3,node10,3
node16,node24,1
node19,node7,2
node13,node30,3
node11,node20,2
node19,node30,1
node20,node14,1
node12,node15,2
node28,node22,3
node25,node16,2
node17,node5,3
node23,node13,3
node28,node26,2
node15,node28,2
node1,node17,1
node4,node15,3
node13,node22,3
node22,node13,3
node28,node13,3
node27,node1,2
node16,node23,2
node27,node16,1
node2,node11,1
node18,node3,2
node24,node6,1
node16,node13,2
node18,node30,2
node19,node29,2
node19,node23,1
node27,node28,1
node20,node27,3
