from,to,layer
node20,node4,3
node2,node5,2
node14,node16,3
node1,node10,2
node19,node13,3
node12,node13,3
node16,node13,3
node15,node12,1
node4,node5,1
node7,node17,1
node13,node8,2
node9,node7,1
node13,node9,2
node2,node1,1
node19,node14,3
node16,node1,2
node9,node20,2
node20,node3,3
node8,node17,3
node4,node17,1
node5,node16,2
node3,node11,2
node17,node1,2
node15,node6,3
node14,node2,2
node14,node5,1
node11,node8,2
node11,node9,2
node14,node9,2
node3,node6,1
node20,node1,1
node19,node5,2
node15,node16,3
node19,node11,2
node2,node7,3
node15,node3,1
node11,node14,2
node17,node6,2
node2,node1,3
node6,node11,1
node15,node12,2
node14,node19,3
node10,node17,3
node10,node20,3
node7,node1,1
node17,node9,3
node13,node15,1
node6,node12,2
node15,node16,2
node20,node2,2
node16,node17,3
node14,node11,3
node19,node12,2
node16,node4,1
node14,node19,2
node10,node4,1
node14,node12,2
node11,node20,2
node10,node8,2
node14,node11,1
node13,node10,3
node5,node15,2
node1,node15,2
node2,node13,2
node2,node10,2
node20,node6,1
node15,node5,3
node2,node7,1
node3,node15,1
node1,node12,3
node20,node19,1
node7,node16,3
node15,node9,1
node14,node8,1
node20,node15,3
node14,node5,3
node18,node19,1
node20,node13,1
node8,node9,3
node8,node10,1
node5,node11,2
node12,node14,1
node15,node20,3
node19,node13,1
node9,node12,2
node12,node3,1
node19,node4,1
node11,node15,3
node6,node7,3
node9,node1,1
node8,node14,2
node18,node1,2
node9,node7,3
node20,node8,3
node9,node19,1
node4,node11,2
node12,node9,1
