from,to,layer
node103,node37,1
node77,node116,3
node37,node112,3
node18,node96,3
node56,node102,2
node21,node95,2
node28,node107,3
node74,node31,2
node12,node62,2
node99,node59,1
node13,node31,3
node65,node42,2
node53,node6,2
node120,node114,1
node30,node17,3
node9,node90,1
node63,node38,1
node63,node124,1
node50,node24,2
node45,node83,1
node70,node74,1
node60,node9,2
node69,node14,2
node27,node72,1
node87,node59,1
node64,node19,1
node73,node119,2
node51,node84,1
node54,node86,3
node105,node79,3
node102,node15,2
node103,node81,3
node13,node22,3
node65,node18,3
node78,node55,2
node88,node8,1
node64,node38,1
node124,node22,3
node14,node43,3
node59,node42,3
node100,node97,1
node33,node6,3
node44,node30,3
node124,node51,2
node119,node26,2
node68,node95,1
node78,node83,3
node50,node91,3
node98,node88,3
node4,node86,2
node27,node86,2
node64,node63,3
node96,node82,2
node25,node91,1
node55,node103,2
node123,node52,2
node122,node94,2
node26,node64,1
node53,node48,3
node67,node121,2
node31,node92,1
node116,node14,1
node75,node13,1
node122,node120,1
node109,node114,2
node43,node32,3
node1,node101,2
node101,node25,1
node77,node50,1
node22,node33,3
node17,node80,1
node59,node13,2
node108,node64,1
node11,node43,2
node91,node103,1
node117,node101,2
node65,node96,2
node43,node91,3
node67,node79,1
node61,node50,1
node64,node68,1
node89,node99,3
node104,node90,1
node12,node49,3
node37,node42,3
node93,node73,2
node59,node95,3
node30,node26,2
node51,node30,1
node73,node37,3
node25,node109,3
node51,node56,3
node68,node44,2
node31,node100,3
node20,node92,1
node52,node123,3
node6,node88,3
node50,node120,1
node78,node102,3
node3,node94,2
node63,node106,1
node2,node65,1
node84,node92,2
node125,node46,3
node32,node3,1
node21,node120,2
node119,node12,3
node94,node37,2
node25,node50,3
node48,node43,2
node107,node86,1
node82,node104,3
node100,node55,2
node90,node121,1
node72,node27,3
node50,node96,1
node80,node15,3
node13,node119,3
node32,node113,3
node28,node2,3
node91,node93,1
node101,node27,2
node11,node6,1
node4,node25,1
node39,node1,3
node1,node97,3
node4,node125,2
node22,node4,2
node80,node1,3
node27,node85,3
node125,node60,3
node58,node103,2
node81,node68,3
node30,node62,3
node10,node43,2
node103,node66,3
node57,node94,1
node71,node28,3
node84,node30,2
node74,node44,1
node116,node74,2
node125,node88,1
node65,node79,2
node5,node94,2
node99,node25,2
node17,node61,1
node65,node9,2
node94,node37,1
node96,node26,3
node85,node112,2
node64,node89,3
node80,node87,2
node120,node61,3
node75,node48,3
node19,node62,1
node26,node121,2
node69,node47,1
node7,node65,3
node41,node116,2
node113,node119,3
node35,node33,2
node48,node23,3
node89,node51,2
node11,node123,2
node58,node48,2
node97,node24,1
node66,node41,2
node52,node26,3
node53,node33,1
node69,node106,3
node63,node98,3
node17,node82,1
node79,node4,1
node101,node15,1
node21,node104,2
node52,node22,1
node19,node95,3
node113,node47,3
node13,node110,2
node42,node61,3
node9,node120,2
node80,node46,2
node96,node117,3
node72,node39,3
node45,node70,3
node101,node39,3
node32,node113,2
node56,node49,2
node124,node57,2
node32,node36,2
node16,node46,3
node99,node91,1
node15,node87,3
node32,node82,1
node123,node69,2
node115,node48,3
node60,node62,2
node110,node63,2
node50,node68,1
node79,node122,3
node115,node105,1
node80,node23,3
node13,node67,3
node89,node23,1
node64,node26,3
node2,node107,3
node119,node18,1
node52,node62,1
node85,node63,3
node10,node76,3
node79,node121,2
node8,node68,3
node110,node105,3
node10,node34,2
node33,node21,3
node30,node59,3
node45,node66,1
node76,node46,3
node98,node118,3
node40,node118,2
node112,node3,2
node77,node6,2
node79,node41,3
node74,node83,3
node101,node31,3
node72,node61,2
node63,node42,3
node1,node38,2
node73,node58,1
node5,node45,2
node100,node115,1
node53,node122,2
node3,node103,1
node109,node71,1
node79,node91,1
node101,node99,2
node36,node124,3
node10,node74,2
node9,node91,3
node98,node15,3
node98,node115,1
node107,node1,1
node10,node62,1
node100,node114,3
node122,node22,2
node83,node22,1
node61,node74,1
node45,node28,3
node3,node38,3
