from,to,layer
node74,node64,2
node68,node34,2
node36,node72,2
node34,node64,1
node54,node15,1
node63,node88,1
node1,node121,2
node90,node74,1
node7,node82,2
node121,node23,1
node90,node14,1
node33,node113,2
node20,node47,2
node103,node11,2
node48,node35,2
node8,node94,1
node1,node112,1
node76,node91,2
node26,node50,1
node4,node46,1
node81,node14,1
node94,node11,1
node17,node109,1
node61,node38,1
node50,node102,2
node34,node3,1
node34,node96,2
node44,node37,2
node91,node88,1
node11,node72,1
node55,node37,1
node82,node20,2
node34,node18,1
node54,node97,2
node31,node69,1
node121,node33,1
node36,node52,1
node25,node102,2
node118,node4,2
node23,node46,2
node93,node122,2
node62,node88,2
node117,node91,2
node74,node88,1
node101,node96,1
node8,node101,2
node54,node91,1
node51,node78,1
node42,node97,2
node75,node83,2
node72,node77,2
node25,node36,2
node53,node18,2
node33,node56,1
node11,node106,2
node32,node82,1
node120,node62,2
node44,node106,1
node98,node41,1
node19,node90,1
node48,node9,1
node100,node92,2
node109,node114,1
node86,node59,1
node84,node96,2
node58,node9,1
node125,node24,1
node109,node6,2
node54,node35,1
node111,node118,2
node55,node53,1
node70,node98,2
node94,node63,1
node49,node111,2
node121,node73,1
node82,node43,1
node44,node107,2
node111,node24,1
node8,node113,2
node99,node114,1
node65,node30,2
node87,node100,1
node107,node60,2
node22,node124,1
node100,node25,2
node42,node117,2
node108,node15,1
node105,node68,2
node30,node10,2
node90,node79,1
node73,node1,1
node31,node107,1
node47,node112,2
node11,node34,1
node43,node122,2
node112,node12,1
node97,node18,2
node78,node105,2
node52,node113,2
node103,node107,2
node78,node37,1
node6,node34,1
node119,node95,2
node102,node1,1
node59,node9,1
node32,node102,2
node95,node77,2
node101,node83,2
node30,node120,2
node7,node86,2
node98,node56,2
node68,node35,1
node45,node24,2
node61,node122,2
node43,node75,1
node124,node21,1
node41,node108,1
node46,node97,1
node82,node83,1
node108,node14,1
node19,node47,1
node1,node62,2
node25,node122,1
node117,node74,1
node62,node72,1
node90,node23,1
node118,node103,1
node124,node9,2
node10,node22,1
node40,node55,2
node6,node16,2
node61,node19,2
node58,node28,1
node38,node25,1
node70,node21,2
node100,node110,1
node71,node86,2
node120,node102,1
node19,node21,2
node103,node97,1
node30,node124,1
node7,node22,1
node35,node58,1
node119,node79,2
node121,node91,1
node67,node81,2
node83,node114,1
node116,node34,2
node37,node7,2
node85,node97,2
node83,node119,1
node46,node88,2
node87,node73,1
node28,node120,1
node48,node20,2
node54,node70,1
node57,node38,2
node14,node52,2
node104,node114,1
node116,node103,1
node102,node9,1
node67,node109,1
node63,node10,2
node118,node49,1
node38,node71,2
node93,node107,2
node67,node5,2
node28,node81,1
node52,node102,2
node24,node11,1
node105,node12,2
node119,node26,2
node20,node53,2
node45,node3,1
node73,node15,1
node78,node38,1
node53,node12,2
node37,node115,2
node52,node43,1
node65,node123,1
node8,node110,2
node124,node52,1
node114,node74,1
node120,node57,1
node95,node99,2
node67,node109,2
node116,node80,1
node51,node103,1
node70,node72,1
node35,node30,2
node76,node90,1
node116,node63,2
node54,node105,1
node65,node73,2
node77,node109,2
node98,node110,1
node117,node50,2
node61,node75,1
node2,node11,1
node36,node113,1
node49,node39,1
node102,node71,2
node62,node95,2
node104,node65,2
node96,node101,1
node93,node61,1
node108,node57,1
node46,node123,1
node32,node114,1
node80,node44,2
node63,node52,2
node79,node116,2
node25,node49,1
node40,node51,2
node77,node98,1
node32,node123,1
node72,node64,1
node41,node31,2
node90,node48,1
node28,node101,2
node11,node62,2
node81,node76,1
node83,node98,1
node75,node49,1
node122,node77,1
node11,node2,1
node20,node84,2
node67,node11,1
node26,node34,1
node63,node16,1
node91,node31,1
node13,node31,2
node94,node76,1
node120,node7,1
node74,node1,1
node72,node36,2
node68,node90,2
node101,node56,2
node15,node13,2
node75,node3,2
node36,node105,2
node71,node35,2
node45,node13,2
node125,node62,1
node34,node70,1
node91,node94,1
node58,node2,2
node66,node51,2
node81,node70,2
